nohup: ignoring input
[2022-12-02 10:34:01.260] [info] Simpfer dataset_name yahoomusic_big, dataset_dir /home/zhengbian/Dataset/ReverseMIPS
[2022-12-02 10:34:01.260] [info] index_dir /home/zhengbian/reverse-k-ranks/index
[2022-12-02 10:34:10.076] [info] n_data_item 135736, n_query_item 1000, n_user 1823179, vec_dim 150
[2022-12-02 10:34:10.076] [info] input parameter: simpfer_k_max 736, stop_time 70000s
[2022-12-02 10:52:56.023] [info] finish preprocess and save the index
[2022-12-02 17:16:52.344] [info] queryID 5, result_size 0, rtk_topk 2, accu_ip_cost 1796624, accu_query_time 12.28s,
[2022-12-02 17:16:55.520] [info] queryID 5, result_size 0, rtk_topk 4, accu_ip_cost 2072962, accu_query_time 15.46s,
[2022-12-02 17:16:58.805] [info] queryID 5, result_size 0, rtk_topk 8, accu_ip_cost 2612707, accu_query_time 18.74s,
[2022-12-02 17:17:02.401] [info] queryID 5, result_size 0, rtk_topk 16, accu_ip_cost 3909749, accu_query_time 22.34s,
[2022-12-02 17:17:07.273] [info] queryID 5, result_size 0, rtk_topk 32, accu_ip_cost 7537788, accu_query_time 27.21s,
[2022-12-02 17:17:15.461] [info] queryID 5, result_size 0, rtk_topk 64, accu_ip_cost 17470876, accu_query_time 35.40s,
[2022-12-02 17:17:32.675] [info] queryID 5, result_size 0, rtk_topk 128, accu_ip_cost 43785531, accu_query_time 52.61s,
[2022-12-02 17:18:21.427] [info] queryID 5, result_size 0, rtk_topk 256, accu_ip_cost 125847093, accu_query_time 101.37s,
[2022-12-02 17:21:13.832] [info] queryID 5, result_size 6, rtk_topk 512, accu_ip_cost 420420029, accu_query_time 273.77s,
[2022-12-02 17:46:59.646] [info] queryID 5, result_size 90, rtk_topk 1024, accu_ip_cost 2142235325, accu_query_time 1819.59s,
[2022-12-02 18:17:53.288] [info] queryID 5, result_size 1054, rtk_topk 2048, accu_ip_cost 4009170621, accu_query_time 3673.23s,
[2022-12-02 18:17:53.288] [info] queryID 5, result_size 1054, rtk_topk 2048, ip_cost 4009170621, query_time 3673.23s, total_ip_cost 51794682120, total_retrieval_time 26697.26s
[2022-12-02 18:18:03.790] [info] queryID 6, result_size 0, rtk_topk 1, accu_ip_cost 1817174, accu_query_time 10.50s,
[2022-12-02 18:18:06.816] [info] queryID 6, result_size 0, rtk_topk 2, accu_ip_cost 1875193, accu_query_time 13.53s,
[2022-12-02 18:18:09.820] [info] queryID 6, result_size 0, rtk_topk 4, accu_ip_cost 1939358, accu_query_time 16.53s,
[2022-12-02 18:18:12.930] [info] queryID 6, result_size 0, rtk_topk 8, accu_ip_cost 2128013, accu_query_time 19.64s,
[2022-12-02 18:18:16.099] [info] queryID 6, result_size 0, rtk_topk 16, accu_ip_cost 2519812, accu_query_time 22.81s,
[2022-12-02 18:18:19.806] [info] queryID 6, result_size 0, rtk_topk 32, accu_ip_cost 3896602, accu_query_time 26.52s,
[2022-12-02 18:18:24.873] [info] queryID 6, result_size 0, rtk_topk 64, accu_ip_cost 7833166, accu_query_time 31.58s,
[2022-12-02 18:18:35.193] [info] queryID 6, result_size 0, rtk_topk 128, accu_ip_cost 21820604, accu_query_time 41.91s,
[2022-12-02 18:19:05.768] [info] queryID 6, result_size 0, rtk_topk 256, accu_ip_cost 71698433, accu_query_time 72.48s,
[2022-12-02 18:21:12.469] [info] queryID 6, result_size 0, rtk_topk 512, accu_ip_cost 283124751, accu_query_time 199.18s,
[2022-12-02 18:46:38.814] [info] queryID 6, result_size 28, rtk_topk 1024, accu_ip_cost 2142235325, accu_query_time 1725.53s,
[2022-12-02 19:18:07.063] [info] queryID 6, result_size 896, rtk_topk 2048, accu_ip_cost 4009170621, accu_query_time 3613.77s,
[2022-12-02 19:18:07.063] [info] queryID 6, result_size 896, rtk_topk 2048, ip_cost 4009170621, query_time 3613.78s, total_ip_cost 55803852741, total_retrieval_time 30311.04s
[2022-12-02 19:18:16.330] [info] queryID 7, result_size 0, rtk_topk 1, accu_ip_cost 1406083, accu_query_time 9.27s,
[2022-12-02 19:18:19.443] [info] queryID 7, result_size 0, rtk_topk 2, accu_ip_cost 1619063, accu_query_time 12.38s,
[2022-12-02 19:18:22.546] [info] queryID 7, result_size 0, rtk_topk 4, accu_ip_cost 1810377, accu_query_time 15.48s,
[2022-12-02 19:18:25.719] [info] queryID 7, result_size 0, rtk_topk 8, accu_ip_cost 2041746, accu_query_time 18.66s,
[2022-12-02 19:18:28.892] [info] queryID 7, result_size 0, rtk_topk 16, accu_ip_cost 2433994, accu_query_time 21.83s,
[2022-12-02 19:18:32.213] [info] queryID 7, result_size 0, rtk_topk 32, accu_ip_cost 3359199, accu_query_time 25.15s,
[2022-12-02 19:18:36.352] [info] queryID 7, result_size 0, rtk_topk 64, accu_ip_cost 5385216, accu_query_time 29.29s,
[2022-12-02 19:18:42.481] [info] queryID 7, result_size 0, rtk_topk 128, accu_ip_cost 10756143, accu_query_time 35.42s,
[2022-12-02 19:18:55.340] [info] queryID 7, result_size 5, rtk_topk 256, accu_ip_cost 25740690, accu_query_time 48.28s,
[2022-12-02 19:19:35.078] [info] queryID 7, result_size 28, rtk_topk 512, accu_ip_cost 78901560, accu_query_time 88.02s,
[2022-12-02 19:46:07.863] [info] queryID 7, result_size 100, rtk_topk 1024, accu_ip_cost 2142235325, accu_query_time 1680.80s,
[2022-12-02 20:18:13.715] [info] queryID 7, result_size 516, rtk_topk 2048, accu_ip_cost 4009170621, accu_query_time 3606.65s,
[2022-12-02 20:18:13.715] [info] queryID 7, result_size 516, rtk_topk 2048, ip_cost 4009170621, query_time 3606.65s, total_ip_cost 59813023362, total_retrieval_time 33917.69s
[2022-12-02 20:18:25.228] [info] queryID 8, result_size 0, rtk_topk 1, accu_ip_cost 2013362, accu_query_time 11.51s,
[2022-12-02 20:18:28.368] [info] queryID 8, result_size 2, rtk_topk 2, accu_ip_cost 2336265, accu_query_time 14.65s,
[2022-12-02 20:18:31.719] [info] queryID 8, result_size 3, rtk_topk 4, accu_ip_cost 2947024, accu_query_time 18.00s,
[2022-12-02 20:18:36.093] [info] queryID 8, result_size 9, rtk_topk 8, accu_ip_cost 5234344, accu_query_time 22.38s,
[2022-12-02 20:18:42.892] [info] queryID 8, result_size 31, rtk_topk 16, accu_ip_cost 11558770, accu_query_time 29.18s,
[2022-12-02 20:18:56.879] [info] queryID 8, result_size 90, rtk_topk 32, accu_ip_cost 28951344, accu_query_time 43.16s,
[2022-12-02 20:19:32.892] [info] queryID 8, result_size 317, rtk_topk 64, accu_ip_cost 79068961, accu_query_time 79.18s,
[2022-12-02 20:19:32.892] [info] queryID 8, result_size 317, rtk_topk 64, ip_cost 79068961, query_time 79.18s, total_ip_cost 59892092323, total_retrieval_time 33996.87s
[2022-12-02 20:19:37.564] [info] queryID 9, result_size 40, rtk_topk 1, accu_ip_cost 5405561, accu_query_time 4.67s,
[2022-12-02 20:19:45.098] [info] queryID 9, result_size 123, rtk_topk 2, accu_ip_cost 11388011, accu_query_time 12.21s,
[2022-12-02 20:20:03.366] [info] queryID 9, result_size 504, rtk_topk 4, accu_ip_cost 32440116, accu_query_time 30.47s,
[2022-12-02 20:20:03.366] [info] queryID 9, result_size 504, rtk_topk 4, ip_cost 32440116, query_time 30.47s, total_ip_cost 59924532439, total_retrieval_time 34027.34s
[2022-12-02 20:20:06.291] [info] queryID 10, result_size 0, rtk_topk 1, accu_ip_cost 1823179, accu_query_time 2.92s,
[2022-12-02 20:20:09.064] [info] queryID 10, result_size 0, rtk_topk 2, accu_ip_cost 1823179, accu_query_time 5.70s,
[2022-12-02 20:20:11.885] [info] queryID 10, result_size 0, rtk_topk 4, accu_ip_cost 1829815, accu_query_time 8.52s,
[2022-12-02 20:20:14.723] [info] queryID 10, result_size 0, rtk_topk 8, accu_ip_cost 1866905, accu_query_time 11.36s,
[2022-12-02 20:20:17.623] [info] queryID 10, result_size 0, rtk_topk 16, accu_ip_cost 2041776, accu_query_time 14.26s,
[2022-12-02 20:20:21.377] [info] queryID 10, result_size 11, rtk_topk 32, accu_ip_cost 3800259, accu_query_time 18.01s,
[2022-12-02 20:20:29.552] [info] queryID 10, result_size 73, rtk_topk 64, accu_ip_cost 12565080, accu_query_time 26.19s,
[2022-12-02 20:20:57.625] [info] queryID 10, result_size 381, rtk_topk 128, accu_ip_cost 52092970, accu_query_time 54.26s,
[2022-12-02 20:20:57.758] [info] queryID 10, result_size 381, rtk_topk 128, ip_cost 52092970, query_time 54.39s, total_ip_cost 59976625409, total_retrieval_time 34081.73s
[2022-12-02 20:21:00.921] [info] queryID 11, result_size 0, rtk_topk 1, accu_ip_cost 2731512, accu_query_time 3.16s,
[2022-12-02 20:21:04.408] [info] queryID 11, result_size 4, rtk_topk 2, accu_ip_cost 3939436, accu_query_time 6.65s,
[2022-12-02 20:21:09.004] [info] queryID 11, result_size 10, rtk_topk 4, accu_ip_cost 6768775, accu_query_time 11.25s,
[2022-12-02 20:21:16.266] [info] queryID 11, result_size 42, rtk_topk 8, accu_ip_cost 14254333, accu_query_time 18.51s,
[2022-12-02 20:21:33.283] [info] queryID 11, result_size 271, rtk_topk 16, accu_ip_cost 37778895, accu_query_time 35.53s,
[2022-12-02 20:21:33.283] [info] queryID 11, result_size 271, rtk_topk 16, ip_cost 37778895, query_time 35.53s, total_ip_cost 60014404304, total_retrieval_time 34117.26s
[2022-12-02 20:21:34.795] [info] queryID 12, result_size 0, rtk_topk 1, accu_ip_cost 1028597, accu_query_time 1.51s,
[2022-12-02 20:21:36.702] [info] queryID 12, result_size 0, rtk_topk 2, accu_ip_cost 1306810, accu_query_time 3.42s,
[2022-12-02 20:21:38.925] [info] queryID 12, result_size 0, rtk_topk 4, accu_ip_cost 1656420, accu_query_time 5.64s,
[2022-12-02 20:21:41.512] [info] queryID 12, result_size 0, rtk_topk 8, accu_ip_cost 2072584, accu_query_time 8.23s,
[2022-12-02 20:21:44.518] [info] queryID 12, result_size 0, rtk_topk 16, accu_ip_cost 2690394, accu_query_time 11.24s,
[2022-12-02 20:21:48.075] [info] queryID 12, result_size 0, rtk_topk 32, accu_ip_cost 3805688, accu_query_time 14.79s,
[2022-12-02 20:21:52.348] [info] queryID 12, result_size 0, rtk_topk 64, accu_ip_cost 6302770, accu_query_time 19.06s,
[2022-12-02 20:21:59.135] [info] queryID 12, result_size 0, rtk_topk 128, accu_ip_cost 12827083, accu_query_time 25.85s,
[2022-12-02 20:22:13.806] [info] queryID 12, result_size 0, rtk_topk 256, accu_ip_cost 32592842, accu_query_time 40.52s,
[2022-12-02 20:23:02.712] [info] queryID 12, result_size 0, rtk_topk 512, accu_ip_cost 109109283, accu_query_time 89.43s,
