queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       145,        26,      2749,         0,      0.60,      0.56,      0.04,      0.00
       146,        10,      1060,         0,      0.59,      0.57,      0.02,      0.00
       147,        18,      1890,         0,      0.64,      0.60,      0.03,      0.00
       148,        22,      2332,         0,      0.55,      0.51,      0.03,      0.00
       149,        30,      3180,         0,      0.58,      0.53,      0.04,      0.00
       150,       126,     13230,         0,      0.79,      0.60,      0.18,      0.00
       151,       986,    103530,         0,      2.00,      0.59,      1.41,      0.00
       152,        24,      2544,         0,      0.59,      0.55,      0.04,      0.00
       153,        10,      1060,         0,      0.60,      0.58,      0.01,      0.00
       154,     17694,   1857870,         0,     25.59,      0.57,     25.00,      0.00
       155,        57,      5985,         0,      0.66,      0.57,      0.08,      0.00
       156,        10,      1060,         0,      0.62,      0.60,      0.02,      0.00
       157,        10,       954,    159585,      0.56,      0.53,      0.01,      0.02
       158,        18,      1890,         0,      0.61,      0.58,      0.03,      0.00
       159,        10,      1060,         0,      0.59,      0.57,      0.01,      0.00
       160,        41,      4305,         0,      0.64,      0.57,      0.06,      0.00
       161,        17,      1802,         0,      0.61,      0.58,      0.02,      0.00
       162,        82,      8610,         0,      0.70,      0.58,      0.12,      0.00
       163,        17,      1797,         0,      0.63,      0.60,      0.03,      0.00
       164,       315,     33075,         0,      1.08,      0.62,      0.45,      0.00
       165,        60,      6351,         0,      0.69,      0.60,      0.09,      0.00
       166,        12,      1272,         0,      0.59,      0.56,      0.02,      0.00
       167,        13,      1378,         0,      0.60,      0.57,      0.02,      0.00
       168,        10,      1060,         0,      0.54,      0.52,      0.02,      0.00
       169,        11,      1166,         0,      0.61,      0.58,      0.02,      0.00
       170,        10,      1060,         0,      0.60,      0.58,      0.01,      0.00
       171,        10,      1059,         0,      0.62,      0.60,      0.02,      0.00
       172,       413,     43365,         0,      1.13,      0.53,      0.59,      0.00
       173,    207137,  21749385,         0,    294.13,      0.51,    293.53,      0.00
       174,        10,      1060,         0,      0.54,      0.52,      0.01,      0.00
       175,        10,      1060,         0,      0.56,      0.54,      0.01,      0.00
       176,      1658,    174090,         0,      2.91,      0.53,      2.37,      0.00
       177,        10,      1060,         0,      0.62,      0.60,      0.01,      0.00
       178,       485,     50925,         0,      1.31,      0.61,      0.69,      0.00
       179,        22,      2332,         0,      0.63,      0.59,      0.03,      0.00
       180,       351,     36855,         0,      1.13,      0.62,      0.50,      0.00
       181,       541,     56805,         0,      1.37,      0.60,      0.77,      0.00
       182,      2024,    212520,         0,      3.45,      0.58,      2.87,      0.00
       183,        18,      1890,         0,      0.60,      0.56,      0.03,      0.00
       184,        10,      1060,         0,      0.59,      0.57,      0.01,      0.00
       185,        25,      2648,         0,      0.60,      0.55,      0.04,      0.00
       186,        11,      1166,         0,      0.57,      0.54,      0.02,      0.00
       187,        17,      1802,         0,      0.61,      0.58,      0.02,      0.00
       188,        38,      4025,         0,      0.67,      0.61,      0.05,      0.00
       189,       116,     12180,         0,      0.74,      0.56,      0.17,      0.00
       190,        18,      1907,         0,      0.61,      0.58,      0.03,      0.00
       191,        12,      1272,         0,      0.61,      0.58,      0.02,      0.00
       192,        12,      1272,         0,      0.62,      0.60,      0.02,      0.00
       193,        76,      7980,         0,      0.71,      0.60,      0.11,      0.00
       194,        10,       212,   1276680,      0.65,      0.50,      0.00,      0.15
       195,        12,      1272,         0,      0.58,      0.56,      0.02,      0.00
       196,        10,      1060,         0,      0.57,      0.55,      0.01,      0.00
       197,       260,     27300,         0,      0.98,      0.60,      0.37,      0.00
       198,        11,      1165,         0,      0.61,      0.58,      0.02,      0.00
       199,        11,      1166,         0,      0.58,      0.56,      0.02,      0.00
       200,        11,         0,   1755435,      0.69,      0.48,      0.00,      0.20
       201,        13,      1377,         0,      0.60,      0.57,      0.02,      0.00
       202,        16,      1696,         0,      0.63,      0.60,      0.02,      0.00
       203,        10,      1060,         0,      0.56,      0.54,      0.02,      0.00
       204,        26,      2753,         0,      0.65,      0.61,      0.04,      0.00
       205,        61,      6405,         0,      0.72,      0.62,      0.09,      0.00
       206,       907,     95235,         0,      1.90,      0.61,      1.29,      0.00
       207,       176,     18480,         0,      0.85,      0.59,      0.25,      0.00
       208,        69,      7245,         0,      0.69,      0.58,      0.10,      0.00
       209,        14,      1484,         0,      0.58,      0.55,      0.02,      0.00
       210,      1891,    198555,         0,      3.26,      0.58,      2.67,      0.00
       211,        10,      1060,         0,      0.60,      0.58,      0.01,      0.00
       212,        16,      1694,         0,      0.61,      0.58,      0.02,      0.00
       213,        20,      2117,         0,      0.62,      0.59,      0.03,      0.00
       214,        10,      1060,         0,      0.58,      0.56,      0.01,      0.00
       215,        10,         0,   1595850,      0.61,      0.42,      0.00,      0.18
       216,        13,      1378,         0,      0.61,      0.58,      0.02,      0.00
       217,        15,      1590,         0,      0.60,      0.57,      0.02,      0.00
       218,        10,      1060,         0,      0.56,      0.54,      0.01,      0.00
       219,        12,      1272,         0,      0.56,      0.54,      0.02,      0.00
       220,        11,      1166,         0,      0.63,      0.60,      0.02,      0.00
       221,        12,      1272,         0,      0.59,      0.56,      0.02,      0.00
       222,        42,      4410,         0,      0.60,      0.53,      0.06,      0.00
       223,        11,      1166,         0,      0.54,      0.51,      0.02,      0.00
       224,       198,     20790,         0,      0.90,      0.61,      0.28,      0.00
       225,        12,      1272,         0,      0.60,      0.58,      0.02,      0.00
       226,        71,      7455,         0,      0.70,      0.59,      0.10,      0.00
       227,        31,      3279,         0,      0.63,      0.58,      0.04,      0.00
       228,        10,       106,   1436265,      0.65,      0.48,      0.00,      0.17
       229,        11,      1166,         0,      0.59,      0.56,      0.02,      0.00
       230,        15,      1590,         0,      0.57,      0.54,      0.02,      0.00
       231,        10,         0,   1595850,      0.63,      0.44,      0.00,      0.18
       232,        11,      1165,         0,      0.56,      0.54,      0.02,      0.00
       233,        18,      1908,         0,      0.59,      0.56,      0.03,      0.00
       234,        12,      1267,         0,      0.60,      0.58,      0.02,      0.00
       235,        40,      4200,         0,      0.63,      0.57,      0.06,      0.00
       236,       104,     10920,         0,      0.74,      0.58,      0.15,      0.00
       237,        16,      1691,         0,      0.62,      0.59,      0.02,      0.00
       238,        12,      1267,         0,      0.62,      0.59,      0.02,      0.00
       239,       218,     22890,         0,      0.91,      0.59,      0.31,      0.00
       240,        13,      1376,         0,      0.61,      0.59,      0.02,      0.00
       241,        14,      1476,         0,      0.59,      0.57,      0.02,      0.00
       242,       498,     52290,         0,      1.33,      0.61,      0.71,      0.00
       243,        13,      1365,         0,      0.57,      0.55,      0.02,      0.00
       244,        65,      6825,         0,      0.69,      0.59,      0.09,      0.00
       245,       597,     62685,         0,      1.44,      0.59,      0.84,      0.00
       246,        13,      1374,         0,      0.61,      0.58,      0.02,      0.00
       247,        11,      1155,         0,      0.59,      0.56,      0.02,      0.00
       248,        22,      2310,         0,      0.61,      0.57,      0.03,      0.00
       249,        29,      3065,         0,      0.63,      0.58,      0.04,      0.00
       250,        10,      1060,         0,      0.55,      0.53,      0.01,      0.00
       251,        23,      2431,         0,      0.63,      0.59,      0.03,      0.00
       252,      1894,    198870,         0,      3.27,      0.60,      2.66,      0.00
       253,        10,      1055,         0,      0.60,      0.57,      0.01,      0.00
       254,        10,      1060,         0,      0.53,      0.51,      0.01,      0.00
       255,       235,     24675,         0,      0.93,      0.59,      0.33,      0.00
       256,        11,      1165,         0,      0.58,      0.55,      0.02,      0.00
       257,        73,      7665,         0,      0.69,      0.57,      0.10,      0.00
       258,        10,      1050,         0,      0.60,      0.58,      0.01,      0.00
       259,        10,         0,   1595850,      0.64,      0.45,      0.00,      0.18
       260,        12,      1272,         0,      0.61,      0.59,      0.02,      0.00
       261,        13,      1378,         0,      0.58,      0.56,      0.02,      0.00
