queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       683,        11,       990,         0,      0.53,      0.51,      0.02,      0.00
       684,        73,      6497,         0,      0.63,      0.52,      0.11,      0.00
       685,        10,       900,         0,      0.55,      0.53,      0.01,      0.00
       686,        12,      1080,         0,      0.54,      0.52,      0.02,      0.00
       687,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       688,      3274,    291386,         0,      5.07,      0.50,      4.57,      0.00
       689,        13,      1170,         0,      0.54,      0.51,      0.02,      0.00
       690,     14639,   1302871,         0,     21.05,      0.47,     20.57,      0.00
       691,        10,         0,   1357360,      0.60,      0.44,      0.00,      0.15
       692,        12,      1068,         0,      0.56,      0.53,      0.02,      0.00
       693,        10,       900,         0,      0.50,      0.48,      0.01,      0.00
       694,       110,      9790,         0,      0.67,      0.50,      0.16,      0.00
       695,        22,      1979,         0,      0.55,      0.51,      0.03,      0.00
       696,       425,     37825,         0,      1.11,      0.52,      0.59,      0.00
       697,       409,     36401,         0,      1.10,      0.52,      0.57,      0.00
       698,        10,       900,         0,      0.50,      0.48,      0.01,      0.00
       699,        36,      3204,         0,      0.59,      0.53,      0.05,      0.00
       700,       464,     41296,         0,      1.17,      0.51,      0.65,      0.00
       701,       809,     72001,         0,      1.65,      0.50,      1.14,      0.00
       702,       489,     43521,         0,      1.22,      0.53,      0.69,      0.00
       703,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       704,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       705,       481,     42809,         0,      1.21,      0.52,      0.68,      0.00
       706,        54,      4806,         0,      0.61,      0.52,      0.08,      0.00
       707,        16,      1424,         0,      0.55,      0.52,      0.02,      0.00
       708,        10,       270,    950152,      0.59,      0.47,      0.00,      0.11
       709,        78,      6942,         0,      0.64,      0.52,      0.11,      0.00
       710,        85,      7565,         0,      0.66,      0.53,      0.12,      0.00
       711,     44307,   3943323,         0,     62.70,      0.46,     62.21,      0.00
       712,        27,      2430,         0,      0.54,      0.49,      0.04,      0.00
       713,        45,      4044,         0,      0.58,      0.51,      0.06,      0.00
       714,        13,      1170,         0,      0.53,      0.50,      0.02,      0.00
       715,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       716,        29,      2610,         0,      0.57,      0.52,      0.04,      0.00
       717,        19,      1691,         0,      0.55,      0.51,      0.03,      0.00
       718,        38,      3413,         0,      0.58,      0.52,      0.05,      0.00
       719,        11,       990,         0,      0.53,      0.51,      0.02,      0.00
       720,        12,      1080,         0,      0.55,      0.52,      0.02,      0.00
       721,        11,       990,         0,      0.54,      0.52,      0.02,      0.00
       722,       255,     22695,         0,      0.89,      0.52,      0.36,      0.00
       723,        17,      1513,         0,      0.53,      0.50,      0.02,      0.00
       724,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       725,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       726,       101,      8989,         0,      0.64,      0.49,      0.14,      0.00
       727,        16,      1438,         0,      0.54,      0.51,      0.02,      0.00
       728,        17,      1528,         0,      0.55,      0.52,      0.02,      0.00
       729,        10,       900,         0,      0.54,      0.52,      0.01,      0.00
       730,        10,       900,         0,      0.49,      0.47,      0.01,      0.00
       731,        19,      1710,         0,      0.54,      0.50,      0.03,      0.00
       732,        14,      1260,         0,      0.54,      0.52,      0.02,      0.00
       733,        39,      3471,         0,      0.58,      0.52,      0.05,      0.00
       734,        14,      1260,         0,      0.54,      0.51,      0.02,      0.00
       735,        12,      1080,         0,      0.54,      0.51,      0.02,      0.00
       736,        11,       990,         0,      0.53,      0.51,      0.02,      0.00
       737,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       738,        13,      1170,         0,      0.55,      0.53,      0.02,      0.00
       739,        35,      3141,         0,      0.57,      0.52,      0.05,      0.00
       740,        12,      1080,         0,      0.52,      0.49,      0.02,      0.00
       741,        19,      1710,         0,      0.55,      0.51,      0.03,      0.00
       742,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       743,      1299,    115611,         0,      2.34,      0.51,      1.83,      0.00
       744,        42,      3772,         0,      0.58,      0.52,      0.06,      0.00
       745,        10,        90,   1221624,      0.58,      0.44,      0.00,      0.14
       746,        18,      1620,         0,      0.54,      0.51,      0.03,      0.00
       747,        19,      1710,         0,      0.55,      0.52,      0.03,      0.00
       748,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       749,        17,      1530,         0,      0.53,      0.50,      0.03,      0.00
       750,        12,      1080,         0,      0.54,      0.51,      0.02,      0.00
       751,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       752,        10,         0,   1357360,      0.60,      0.44,      0.00,      0.15
       753,        11,       990,         0,      0.46,      0.44,      0.02,      0.00
       754,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       755,        18,      1620,         0,      0.55,      0.52,      0.03,      0.00
       756,       155,     13795,         0,      0.75,      0.52,      0.22,      0.00
       757,        12,      1080,         0,      0.54,      0.51,      0.02,      0.00
       758,        12,      1080,         0,      0.52,      0.50,      0.02,      0.00
       759,      5746,    511394,         0,      8.54,      0.47,      8.07,      0.00
       760,        30,      2670,         0,      0.58,      0.53,      0.04,      0.00
       761,        10,         0,   1357360,      0.63,      0.46,      0.00,      0.16
       762,        12,      1077,         0,      0.54,      0.52,      0.02,      0.00
       763,      1262,    112318,         0,      2.26,      0.49,      1.76,      0.00
       764,        95,      8455,         0,      0.66,      0.51,      0.14,      0.00
       765,        49,      4408,         0,      0.61,      0.53,      0.07,      0.00
       766,       457,     40673,         0,      1.19,      0.54,      0.65,      0.00
       767,        14,      1246,         0,      0.55,      0.52,      0.02,      0.00
       768,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       769,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       770,       128,     11392,         0,      0.73,      0.54,      0.18,      0.00
       771,        10,       890,         0,      0.54,      0.52,      0.01,      0.00
       772,        11,       990,         0,      0.51,      0.49,      0.02,      0.00
       773,        10,       899,         0,      0.54,      0.52,      0.01,      0.00
       774,       143,     12727,         0,      0.72,      0.52,      0.20,      0.00
       775,        12,      1080,         0,      0.53,      0.51,      0.02,      0.00
       776,        21,      1890,         0,      0.56,      0.53,      0.03,      0.00
       777,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       778,        10,       898,         0,      0.54,      0.52,      0.01,      0.00
       779,        10,         0,   1357360,      0.60,      0.44,      0.00,      0.15
       780,       108,      9612,         0,      0.68,      0.52,      0.15,      0.00
       781,        11,       990,         0,      0.53,      0.50,      0.02,      0.00
       782,        10,       900,         0,      0.46,      0.44,      0.01,      0.00
       783,       440,     39160,         0,      1.13,      0.51,      0.62,      0.00
       784,        10,       900,         0,      0.53,      0.51,      0.01,      0.00
       785,        67,      5963,         0,      0.58,      0.48,      0.10,      0.00
       786,        31,      2790,         0,      0.57,      0.52,      0.04,      0.00
       787,        10,       900,         0,      0.51,      0.49,      0.01,      0.00
       788,        50,      4496,         0,      0.58,      0.51,      0.07,      0.00
       789,        22,      1978,         0,      0.55,      0.52,      0.03,      0.00
       790,        10,         0,   1357360,      0.60,      0.44,      0.00,      0.15
       791,        10,         0,   1357360,      0.61,      0.45,      0.00,      0.15
       792,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       793,      1084,     96476,         0,      2.06,      0.53,      1.53,      0.00
       794,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
       795,        39,      3502,         0,      0.58,      0.52,      0.06,      0.00
       796,        10,       900,         0,      0.52,      0.50,      0.01,      0.00
