queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       617,       438,    750382,         0,      0.67,      0.04,      0.62,      0.00
       618,       317,      6418,         0,      0.50,      0.05,      0.45,      0.00
       619,       309,    101106,         0,      0.49,      0.05,      0.44,      0.00
       620,       331,    573302,         0,      0.51,      0.04,      0.47,      0.00
       621,       651,    957691,         0,      0.97,      0.04,      0.92,      0.00
       622,       442,     86931,         0,      0.68,      0.05,      0.63,      0.00
       623,       350,     19005,         0,      0.55,      0.05,      0.50,      0.00
       624,       534,    347751,         0,      0.81,      0.05,      0.76,      0.00
       625,       390,     13110,         0,      0.60,      0.05,      0.55,      0.00
       626,       308,     35038,         0,      0.48,      0.05,      0.43,      0.00
       627,       348,      6883,         0,      0.54,      0.05,      0.50,      0.00
       628,       351,    118963,         0,      0.54,      0.05,      0.50,      0.00
       629,       366,    132780,         0,      0.57,      0.05,      0.52,      0.00
       630,       347,    397080,         0,      0.54,      0.05,      0.50,      0.00
       631,       375,    143053,         0,      0.59,      0.05,      0.54,      0.00
       632,       318,     30692,         0,      0.50,      0.05,      0.46,      0.00
       633,       331,    123645,         0,      0.52,      0.05,      0.47,      0.00
       634,       530,    789199,         0,      0.80,      0.04,      0.75,      0.00
       635,       325,     42626,         0,      0.51,      0.05,      0.46,      0.00
       636,       415,    176310,         0,      0.63,      0.05,      0.58,      0.00
       637,       336,    389471,         0,      0.52,      0.05,      0.48,      0.00
       638,      1078,     58530,         0,      1.57,      0.05,      1.52,      0.00
       639,       416,    295263,         0,      0.63,      0.05,      0.58,      0.00
       640,       344,     10621,         0,      0.53,      0.05,      0.48,      0.00
       641,       323,     19213,         0,      0.51,      0.05,      0.46,      0.00
       642,       435,     87945,         0,      0.66,      0.05,      0.62,      0.00
       643,       435,     87945,         0,      0.67,      0.05,      0.62,      0.00
       644,       303,     24578,         0,      0.48,      0.05,      0.43,      0.00
       645,       415,     77603,         0,      0.64,      0.05,      0.59,      0.00
       646,       308,     17535,         0,      0.48,      0.05,      0.44,      0.00
       647,       522,     98465,         0,      0.78,      0.05,      0.74,      0.00
       648,       368,     58960,         0,      0.57,      0.05,      0.52,      0.00
       649,       335,    364468,         0,      0.52,      0.05,      0.48,      0.00
       650,       456,      3549,         0,      0.70,      0.05,      0.65,      0.00
       651,       460,      9495,         0,      0.70,      0.05,      0.65,      0.00
       652,       363,     17089,         0,      0.55,      0.05,      0.50,      0.00
