queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189447,         9,         1,       512,         0,      0.57,      0.55,      0.01,      0.00
         1,   2189444,         8,         5,      2560,         0,      0.56,      0.51,      0.04,      0.00
         2,   2189447,         9,         1,       512,         0,      0.53,      0.52,      0.01,      0.00
         3,   2189447,         9,         1,       512,         0,      0.54,      0.52,      0.01,      0.00
         4,   2189446,         9,         2,      1024,         0,      0.58,      0.55,      0.03,      0.00
         5,   2189447,         9,         1,       512,         0,      0.53,      0.53,      0.00,      0.00
         6,   2189447,         8,         2,      1024,         0,      0.56,      0.54,      0.02,      0.00
         7,   2189447,         9,         1,       512,         0,      0.52,      0.50,      0.02,      0.00
         8,   2189447,         9,         1,       512,         0,      0.52,      0.51,      0.02,      0.00
         9,   2189447,         9,         1,       512,         0,      0.52,      0.51,      0.01,      0.00
        10,   2189447,         9,         1,       512,         0,      0.52,      0.51,      0.01,      0.00
        11,   2189447,         9,         1,       512,         0,      0.53,      0.52,      0.01,      0.00
        12,   2189447,         9,         1,       512,         0,      0.50,      0.49,      0.01,      0.00
        13,   2189446,         9,         2,      1024,         0,      0.52,      0.50,      0.01,      0.00
        14,   2189447,         8,         2,      1024,         0,      0.54,      0.52,      0.02,      0.00
        15,   2189447,         9,         1,       512,         0,      0.52,      0.50,      0.01,      0.00
        16,   2189447,         7,         3,      7680,         0,      0.49,      0.45,      0.04,      0.00
        17,   2189445,         9,         3,      1536,         0,      0.55,      0.53,      0.02,      0.00
        18,   2189447,         9,         1,       512,         0,      0.53,      0.51,      0.01,      0.00
        19,   2189446,         8,         3,      1536,         0,      0.58,      0.56,      0.02,      0.00
        20,   2189447,         6,         4,     15872,         0,      0.50,      0.47,      0.03,      0.00
        21,   2189446,         9,         2,      1024,         0,      0.50,      0.48,      0.02,      0.00
        22,   2189447,         5,         5,      2560,         0,      0.62,      0.57,      0.05,      0.00
        23,   2189447,         8,         2,      1024,         0,      0.55,      0.54,      0.02,      0.00
        24,   2189447,         6,         4,      5120,         0,      0.50,      0.47,      0.03,      0.00
        25,   2189447,         8,         2,      1024,         0,      0.51,      0.50,      0.01,      0.00
        26,   2189447,         9,         1,       512,         0,      0.53,      0.51,      0.01,      0.00
        27,   2189447,         9,         1,       512,         0,      0.47,      0.46,      0.01,      0.00
        28,   2189447,         8,         2,      1024,         0,      0.53,      0.50,      0.02,      0.00
        29,   2189447,         9,         1,       512,         0,      0.54,      0.53,      0.01,      0.00
        30,   2189446,         9,         2,      1024,         0,      0.56,      0.54,      0.01,      0.00
        31,   2189447,         9,         1,       512,         0,      0.52,      0.51,      0.01,      0.00
        32,   2189447,         9,         1,      1024,         0,      0.50,      0.49,      0.01,      0.00
        33,   2189447,         9,         1,       512,         0,      0.52,      0.50,      0.01,      0.00
        34,   2189444,         8,         5,      3072,         0,      0.61,      0.55,      0.05,      0.00
        35,   2189443,         9,         5,      2560,         0,      0.58,      0.54,      0.04,      0.00
        36,   2189446,         9,         2,      1024,         0,      0.52,      0.50,      0.02,      0.00
        37,   2189447,         8,         2,      2560,         0,      0.48,      0.46,      0.02,      0.00
        38,   2189446,         9,         2,      1024,         0,      0.54,      0.52,      0.02,      0.00
        39,   2189447,         9,         1,       512,         0,      0.53,      0.52,      0.01,      0.00
        40,   2189446,         9,         2,      1024,         0,      0.57,      0.54,      0.03,      0.00
        41,   2189447,         8,         2,      1024,         0,      0.54,      0.52,      0.02,      0.00
        42,   2189446,         9,         2,      1024,         0,      0.57,      0.55,      0.01,      0.00
        43,   2189447,         9,         1,       512,         0,      0.51,      0.50,      0.00,      0.00
        44,   2189446,         9,         2,      1024,         0,      0.53,      0.50,      0.02,      0.00
        45,   2189447,         9,         1,       512,         0,      0.56,      0.55,      0.01,      0.00
        46,   2189445,         9,         3,      1536,         0,      0.55,      0.53,      0.02,      0.00
        47,   2189447,         7,         3,      1536,         0,      0.58,      0.55,      0.02,      0.00
        48,   2189444,         8,         5,      2560,         0,      0.61,      0.56,      0.05,      0.00
