queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    283211,         8,         9,      4608,         0,      0.13,      0.07,      0.06,      0.00
         1,    283216,         6,         6,      4096,         0,      0.10,      0.06,      0.04,      0.00
         2,    283217,         7,         4,      2560,         0,      0.09,      0.06,      0.03,      0.00
         3,    283217,         4,         7,      4096,         0,      0.11,      0.07,      0.05,      0.00
         4,    283210,         7,        11,      5632,         0,      0.14,      0.07,      0.07,      0.00
         5,    283217,         9,         2,      1024,         0,      0.08,      0.06,      0.01,      0.00
         6,    283209,         8,        11,      6144,         0,      0.14,      0.07,      0.07,      0.00
         7,    283213,         7,         8,      4096,         0,      0.12,      0.07,      0.05,      0.00
         8,    283218,         1,         9,      5120,         0,      0.15,      0.07,      0.08,      0.00
         9,    283217,         4,         7,      4096,         0,      0.10,      0.06,      0.04,      0.00
        10,    283217,         8,         3,      1536,         0,      0.09,      0.06,      0.02,      0.00
        11,    283218,         7,         3,      2048,         0,      0.08,      0.06,      0.02,      0.00
        12,    283208,         9,        11,      5632,         0,      0.14,      0.07,      0.07,      0.00
        13,    283213,         9,         6,      5120,         0,      0.10,      0.07,      0.03,      0.00
        14,    283199,         8,        21,     11264,         0,      0.20,      0.07,      0.13,      0.00
        15,    283218,         5,         5,      3072,         0,      0.11,      0.07,      0.03,      0.00
        16,    283188,         7,        33,     22016,         0,      0.28,      0.07,      0.22,      0.00
        17,    283211,         7,        10,      6144,         0,      0.14,      0.07,      0.07,      0.00
        18,    283216,         8,         4,      2560,         0,      0.09,      0.07,      0.02,      0.00
        19,    283211,         9,         8,      5120,         0,      0.11,      0.07,      0.04,      0.00
        20,    283213,         7,         8,      5632,         0,      0.11,      0.06,      0.05,      0.00
        21,    283218,         7,         3,      1536,         0,      0.07,      0.06,      0.01,      0.00
        22,    283216,         9,         3,      2048,         0,      0.09,      0.06,      0.03,      0.00
        23,    283217,         2,         9,      5120,         0,      0.10,      0.06,      0.04,      0.00
        24,    283215,         7,         6,      3584,         0,      0.11,      0.07,      0.04,      0.00
        25,    283218,         5,         5,      2560,         0,      0.10,      0.06,      0.03,      0.00
        26,    283217,         8,         3,      2560,         0,      0.08,      0.06,      0.02,      0.00
        27,    283215,         3,        10,      6656,         0,      0.13,      0.06,      0.07,      0.00
        28,    283218,         3,         7,      4096,         0,      0.11,      0.06,      0.04,      0.00
        29,    283209,         8,        11,      7168,         0,      0.13,      0.06,      0.07,      0.00
        30,    283218,         0,        10,      5120,         0,      0.13,      0.07,      0.06,      0.00
        31,    283212,         7,         9,      4608,         0,      0.12,      0.06,      0.06,      0.00
        32,    283211,         9,         8,      4096,         0,      0.11,      0.06,      0.05,      0.00
        33,    283206,         4,        18,     12800,         0,      0.18,      0.06,      0.12,      0.00
        34,    283214,         6,         8,      4096,         0,      0.11,      0.06,      0.04,      0.00
        35,    283217,         1,        10,      5632,         0,      0.13,      0.06,      0.07,      0.00
        36,    283216,         4,         8,      5632,         0,      0.11,      0.06,      0.05,      0.00
        37,    283217,         9,         2,      2048,         0,      0.07,      0.06,      0.02,      0.00
        38,    283215,         8,         5,      5120,         0,      0.08,      0.05,      0.03,      0.00
        39,    283217,         9,         2,      1024,         0,      0.07,      0.06,      0.02,      0.00
        40,    283211,         9,         8,      4608,         0,      0.13,      0.06,      0.07,      0.00
        41,    283214,         7,         7,      3584,         0,      0.11,      0.06,      0.05,      0.00
        42,    283218,         6,         4,      2560,         0,      0.08,      0.06,      0.02,      0.00
        43,    283218,         5,         5,      3072,         0,      0.12,      0.06,      0.06,      0.00
        44,    283217,         7,         4,      2048,         0,      0.08,      0.06,      0.02,      0.00
