queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1822730,       384,        65,     66560,         0,      0.94,      0.48,      0.46,      0.00
         1,   1805328,         0,     17851,  18134016,         0,    111.85,      0.49,    111.32,      0.00
         2,   1822096,         0,      1083,   1097216,         0,      7.93,      0.48,      7.44,      0.00
         3,   1822753,       328,        98,     99328,         0,      1.23,      0.51,      0.72,      0.00
         4,   1822644,       261,       274,    280576,         0,      2.37,      0.50,      1.87,      0.00
         5,   1822136,       388,       655,    666624,         0,      5.04,      0.49,      4.54,      0.00
         6,   1822296,       224,       659,    669696,         0,      4.96,      0.48,      4.48,      0.00
         7,   1822663,       275,       241,    246272,         0,      2.18,      0.51,      1.67,      0.00
         8,   1816778,         0,      6401,   6500864,         0,     42.62,      0.50,     42.11,      0.00
         9,   1735695,         0,     87484,  88898048,         0,    495.61,      0.52,    494.82,      0.00
        10,   1814853,         0,      8326,   8452608,         0,     53.81,      0.49,     53.29,      0.00
        11,   1780749,         0,     42430,  43122176,         0,    246.11,      0.52,    245.46,      0.00
        12,   1822679,       382,       118,    120832,         0,      1.35,      0.51,      0.84,      0.00
        13,   1783661,         0,     39518,  40140288,         0,    230.78,      0.47,    230.19,      0.00
        14,   1816773,         0,      6406,   6518784,         0,     42.03,      0.51,     41.50,      0.00
        15,   1821967,         0,      1212,   1229824,         0,      8.86,      0.52,      8.34,      0.00
        16,   1822660,       374,       145,    148480,         0,      1.61,      0.50,      1.10,      0.00
        17,   1805443,         0,     17736,  18019840,         0,    111.09,      0.50,    110.54,      0.00
        18,   1822756,       314,       109,    111616,         0,      1.35,      0.51,      0.83,      0.00
        19,   1822775,       152,       252,    258048,         0,      2.26,      0.51,      1.75,      0.00
        20,   1822618,       187,       374,    382976,         0,      3.11,      0.53,      2.58,      0.00
        21,   1822410,         0,       769,    780800,         0,      5.81,      0.53,      5.28,      0.00
        22,   1821865,       290,      1024,   1048576,         0,      7.58,      0.51,      7.06,      0.00
        23,   1799365,         0,     23814,  24198656,         0,    144.37,      0.48,    143.82,      0.00
        24,   1812238,         0,     10941,  11113472,         0,     70.39,      0.49,     69.87,      0.00
        25,   1822014,       266,       899,    920576,         0,      6.71,      0.49,      6.21,      0.00
        26,   1822759,       377,        43,     44032,         0,      0.82,      0.47,      0.34,      0.00
        27,   1734603,         0,     88576,  90008064,         0,    502.74,      0.48,    501.98,      0.00
        28,   1822748,       363,        68,     69632,         0,      1.06,      0.51,      0.55,      0.00
        29,   1814084,         0,      9095,   9233920,         0,     58.76,      0.47,     58.26,      0.00
