queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       481,        17,      8908,         0,      0.09,      0.07,      0.02,      0.00
       482,       343,    179389,         0,      0.55,      0.07,      0.48,      0.00
       483,      7680,   4016640,         0,     11.00,      0.07,     10.93,      0.00
       484,        36,     18828,         0,      0.12,      0.07,      0.05,      0.00
       485,       199,    104077,         0,      0.35,      0.07,      0.28,      0.00
       486,       720,    376560,         0,      1.09,      0.07,      1.02,      0.00
       487,       265,    138595,         0,      0.45,      0.07,      0.38,      0.00
       488,       440,    230120,         0,      0.70,      0.07,      0.63,      0.00
       489,        13,      6812,         0,      0.09,      0.07,      0.02,      0.00
       490,     15252,   7976796,         0,     21.85,      0.07,     21.77,      0.00
       491,       102,     53346,         0,      0.21,      0.07,      0.14,      0.00
       492,     47787,  24992601,         0,     68.09,      0.07,     68.00,      0.00
       493,     58165,  30420295,         0,     82.48,      0.07,     82.39,      0.00
       494,       549,    287127,         0,      0.86,      0.07,      0.78,      0.00
       495,        23,     12052,         0,      0.11,      0.07,      0.03,      0.00
       496,        15,      7845,         0,      0.09,      0.07,      0.02,      0.00
       497,       300,    157200,         0,      0.50,      0.07,      0.43,      0.00
       498,       211,    110353,         0,      0.38,      0.07,      0.30,      0.00
       499,      2111,   1104053,         0,      3.08,      0.07,      3.01,      0.00
       500,        12,      6288,         0,      0.09,      0.07,      0.02,      0.00
       501,      1697,    889224,         0,      2.50,      0.07,      2.43,      0.00
       502,       118,     61824,         0,      0.24,      0.07,      0.17,      0.00
       503,      1576,    824248,         0,      2.33,      0.07,      2.25,      0.00
       504,       227,    118721,         0,      0.39,      0.07,      0.32,      0.00
       505,        14,      7322,         0,      0.09,      0.07,      0.02,      0.00
       506,    142904,  74738792,         0,    203.71,      0.07,    203.59,      0.00
       507,        10,      5230,         0,      0.09,      0.07,      0.01,      0.00
       508,        10,      5240,         0,      0.08,      0.07,      0.01,      0.00
       509,       213,    111399,         0,      0.38,      0.07,      0.31,      0.00
       510,     11098,   5804254,         0,     15.88,      0.07,     15.81,      0.00
       511,     17485,   9144655,         0,     25.07,      0.07,     24.99,      0.00
       512,        15,      7860,         0,      0.09,      0.07,      0.02,      0.00
       513,       160,     83680,         0,      0.30,      0.07,      0.23,      0.00
       514,       439,    229597,         0,      0.70,      0.07,      0.62,      0.00
       515,        42,     21966,         0,      0.13,      0.07,      0.06,      0.00
       516,        40,     20960,         0,      0.13,      0.07,      0.06,      0.00
       517,      8325,   4353975,         0,     11.93,      0.07,     11.85,      0.00
       518,        12,      6287,         0,      0.09,      0.07,      0.02,      0.00
       519,        86,     45064,         0,      0.20,      0.07,      0.12,      0.00
       520,        23,     12050,         0,      0.10,      0.07,      0.03,      0.00
       521,        38,     19874,         0,      0.13,      0.07,      0.05,      0.00
       522,     12046,   6300058,         0,     17.08,      0.07,     17.00,      0.00
       523,        22,     11528,         0,      0.10,      0.07,      0.03,      0.00
       524,       142,     74266,         0,      0.27,      0.07,      0.20,      0.00
       525,        13,      6799,         0,      0.09,      0.07,      0.02,      0.00
       526,     51624,  26999352,         0,     72.90,      0.07,     72.81,      0.00
       527,        17,      8908,         0,      0.10,      0.07,      0.02,      0.00
       528,        67,     35041,         0,      0.17,      0.07,      0.09,      0.00
       529,        35,     18331,         0,      0.12,      0.07,      0.05,      0.00
       530,     61322,  32071406,         0,     86.82,      0.07,     86.72,      0.00
       531,      9689,   5067347,         0,     13.71,      0.07,     13.64,      0.00
       532,        20,     10460,         0,      0.10,      0.07,      0.03,      0.00
       533,       601,    314323,         0,      0.92,      0.07,      0.85,      0.00
       534,      1436,    751028,         0,      2.11,      0.07,      2.04,      0.00
       535,       896,    468608,         0,      1.34,      0.07,      1.26,      0.00
       536,        20,     10460,         0,      0.10,      0.07,      0.03,      0.00
       537,       215,    112445,         0,      0.38,      0.07,      0.31,      0.00
       538,       285,    149055,         0,      0.48,      0.07,      0.40,      0.00
       539,     28894,  15111562,         0,     41.00,      0.07,     40.92,      0.00
       540,       260,    135980,         0,      0.44,      0.07,      0.37,      0.00
       541,      2057,   1075811,         0,      2.98,      0.07,      2.90,      0.00
       542,        14,      7336,         0,      0.09,      0.07,      0.02,      0.00
       543,        35,     18305,         0,      0.12,      0.07,      0.05,      0.00
       544,        23,     12029,         0,      0.10,      0.07,      0.03,      0.00
       545,      2086,   1090978,         0,      3.01,      0.07,      2.94,      0.00
       546,     13644,   7135812,         0,     19.28,      0.07,     19.20,      0.00
       547,        85,     44540,         0,      0.19,      0.07,      0.12,      0.00
       548,        12,      6287,         0,      0.09,      0.07,      0.02,      0.00
       549,     18077,   9454271,         0,     25.49,      0.07,     25.41,      0.00
       550,        18,      9414,         0,      0.10,      0.07,      0.03,      0.00
       551,       215,    112445,         0,      0.37,      0.07,      0.30,      0.00
       552,     37944,  19844712,         0,     53.68,      0.07,     53.59,      0.00
       553,     32891,  17201993,         0,     46.42,      0.07,     46.33,      0.00
       554,       208,    108784,         0,      0.37,      0.07,      0.29,      0.00
       555,        14,      7322,         0,      0.09,      0.07,      0.02,      0.00
       556,      7290,   3812670,         0,     10.35,      0.07,     10.28,      0.00
       557,       103,     53869,         0,      0.22,      0.07,      0.15,      0.00
       558,      3168,   1656864,         0,      4.52,      0.07,      4.44,      0.00
       559,        71,     37133,         0,      0.17,      0.07,      0.10,      0.00
       560,       119,     62356,         0,      0.24,      0.07,      0.17,      0.00
       561,        97,     50731,         0,      0.21,      0.07,      0.14,      0.00
       562,       120,     62880,         0,      0.24,      0.07,      0.17,      0.00
       563,        19,      9956,         0,      0.10,      0.07,      0.03,      0.00
       564,       340,    177820,         0,      0.55,      0.07,      0.48,      0.00
       565,     42778,  22372894,         0,     60.24,      0.07,     60.15,      0.00
       566,        35,     18340,         0,      0.12,      0.07,      0.05,      0.00
       567,      8492,   4441316,         0,     11.99,      0.07,     11.92,      0.00
       568,       226,    118417,         0,      0.39,      0.07,      0.32,      0.00
       569,       809,    423107,         0,      1.21,      0.07,      1.14,      0.00
       570,        22,     11506,         0,      0.10,      0.07,      0.03,      0.00
       571,        23,     12052,         0,      0.11,      0.07,      0.03,      0.00
       572,      2088,   1092024,         0,      2.98,      0.07,      2.91,      0.00
       573,        11,      5753,         0,      0.09,      0.07,      0.02,      0.00
       574,        35,     18305,         0,      0.12,      0.07,      0.05,      0.00
       575,      9195,   4808985,         0,     13.01,      0.07,     12.94,      0.00
       576,        77,     40348,         0,      0.18,      0.07,      0.11,      0.00
       577,      1121,    586283,         0,      1.66,      0.07,      1.59,      0.00
       578,        34,     17816,         0,      0.12,      0.07,      0.05,      0.00
       579,        30,     15690,         0,      0.11,      0.07,      0.04,      0.00
       580,        54,     28296,         0,      0.15,      0.07,      0.08,      0.00
