queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1822733,       384,        62,     61440,         0,      0.84,      0.41,      0.43,      0.00
         1,   1822759,       385,        35,     18944,         0,      0.79,      0.50,      0.29,      0.00
         2,   1822778,       369,        32,     16896,         0,      0.75,      0.48,      0.27,      0.00
         3,   1822760,       386,        33,     23040,         0,      0.70,      0.42,      0.28,      0.00
         4,   1822763,       389,        27,     14848,         0,      0.70,      0.47,      0.23,      0.00
         5,   1822742,       383,        54,     31744,         0,      0.89,      0.46,      0.42,      0.00
         6,   1822750,       388,        41,     22528,         0,      0.79,      0.47,      0.31,      0.00
         7,   1822764,       389,        26,     14336,         0,      0.67,      0.45,      0.22,      0.00
         8,   1822756,       391,        32,     16384,         0,      0.71,      0.48,      0.23,      0.00
         9,   1822675,       260,       244,    124928,         0,      2.27,      0.50,      1.77,      0.00
        10,   1822755,       381,        43,     22016,         0,      0.83,      0.48,      0.35,      0.00
        11,   1822748,       349,        82,     41984,         0,      1.18,      0.49,      0.69,      0.00
        12,   1822756,       377,        46,     31744,         0,      0.79,      0.43,      0.36,      0.00
        13,   1822759,       369,        51,     26112,         0,      0.86,      0.49,      0.37,      0.00
        14,   1822761,       380,        38,     19456,         0,      0.79,      0.46,      0.33,      0.00
        15,   1822759,       393,        27,     15360,         0,      0.69,      0.45,      0.23,      0.00
        16,   1822768,       384,        27,     18432,         0,      0.65,      0.43,      0.22,      0.00
        17,   1822775,       345,        59,     30208,         0,      0.90,      0.47,      0.43,      0.00
        18,   1822778,       378,        23,     13824,         0,      0.61,      0.41,      0.19,      0.00
        19,   1822777,       362,        40,     22016,         0,      0.84,      0.45,      0.39,      0.00
        20,   1822762,       392,        25,     13824,         0,      0.62,      0.43,      0.20,      0.00
        21,   1822772,       390,        17,      8704,         0,      0.59,      0.42,      0.17,      0.00
        22,   1822775,       380,        24,     12800,         0,      0.66,      0.46,      0.20,      0.00
        23,   1822764,       356,        59,     30208,         0,      0.92,      0.48,      0.44,      0.00
        24,   1822771,       344,        64,     32768,         0,      0.91,      0.47,      0.43,      0.00
        25,   1822752,       380,        47,     24576,         0,      0.84,      0.47,      0.37,      0.00
        26,   1822725,       392,        62,     82944,         0,      0.85,      0.39,      0.46,      0.00
        27,   1822738,       337,       104,     55296,         0,      1.33,      0.49,      0.84,      0.00
        28,   1822778,       359,        42,     34304,         0,      0.81,      0.44,      0.37,      0.00
        29,   1822741,       392,        46,     23552,         0,      0.85,      0.48,      0.37,      0.00
        30,   1822776,       370,        33,     16896,         0,      0.70,      0.45,      0.25,      0.00
        31,   1822763,       385,        31,     17408,         0,      0.70,      0.43,      0.26,      0.00
        32,   1822773,       384,        22,     13312,         0,      0.63,      0.43,      0.20,      0.00
        33,   1822754,       395,        30,     16896,         0,      0.68,      0.45,      0.23,      0.00
        34,   1822746,       369,        64,     74752,         0,      0.91,      0.39,      0.51,      0.00
        35,   1822779,       365,        35,     17920,         0,      0.75,      0.46,      0.28,      0.00
        36,   1822779,       376,        24,     12800,         0,      0.67,      0.47,      0.20,      0.00
        37,   1822777,       378,        24,     12288,         0,      0.68,      0.45,      0.22,      0.00
        38,   1822735,       351,        93,     48640,         0,      1.21,      0.48,      0.74,      0.00
        39,   1822775,       371,        33,     17408,         0,      0.75,      0.46,      0.29,      0.00
        40,   1822766,       396,        17,      8704,         0,      0.58,      0.42,      0.16,      0.00
        41,   1822768,       387,        24,     13824,         0,      0.66,      0.43,      0.23,      0.00
        42,   1822765,       386,        28,     14336,         0,      0.69,      0.46,      0.22,      0.00
        43,   1822744,       382,        53,     28672,         0,      0.82,      0.43,      0.39,      0.00
        44,   1822746,       397,        36,     39424,         0,      0.72,      0.41,      0.31,      0.00
        45,   1822729,       365,        85,     47104,         0,      1.17,      0.47,      0.69,      0.00
        46,   1822716,       394,        69,     95232,         0,      0.94,      0.38,      0.56,      0.00
        47,   1822740,       382,        57,     29696,         0,      0.88,      0.49,      0.38,      0.00
        48,   1822686,       399,        94,     88576,         0,      1.16,      0.41,      0.75,      0.00
        49,   1822774,       384,        21,     11776,         0,      0.63,      0.42,      0.20,      0.00
        50,   1822774,       370,        35,     17920,         0,      0.77,      0.47,      0.29,      0.00
        51,   1822773,       360,        46,     39424,         0,      0.75,      0.43,      0.32,      0.00
        52,   1822769,       377,        33,     16896,         0,      0.68,      0.42,      0.25,      0.00
        53,   1822762,       365,        52,     27648,         0,      0.88,      0.47,      0.40,      0.00
        54,   1822751,       387,        41,     21504,         0,      0.80,      0.45,      0.35,      0.00
        55,   1822775,       379,        25,     13824,         0,      0.64,      0.44,      0.20,      0.00
        56,   1822773,       366,        40,     20480,         0,      0.79,      0.45,      0.33,      0.00
        57,   1822766,       370,        43,     29184,         0,      0.77,      0.44,      0.32,      0.00
        58,   1822776,       379,        24,     13824,         0,      0.65,      0.44,      0.22,      0.00
        59,   1822778,       387,        14,      7680,         0,      0.57,      0.46,      0.11,      0.00
        60,   1822764,       375,        40,     23552,         0,      0.74,      0.43,      0.31,      0.00
        61,   1822769,       386,        24,     12288,         0,      0.68,      0.48,      0.20,      0.00
        62,   1822757,       385,        37,     19968,         0,      0.76,      0.46,      0.29,      0.00
        63,   1822774,       386,        19,     10752,         0,      0.63,      0.46,      0.17,      0.00
        64,   1822746,       399,        34,     23040,         0,      0.70,      0.41,      0.29,      0.00
        65,   1822749,       382,        48,     26112,         0,      0.82,      0.45,      0.37,      0.00
        66,   1822757,       390,        32,     16384,         0,      0.72,      0.46,      0.26,      0.00
        67,   1822769,       357,        53,     27136,         0,      0.87,      0.46,      0.40,      0.00
        68,   1822732,       368,        79,     40448,         0,      1.08,      0.47,      0.61,      0.00
        69,   1822767,       394,        18,      9216,         0,      0.60,      0.44,      0.16,      0.00
        70,   1822772,       393,        14,      7168,         0,      0.56,      0.45,      0.11,      0.00
        71,   1822759,       398,        22,     11264,         0,      0.62,      0.44,      0.18,      0.00
        72,   1822762,       372,        45,     23040,         0,      0.80,      0.45,      0.35,      0.00
        73,   1822765,       382,        32,     16896,         0,      0.70,      0.45,      0.25,      0.00
        74,   1822763,       372,        44,     22528,         0,      0.82,      0.49,      0.33,      0.00
        75,   1822769,       388,        22,     11776,         0,      0.65,      0.45,      0.20,      0.00
        76,   1822766,       392,        21,     11264,         0,      0.67,      0.46,      0.21,      0.00
        77,   1822778,       368,        33,     16896,         0,      0.74,      0.46,      0.28,      0.00
        78,   1822779,       384,        16,      8192,         0,      0.56,      0.43,      0.13,      0.00
        79,   1822767,       396,        16,      8192,         0,      0.59,      0.44,      0.15,      0.00
        80,   1822727,       387,        65,     33280,         0,      0.99,      0.48,      0.50,      0.00
        81,   1822778,       380,        21,     10752,         0,      0.65,      0.46,      0.18,      0.00
        82,   1822732,       399,        48,     25600,         0,      0.87,      0.46,      0.40,      0.00
        83,   1822759,       393,        27,     14336,         0,      0.67,      0.45,      0.21,      0.00
        84,   1822778,       337,        64,     60416,         0,      0.90,      0.40,      0.50,      0.00
        85,   1822731,       395,        53,     39936,         0,      0.81,      0.43,      0.38,      0.00
        86,   1822771,       394,        14,      8192,         0,      0.55,      0.42,      0.13,      0.00
        87,   1822755,       380,        44,     22528,         0,      0.82,      0.47,      0.34,      0.00
        88,   1822779,       385,        15,      7680,         0,      0.57,      0.44,      0.13,      0.00
        89,   1822748,       384,        47,     38912,         0,      0.77,      0.43,      0.34,      0.00
        90,   1822773,       375,        31,     15872,         0,      0.72,      0.47,      0.24,      0.00
        91,   1822766,       379,        34,     17408,         0,      0.75,      0.47,      0.28,      0.00
        92,   1822732,       348,        99,     86016,         0,      1.22,      0.44,      0.78,      0.00
        93,   1822752,       386,        41,     30208,         0,      0.74,      0.41,      0.32,      0.00
        94,   1822719,       389,        71,     60928,         0,      0.93,      0.41,      0.51,      0.00
        95,   1822731,         0,       448,    229376,         0,      3.44,      0.46,      2.98,      0.00
        96,   1822766,       342,        71,     36352,         0,      1.08,      0.48,      0.60,      0.00
        97,   1822777,       367,        35,     18432,         0,      0.76,      0.49,      0.27,      0.00
        98,   1822754,       357,        68,     34816,         0,      1.02,      0.47,      0.54,      0.00
        99,   1822748,       398,        33,     21504,         0,      0.68,      0.43,      0.25,      0.00
