queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       151,       212,    108756,         0,      0.35,      0.05,      0.30,      0.00
       152,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       153,        13,      6669,         0,      0.07,      0.05,      0.02,      0.00
       154,        99,     50787,         0,      0.19,      0.05,      0.14,      0.00
       155,        10,      5129,         0,      0.06,      0.05,      0.01,      0.00
       156,       279,    143125,         0,      0.45,      0.05,      0.40,      0.00
       157,        20,     10260,         0,      0.08,      0.05,      0.03,      0.00
       158,        20,     10240,         0,      0.08,      0.05,      0.03,      0.00
       159,        79,     40448,         0,      0.16,      0.05,      0.11,      0.00
       160,       199,    101888,         0,      0.34,      0.05,      0.28,      0.00
       161,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       162,        12,      6156,         0,      0.07,      0.05,      0.02,      0.00
       163,        15,      7695,         0,      0.07,      0.05,      0.02,      0.00
       164,        13,      6669,         0,      0.07,      0.05,      0.02,      0.00
       165,        36,     18468,         0,      0.10,      0.05,      0.05,      0.00
       166,       133,     68229,         0,      0.24,      0.05,      0.19,      0.00
       167,        22,     11286,         0,      0.08,      0.05,      0.03,      0.00
       168,        48,     24620,         0,      0.12,      0.05,      0.07,      0.00
       169,        50,     25650,         0,      0.12,      0.05,      0.07,      0.00
       170,        48,     24624,         0,      0.12,      0.05,      0.07,      0.00
       171,        14,      7182,         0,      0.07,      0.05,      0.02,      0.00
       172,        11,      5643,         0,      0.07,      0.05,      0.02,      0.00
       173,      1589,    813568,         0,      2.30,      0.05,      2.25,      0.00
       174,     19769,  10121728,         0,     27.97,      0.05,     27.91,      0.00
       175,       201,    102912,         0,      0.34,      0.05,      0.29,      0.00
       176,        17,      8704,         0,      0.07,      0.05,      0.02,      0.00
       177,       528,    270336,         0,      0.80,      0.05,      0.75,      0.00
       178,        46,     23595,         0,      0.11,      0.05,      0.06,      0.00
       179,        70,     35840,         0,      0.15,      0.05,      0.10,      0.00
       180,        46,     23598,         0,      0.12,      0.05,      0.07,      0.00
       181,        15,      7680,         0,      0.07,      0.05,      0.02,      0.00
       182,        26,     13336,         0,      0.09,      0.05,      0.04,      0.00
       183,        10,      5130,         0,      0.06,      0.05,      0.01,      0.00
       184,       143,     73359,         0,      0.25,      0.05,      0.20,      0.00
       185,        40,     20480,         0,      0.11,      0.05,      0.06,      0.00
       186,        11,      5642,         0,      0.07,      0.05,      0.02,      0.00
