queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    479473,       315,       401,    219648,         0,      2.54,      0.10,      2.43,      0.00
         1,    479420,       424,       345,    604672,         0,      2.21,      0.09,      2.12,      0.00
         2,    479474,       348,       367,    276992,         0,      2.37,      0.09,      2.28,      0.00
         3,    479308,       223,       658,    980480,         0,      4.22,      0.09,      4.12,      0.00
         4,    479022,       403,       764,   1642496,         0,      4.56,      0.09,      4.47,      0.00
         5,    479540,       356,       293,    161792,         0,      1.79,      0.10,      1.69,      0.00
         6,    479453,        59,       677,    363520,         0,      4.41,      0.11,      4.30,      0.00
         7,    479301,       363,       525,    549376,         0,      3.19,      0.10,      3.09,      0.00
         8,    479336,       495,       358,    316928,         0,      2.28,      0.10,      2.18,      0.00
         9,    479600,       416,       173,    214528,         0,      1.14,      0.10,      1.04,      0.00
        10,    479010,       426,       753,    655872,         0,      4.69,      0.10,      4.58,      0.00
        11,    477080,       231,      2878,   6224896,         0,     16.17,      0.09,     16.07,      0.00
        12,    479336,       451,       402,    258048,         0,      2.56,      0.10,      2.46,      0.00
        13,    479368,       338,       483,    313856,         0,      3.00,      0.11,      2.89,      0.00
        14,    479346,       431,       412,    215552,         0,      2.73,      0.10,      2.63,      0.00
        15,    479571,       144,       474,   1018880,         0,      3.00,      0.09,      2.91,      0.00
        16,    479349,       465,       375,    260096,         0,      2.37,      0.10,      2.27,      0.00
        17,    479580,       175,       434,    243712,         0,      2.90,      0.13,      2.77,      0.00
        18,    479604,       249,       336,    194048,         0,      2.29,      0.10,      2.18,      0.00
        19,    479594,       420,       175,    103936,         0,      1.28,      0.10,      1.18,      0.00
        20,    479532,       349,       308,    167936,         0,      2.08,      0.10,      1.98,      0.00
        21,    479561,       291,       337,    386560,         0,      2.11,      0.10,      2.01,      0.00
        22,    479370,       334,       485,    274944,         0,      3.03,      0.10,      2.93,      0.00
        23,    479614,       412,       163,    207872,         0,      1.13,      0.09,      1.04,      0.00
        24,    479357,       499,       333,    256000,         0,      2.18,      0.10,      2.08,      0.00
        25,    479623,       277,       289,    171520,         0,      2.11,      0.11,      2.00,      0.00
        26,    479593,       210,       386,    216064,         0,      2.52,      0.11,      2.42,      0.00
        27,    479686,       419,        84,     59392,         0,      0.68,      0.10,      0.58,      0.00
        28,    479487,       290,       412,    370176,         0,      2.65,      0.09,      2.55,      0.00
        29,    479197,       357,       635,    669696,         0,      3.85,      0.09,      3.76,      0.00
        30,    479689,       305,       195,    124416,         0,      1.31,      0.10,      1.20,      0.00
        31,    479638,       321,       230,    186368,         0,      1.56,      0.11,      1.45,      0.00
        32,    479528,       411,       250,    262656,         0,      1.73,      0.10,      1.63,      0.00
        33,    479670,       381,       138,    130560,         0,      1.02,      0.10,      0.92,      0.00
        34,    479142,       409,       638,    353792,         0,      3.95,      0.10,      3.85,      0.00
        35,    479197,       400,       592,   1034240,         0,      3.67,      0.10,      3.57,      0.00
        36,    479596,       335,       258,    174592,         0,      1.73,      0.10,      1.63,      0.00
        37,    479465,       459,       265,    190464,         0,      1.69,      0.10,      1.59,      0.00
        38,    477115,       204,      2870,   1476608,         0,     16.14,      0.10,     16.02,      0.00
        39,    479689,       270,       230,    142848,         0,      1.54,      0.10,      1.43,      0.00
        40,    478800,       254,      1135,   1194496,         0,      6.74,      0.09,      6.64,      0.00
        41,    479564,       385,       240,    299008,         0,      1.62,      0.10,      1.52,      0.00
        42,    479645,       433,       111,     77312,         0,      0.79,      0.10,      0.69,      0.00
        43,    475242,       424,      4523,   9780224,         0,     25.63,      0.10,     25.52,      0.00
        44,    479284,       443,       462,    568320,         0,      2.87,      0.10,      2.77,      0.00
        45,    479344,        34,       811,    430080,         0,      4.98,      0.10,      4.87,      0.00
        46,    479685,       306,       198,    152064,         0,      1.42,      0.09,      1.32,      0.00
