queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823063,        86,        30,     30720,         0,      0.73,      0.46,      0.26,      0.00
         1,   1805328,         0,     17851,  18134016,         0,    112.02,      0.47,    111.50,      0.00
         2,   1822096,         0,      1083,   1097216,         0,      7.99,      0.49,      7.50,      0.00
         3,   1823054,        83,        42,     42496,         0,      0.87,      0.51,      0.36,      0.00
         4,   1822918,        71,       190,    194560,         0,      1.79,      0.48,      1.30,      0.00
         5,   1822791,        88,       300,    307200,         0,      2.68,      0.49,      2.18,      0.00
         6,   1822955,        28,       196,    200704,         0,      1.83,      0.48,      1.35,      0.00
         7,   1823079,        28,        72,     73728,         0,      1.09,      0.52,      0.57,      0.00
         8,   1816778,         0,      6401,   6500864,         0,     42.56,      0.50,     42.04,      0.00
         9,   1735695,         0,     87484,  88898048,         0,    496.00,      0.51,    495.21,      0.00
        10,   1814853,         0,      8326,   8452608,         0,     53.76,      0.49,     53.25,      0.00
        11,   1780749,         0,     42430,  43122176,         0,    245.96,      0.51,    245.31,      0.00
        12,   1823079,        62,        38,     38912,         0,      0.82,      0.52,      0.30,      0.00
        13,   1783661,         0,     39518,  40140288,         0,    230.39,      0.49,    229.78,      0.00
        14,   1816773,         0,      6406,   6518784,         0,     41.81,      0.51,     41.29,      0.00
        15,   1821967,         0,      1212,   1229824,         0,      8.80,      0.50,      8.29,      0.00
        16,   1823013,        92,        74,     75776,         0,      1.06,      0.51,      0.54,      0.00
        17,   1805443,         0,     17736,  18019840,         0,    111.20,      0.51,    110.64,      0.00
        18,   1823056,        53,        70,     71680,         0,      1.10,      0.50,      0.60,      0.00
        19,   1823027,        49,       103,    103424,         0,      1.31,      0.52,      0.79,      0.00
        20,   1822992,        27,       160,    163840,         0,      1.67,      0.53,      1.13,      0.00
        21,   1822410,         0,       769,    780800,         0,      5.79,      0.51,      5.27,      0.00
        22,   1822889,         0,       290,    293888,         0,      2.61,      0.53,      2.07,      0.00
        23,   1799365,         0,     23814,  24198656,         0,    144.33,      0.51,    143.75,      0.00
        24,   1812238,         0,     10941,  11113472,         0,     70.38,      0.48,     69.86,      0.00
        25,   1822913,        22,       244,    249856,         0,      2.25,      0.50,      1.75,      0.00
        26,   1823079,        91,         9,      9216,         0,      0.56,      0.48,      0.08,      0.00
        27,   1734603,         0,     88576,  90008064,         0,    502.94,      0.48,    502.18,      0.00
        28,   1823059,        91,        29,     29696,         0,      0.73,      0.49,      0.23,      0.00
        29,   1814084,         0,      9095,   9233920,         0,     58.79,      0.47,     58.30,      0.00
        30,   1822458,         0,       721,    734720,         0,      5.35,      0.49,      4.85,      0.00
        31,   1822854,        87,       238,    243712,         0,      2.20,      0.50,      1.70,      0.00
