queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
        97,        10,       832,         0,      0.06,      0.05,      0.01,      0.00
        98,        12,       641,         0,      0.06,      0.05,      0.02,      0.00
        99,        14,       768,         0,      0.07,      0.05,      0.02,      0.00
       100,        10,       204,         0,      0.06,      0.05,      0.01,      0.00
       101,        14,      1045,         0,      0.07,      0.05,      0.02,      0.00
       102,        28,      1507,         0,      0.09,      0.05,      0.04,      0.00
       103,        19,      4908,         0,      0.07,      0.05,      0.03,      0.00
       104,        19,      1003,         0,      0.08,      0.05,      0.03,      0.00
       105,        10,       975,         0,      0.06,      0.05,      0.01,      0.00
       106,        15,      4021,         0,      0.07,      0.04,      0.02,      0.00
       107,        11,       741,         0,      0.06,      0.05,      0.02,      0.00
       108,        11,       651,         0,      0.06,      0.04,      0.02,      0.00
       109,        22,      1258,         0,      0.08,      0.05,      0.03,      0.00
       110,        13,      1774,         0,      0.07,      0.05,      0.02,      0.00
       111,        10,       520,         0,      0.06,      0.05,      0.01,      0.00
       112,        11,      1289,         0,      0.06,      0.05,      0.02,      0.00
       113,        11,      1375,         0,      0.06,      0.05,      0.02,      0.00
       114,        12,       601,         0,      0.07,      0.05,      0.02,      0.00
       115,        11,      1108,         0,      0.06,      0.05,      0.02,      0.00
       116,        12,       569,         0,      0.07,      0.05,      0.02,      0.00
       117,        14,       527,         0,      0.07,      0.05,      0.02,      0.00
       118,        10,      1247,         0,      0.06,      0.05,      0.01,      0.00
       119,        10,       625,         0,      0.06,      0.05,      0.01,      0.00
       120,        10,      1306,         0,      0.06,      0.05,      0.01,      0.00
       121,        14,       292,         0,      0.07,      0.05,      0.02,      0.00
       122,        10,        90,         0,      0.06,      0.05,      0.01,      0.00
       123,        13,       117,         0,      0.07,      0.05,      0.02,      0.00
       124,        16,      1113,         0,      0.07,      0.05,      0.02,      0.00
       125,        10,       526,         0,      0.06,      0.05,      0.01,      0.00
       126,        13,       912,         0,      0.07,      0.05,      0.02,      0.00
       127,        10,       497,         0,      0.06,      0.05,      0.01,      0.00
       128,        15,       712,         0,      0.07,      0.05,      0.02,      0.00
       129,        14,       462,         0,      0.07,      0.05,      0.02,      0.00
       130,        10,       707,         0,      0.06,      0.05,      0.01,      0.00
       131,        10,       302,         0,      0.06,      0.05,      0.01,      0.00
       132,        10,       521,         0,      0.06,      0.05,      0.01,      0.00
       133,        10,       495,         0,      0.06,      0.05,      0.01,      0.00
       134,        11,      1524,         0,      0.06,      0.05,      0.02,      0.00
       135,        14,       464,         0,      0.07,      0.05,      0.02,      0.00
       136,        11,      1450,         0,      0.06,      0.05,      0.02,      0.00
       137,        12,      1509,         0,      0.06,      0.05,      0.02,      0.00
