queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    277442,         0,      5786,   5894144,         0,     32.19,      0.06,     32.11,      0.00
         1,    283207,         2,        19,     18944,         0,      0.19,      0.07,      0.12,      0.00
         2,    283202,        17,         9,      9216,         0,      0.12,      0.07,      0.05,      0.00
         3,    282989,        11,       228,    232448,         0,      1.63,      0.06,      1.57,      0.00
         4,    283075,         0,       153,    156672,         0,      1.03,      0.07,      0.95,      0.00
         5,    283200,        10,        18,     18432,         0,      0.19,      0.07,      0.12,      0.00
         6,    283169,         0,        59,     60416,         0,      0.50,      0.07,      0.43,      0.00
         7,    283163,         1,        64,     65536,         0,      0.49,      0.08,      0.41,      0.00
         8,    283098,         0,       130,    130048,         0,      0.93,      0.07,      0.86,      0.00
         9,    283028,        11,       189,    193024,         0,      1.36,      0.07,      1.29,      0.00
        10,    283167,         0,        61,     62464,         0,      0.44,      0.07,      0.37,      0.00
        11,    283204,        16,         8,      8192,         0,      0.12,      0.07,      0.05,      0.00
        12,    282064,        10,      1154,   1177600,         0,      7.25,      0.07,      7.18,      0.00
        13,    283178,        16,        34,     34816,         0,      0.33,      0.07,      0.25,      0.00
        14,    282877,         4,       347,    353280,         0,      2.35,      0.07,      2.28,      0.00
        15,    283024,        14,       190,    193024,         0,      1.29,      0.07,      1.22,      0.00
        16,    283147,         0,        81,     82944,         0,      0.60,      0.07,      0.53,      0.00
        17,    282925,         1,       302,    307712,         0,      2.00,      0.07,      1.93,      0.00
        18,    283207,        10,        11,     11264,         0,      0.15,      0.07,      0.07,      0.00
        19,    283053,        10,       165,    167936,         0,      1.11,      0.07,      1.04,      0.00
        20,    283107,         3,       118,    119296,         0,      0.76,      0.08,      0.68,      0.00
        21,    283200,        14,        14,     14336,         0,      0.18,      0.08,      0.10,      0.00
        22,    283152,         5,        71,     72704,         0,      0.52,      0.07,      0.45,      0.00
        23,    283056,         0,       172,    175616,         0,      1.18,      0.07,      1.10,      0.00
        24,    282649,         8,       571,    581632,         0,      3.84,      0.07,      3.77,      0.00
        25,    283183,         2,        43,     44032,         0,      0.38,      0.07,      0.31,      0.00
        26,    283181,        19,        28,     28672,         0,      0.27,      0.07,      0.20,      0.00
        27,    283203,         2,        23,     23552,         0,      0.21,      0.07,      0.13,      0.00
        28,    283028,         0,       200,    203264,         0,      1.31,      0.07,      1.24,      0.00
        29,    283192,         8,        28,     27648,         0,      0.26,      0.08,      0.19,      0.00
        30,    274212,         0,      9016,   9180160,         0,     50.22,      0.07,     50.13,      0.00
        31,    282965,         0,       263,    268288,         0,      1.90,      0.09,      1.81,      0.00
        32,    283190,         9,        29,     29184,         0,      0.28,      0.07,      0.20,      0.00
        33,    283164,         1,        63,     64512,         0,      0.47,      0.07,      0.40,      0.00
        34,    283190,         0,        38,     38912,         0,      0.31,      0.07,      0.24,      0.00
        35,    283151,         0,        77,     78848,         0,      0.57,      0.07,      0.49,      0.00
