queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    277442,         0,      5786,   5894144,         0,     32.23,      0.08,     32.13,      0.00
         1,    282623,       247,       358,    365568,         0,      2.41,      0.07,      2.34,      0.00
         2,    282910,       241,        77,     78848,         0,      0.61,      0.07,      0.54,      0.00
         3,    282022,       239,       967,    986624,         0,      6.37,      0.07,      6.29,      0.00
         4,    282068,       153,      1007,   1026560,         0,      6.42,      0.07,      6.34,      0.00
         5,    282893,       224,       111,    112640,         0,      0.87,      0.07,      0.80,      0.00
         6,    282542,        59,       627,    638464,         0,      4.15,      0.08,      4.08,      0.00
         7,    282853,        65,       310,    315392,         0,      2.10,      0.07,      2.03,      0.00
         8,    278712,       130,      4386,   4470784,         0,     25.54,      0.07,     25.46,      0.00
         9,    281581,       200,      1447,   1473024,         0,      9.36,      0.07,      9.29,      0.00
        10,    280756,        61,      2411,   2456064,         0,     14.58,      0.07,     14.51,      0.00
        11,    282921,       260,        47,     48128,         0,      0.36,      0.07,      0.29,      0.00
        12,    282064,        10,      1154,   1177600,         0,      7.22,      0.07,      7.14,      0.00
        13,    282861,       215,       152,    155136,         0,      1.01,      0.07,      0.94,      0.00
        14,    282877,         4,       347,    353280,         0,      2.33,      0.07,      2.26,      0.00
        15,    282199,       204,       825,    842752,         0,      5.36,      0.07,      5.29,      0.00
        16,    279444,        81,      3703,   3776000,         0,     20.85,      0.07,     20.77,      0.00
        17,    282925,         1,       302,    307712,         0,      2.02,      0.07,      1.94,      0.00
        18,    282909,       232,        87,     88064,         0,      0.66,      0.07,      0.58,      0.00
        19,    282541,       175,       512,    521216,         0,      3.42,      0.07,      3.35,      0.00
        20,    282749,       121,       358,    364544,         0,      2.41,      0.07,      2.33,      0.00
        21,    282920,       228,        80,     81920,         0,      0.67,      0.07,      0.60,      0.00
        22,    282512,       289,       427,    434688,         0,      3.00,      0.07,      2.92,      0.00
        23,    281449,       172,      1607,   1637888,         0,     10.00,      0.07,      9.93,      0.00
        24,    282649,         8,       571,    581632,         0,      3.85,      0.07,      3.78,      0.00
        25,    282727,       281,       220,    224256,         0,      1.48,      0.07,      1.40,      0.00
        26,    282633,       265,       330,    334848,         0,      2.11,      0.07,      2.04,      0.00
        27,    282856,       194,       178,    181248,         0,      1.22,      0.08,      1.14,      0.00
        28,    282096,       200,       932,    949760,         0,      6.06,      0.08,      5.98,      0.00
        29,    282746,       241,       241,    246272,         0,      1.53,      0.07,      1.46,      0.00
        30,    274212,         0,      9016,   9180160,         0,     50.21,      0.07,     50.12,      0.00
        31,    281667,       263,      1298,   1325056,         0,      8.28,      0.08,      8.20,      0.00
        32,    282920,       189,       119,    121344,         0,      0.87,      0.08,      0.79,      0.00
        33,    281093,        64,      2071,   2108928,         0,     12.48,      0.07,     12.41,      0.00
        34,    280629,        38,      2561,   2609664,         0,     15.35,      0.07,     15.27,      0.00
        35,    281586,        77,      1565,   1593344,         0,      9.81,      0.07,      9.74,      0.00
        36,    282897,       123,       208,    209408,         0,      1.44,      0.07,      1.37,      0.00
        37,    282903,       276,        49,     49664,         0,      0.37,      0.07,      0.30,      0.00
        38,    282892,       287,        49,     49152,         0,      0.38,      0.07,      0.32,      0.00
        39,    282899,       281,        48,     49152,         0,      0.38,      0.07,      0.31,      0.00
        40,    282247,       294,       687,    700928,         0,      4.49,      0.07,      4.42,      0.00
        41,    282890,        86,       252,    256512,         0,      1.75,      0.08,      1.67,      0.00
        42,    282879,       150,       199,    201728,         0,      1.43,      0.07,      1.36,      0.00
        43,    282890,       267,        71,     72704,         0,      0.48,      0.07,      0.41,      0.00
        44,    282894,       279,        55,     56320,         0,      0.44,      0.07,      0.37,      0.00
        45,    282749,       258,       221,    224768,         0,      1.50,      0.08,      1.42,      0.00
        46,    282591,       113,       524,    534016,         0,      3.56,      0.07,      3.48,      0.00
        47,    282149,       154,       925,    943104,         0,      5.84,      0.07,      5.76,      0.00
        48,    282595,       215,       418,    424960,         0,      2.91,      0.07,      2.84,      0.00
        49,    282887,       291,        50,     50688,         0,      0.38,      0.07,      0.31,      0.00
        50,    282364,        13,       851,    863744,         0,      5.44,      0.07,      5.37,      0.00
        51,    282875,       183,       170,    174080,         0,      1.14,      0.07,      1.06,      0.00
        52,    282858,         3,       367,    374784,         0,      2.51,      0.07,      2.44,      0.00
        53,    282830,       262,       136,    138240,         0,      0.99,      0.07,      0.91,      0.00
        54,    282908,       222,        98,    100352,         0,      0.71,      0.09,      0.62,      0.00
        55,    281218,         0,      2010,   2045952,         0,     12.36,      0.08,     12.28,      0.00
        56,    282926,       273,        29,     29696,         0,      0.27,      0.07,      0.20,      0.00
        57,    282872,       205,       151,    154112,         0,      1.10,      0.07,      1.03,      0.00
        58,    282895,       231,       102,    103936,         0,      0.72,      0.07,      0.65,      0.00
        59,    282839,       290,        99,    101376,         0,      0.77,      0.07,      0.70,      0.00
        60,    282394,       296,       538,    548352,         0,      3.54,      0.07,      3.47,      0.00
        61,    282878,       192,       158,    161792,         0,      1.14,      0.07,      1.06,      0.00
        62,    282494,        28,       706,    718848,         0,      4.71,      0.07,      4.63,      0.00
        63,    282922,       271,        35,     35840,         0,      0.32,      0.07,      0.25,      0.00
        64,    275885,       160,      7183,   7315456,         0,     39.07,      0.07,     38.99,      0.00
        65,    282902,       233,        93,     94720,         0,      0.75,      0.07,      0.68,      0.00
        66,    278401,       190,      4637,   4723712,         0,     26.90,      0.07,     26.82,      0.00
        67,    282610,       257,       361,    369152,         0,      2.44,      0.07,      2.36,      0.00
        68,    282495,       222,       511,    519680,         0,      3.31,      0.07,      3.24,      0.00
        69,    281064,       136,      2028,   2065408,         0,     12.25,      0.07,     12.18,      0.00
        70,    282858,       253,       117,    118784,         0,      0.95,      0.07,      0.87,      0.00
