queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       533,   1823128,        47,         4,   1823179,       256,      0.52,      0.47,      0.05
       534,   1823128,        47,         4,   1823179,      1216,      0.47,      0.42,      0.05
       535,   1823103,        46,        30,   1823179,      1920,      0.77,      0.54,      0.22
       536,   1823123,        36,        20,   1823179,      1280,      0.72,      0.54,      0.18
       537,   1823128,        47,         4,   1823179,       384,      0.49,      0.45,      0.04
       538,   1823124,        48,         7,   1823179,       448,      0.63,      0.57,      0.07
       539,   1823127,        46,         6,   1823179,       448,      0.53,      0.46,      0.07
       540,   1823123,        47,         9,   1823179,       640,      0.59,      0.50,      0.09
       541,   1823129,        50,         0,   1823179,         0,      0.50,      0.50,      0.00
       542,   1823119,        45,        15,   1823179,      1152,      0.73,      0.60,      0.13
       543,   1823127,        31,        21,   1823179,      1536,      0.76,      0.58,      0.17
       544,   1823123,        49,         7,   1823179,       448,      0.64,      0.59,      0.05
       545,   1823126,        49,         4,   1823179,       256,      0.54,      0.49,      0.05
       546,   1823125,        49,         5,   1823179,       384,      0.58,      0.52,      0.06
       547,   1823106,        49,        24,   1823179,      1536,      0.78,      0.58,      0.20
       548,   1823128,        41,        10,   1823179,       704,      0.68,      0.59,      0.09
       549,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       550,   1823129,        50,         0,   1823179,         0,      0.50,      0.50,      0.00
       551,   1823127,        44,         8,   1823179,       576,      0.58,      0.50,      0.08
       552,   1823126,        48,         5,   1823179,       448,      0.59,      0.53,      0.06
       553,   1823127,        42,        10,   1823179,       768,      0.69,      0.58,      0.10
       554,   1823116,        42,        21,   1823179,      1344,      0.78,      0.60,      0.18
       555,   1823128,        47,         4,   1823179,       256,      0.60,      0.56,      0.04
       556,   1823115,        41,        23,   1823179,      1920,      0.82,      0.62,      0.20
       557,   1823126,        47,         6,   1823179,       448,      0.53,      0.47,      0.06
       558,   1823128,        46,         5,   1823179,       512,      0.61,      0.55,      0.07
       559,   1823122,        33,        24,   1823179,      1920,      0.73,      0.54,      0.19
       560,   1823126,        48,         5,   1823179,       512,      0.63,      0.57,      0.06
       561,   1823128,        48,         3,   1823179,       256,      0.62,      0.58,      0.05
       562,   1823111,        39,        29,   1823179,      1856,      0.84,      0.59,      0.25
       563,   1823125,        31,        23,   1823179,      1472,      0.84,      0.60,      0.24
       564,   1823114,        49,        16,   1823179,      1024,      0.68,      0.56,      0.12
       565,   1823128,        47,         4,   1823179,       256,      0.56,      0.54,      0.03
       566,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       567,   1823128,        30,        21,   1823179,      1664,      0.70,      0.52,      0.17
       568,   1823125,        49,         5,   1823179,       320,      0.60,      0.56,      0.04
       569,   1823124,        44,        11,   1823179,       704,      0.71,      0.59,      0.11
       570,   1823129,        50,         0,   1823179,         0,      0.52,      0.52,      0.00
       571,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       572,   1823129,        50,         0,   1823179,         0,      0.54,      0.54,      0.00
       573,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       574,   1823126,        47,         6,   1823179,       384,      0.64,      0.57,      0.07
       575,   1823126,        32,        21,   1823179,      1408,      0.78,      0.59,      0.19
       576,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       577,   1823127,        48,         4,   1823179,       576,      0.52,      0.48,      0.04
       578,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       579,   1823127,        49,         3,   1823179,       256,      0.49,      0.47,      0.02
       580,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       581,   1823127,        48,         4,   1823179,       320,      0.60,      0.55,      0.05
       582,   1823120,        32,        27,   1823179,      1728,      0.82,      0.59,      0.24
       583,   1823128,        48,         3,   1823179,       256,      0.51,      0.48,      0.03
       584,   1823128,        37,        14,   1823179,       896,      0.70,      0.58,      0.12
       585,   1823128,        48,         3,   1823179,       384,      0.48,      0.46,      0.02
       586,   1823116,        49,        14,   1823179,       896,      0.71,      0.56,      0.14
       587,   1823128,        43,         8,   1823179,       512,      0.60,      0.54,      0.06
       588,   1823126,        49,         4,   1823179,       256,      0.53,      0.48,      0.04
       589,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       590,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       591,   1823127,        48,         4,   1823179,       384,      0.49,      0.44,      0.05
       592,   1823129,        50,         0,   1823179,         0,      0.57,      0.56,      0.00
       593,   1823125,        35,        19,   1823179,      1216,      0.76,      0.59,      0.18
       594,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       595,   1823129,        50,         0,   1823179,         0,      0.44,      0.44,      0.00
       596,   1823085,        48,        46,   1823179,      3200,      0.92,      0.56,      0.36
       597,   1823127,        49,         3,   1823179,       192,      0.56,      0.53,      0.02
       598,   1823122,        29,        28,   1823179,      1792,      0.81,      0.58,      0.23
       599,   1823127,        46,         6,   1823179,       448,      0.57,      0.51,      0.06
       600,   1823123,        49,         7,   1823179,       640,      0.66,      0.58,      0.08
       601,   1823127,        46,         6,   1823179,       640,      0.62,      0.55,      0.07
       602,   1823128,        48,         3,   1823179,       320,      0.53,      0.48,      0.05
       603,   1823127,        48,         4,   1823179,       256,      0.56,      0.50,      0.05
       604,   1823127,        49,         3,   1823179,       704,      0.50,      0.46,      0.04
       605,   1823127,        49,         3,   1823179,       192,      0.57,      0.55,      0.02
       606,   1823127,        49,         3,   1823179,       320,      0.51,      0.47,      0.03
       607,   1823126,        46,         7,   1823179,      2496,      0.48,      0.41,      0.07
       608,   1823127,        48,         4,   1823179,      1600,      0.47,      0.41,      0.05
       609,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       610,   1823125,        47,         7,   1823179,       448,      0.65,      0.59,      0.06
       611,   1823127,        47,         5,   1823179,       384,      0.49,      0.43,      0.06
       612,   1823128,        48,         3,   1823179,       192,      0.59,      0.57,      0.02
       613,   1823128,        48,         3,   1823179,       384,      0.49,      0.46,      0.02
       614,   1823125,        47,         7,   1823179,       512,      0.63,      0.56,      0.07
       615,   1823128,        45,         6,   1823179,      2112,      0.51,      0.42,      0.09
       616,   1823127,        49,         3,   1823179,      1024,      0.45,      0.42,      0.02
       617,   1823128,        48,         3,   1823179,       256,      0.48,      0.45,      0.03
       618,   1823124,        45,        10,   1823179,       640,      0.68,      0.58,      0.09
       619,   1823127,        48,         4,   1823179,       384,      0.55,      0.50,      0.05
       620,   1823126,        48,         5,   1823179,       512,      0.59,      0.55,      0.04
       621,   1823113,        42,        24,   1823179,      1728,      0.80,      0.57,      0.23
       622,   1823049,        11,       119,   1823179,      7616,      1.49,      0.59,      0.89
       623,   1823128,        48,         3,   1823179,       704,      0.47,      0.43,      0.04
       624,   1823125,        49,         5,   1823179,       320,      0.67,      0.61,      0.06
       625,   1823121,        49,         9,   1823179,       704,      0.67,      0.57,      0.10
       626,   1823126,        47,         6,   1823179,       384,      0.64,      0.56,      0.07
       627,   1823129,        50,         0,   1823179,         0,      0.54,      0.54,      0.00
       628,   1823129,        50,         0,   1823179,         0,      0.49,      0.48,      0.00
       629,   1823128,        49,         2,   1823179,       192,      0.53,      0.50,      0.04
       630,   1823129,        50,         0,   1823179,         0,      0.54,      0.54,      0.00
       631,   1823123,        47,         9,   1823179,       640,      0.63,      0.55,      0.08
       632,   1823127,        48,         4,   1823179,       320,      0.54,      0.47,      0.06
       633,   1823128,        49,         2,   1823179,       128,      0.55,      0.52,      0.03
       634,   1823128,        49,         2,   1823179,       128,      0.51,      0.47,      0.03
       635,   1823125,        48,         6,   1823179,       512,      0.64,      0.57,      0.07
       636,   1823089,        43,        47,   1823179,      3008,      1.01,      0.61,      0.40
       637,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       638,   1823128,        47,         4,   1823179,       256,      0.64,      0.58,      0.05
       639,   1823128,        46,         5,   1823179,       320,      0.61,      0.55,      0.06
       640,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       641,   1823123,        48,         8,   1823179,       640,      0.61,      0.55,      0.05
       642,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       643,   1823124,        43,        12,   1823179,       768,      0.62,      0.51,      0.11
       644,   1823129,        50,         0,   1823179,         0,      0.56,      0.56,      0.00
       645,   1823127,        45,         7,   1823179,      4480,      0.47,      0.40,      0.07
       646,   1823123,        48,         8,   1823179,       640,      0.57,      0.50,      0.08
       647,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       648,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       649,   1823128,        45,         6,   1823179,       384,      0.55,      0.48,      0.07
       650,   1823120,        47,        12,   1823179,       768,      0.72,      0.60,      0.11
       651,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       652,   1823118,        41,        20,   1823179,      1280,      0.76,      0.58,      0.18
       653,   1823128,        48,         3,   1823179,       704,      0.48,      0.44,      0.03
       654,   1823125,        31,        23,   1823179,      1664,      0.78,      0.59,      0.19
       655,   1823128,        49,         2,   1823179,       128,      0.53,      0.51,      0.02
       656,   1823128,        46,         5,   1823179,       384,      0.63,      0.58,      0.05
       657,   1823129,        50,         0,   1823179,         0,      0.60,      0.60,      0.00
       658,   1823127,        49,         3,   1823179,       256,      0.54,      0.52,      0.02
       659,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       660,   1823119,        44,        16,   1823179,      1344,      0.70,      0.56,      0.14
       661,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       662,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       663,   1823128,        49,         2,   1823179,       256,      0.45,      0.43,      0.02
       664,   1823124,        49,         6,   1823179,       448,      0.62,      0.57,      0.05
       665,   1823129,        50,         0,   1823179,         0,      0.54,      0.54,      0.00
       666,   1823124,        46,         9,   1823179,      1024,      0.59,      0.51,      0.08
       667,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       668,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       669,   1823126,        49,         4,   1823179,       832,      0.45,      0.40,      0.05
       670,   1823128,        46,         5,   1823179,       384,      0.57,      0.50,      0.06
       671,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       672,   1823105,         5,        69,   1823179,      4416,      1.07,      0.57,      0.50
       673,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       674,   1823128,        44,         7,   1823179,       448,      0.62,      0.55,      0.07
       675,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       676,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       677,   1823091,        46,        42,   1823179,      2688,      0.88,      0.58,      0.29
       678,   1823124,        37,        18,   1823179,      1344,      0.77,      0.61,      0.16
       679,   1823129,        50,         0,   1823179,         0,      0.44,      0.44,      0.00
       680,   1823121,        47,        11,   1823179,       832,      0.65,      0.54,      0.11
       681,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       682,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       683,   1823127,        48,         4,   1823179,       448,      0.49,      0.44,      0.04
       684,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       685,   1823127,        46,         6,   1823179,       384,      0.54,      0.47,      0.07
       686,   1823128,        48,         3,   1823179,       192,      0.59,      0.55,      0.04
       687,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       688,   1823122,        23,        34,   1823179,      2176,      0.87,      0.58,      0.29
       689,   1823124,        49,         6,   1823179,       384,      0.65,      0.58,      0.07
       690,   1823074,        42,        63,   1823179,      4032,      1.09,      0.61,      0.48
       691,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       692,   1823128,        47,         4,   1823179,       320,      0.59,      0.54,      0.05
       693,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       694,   1823122,        48,         9,   1823179,       576,      0.67,      0.58,      0.09
       695,   1823127,        49,         3,   1823179,       192,      0.60,      0.55,      0.05
       696,   1823120,        40,        19,   1823179,      1216,      0.75,      0.59,      0.16
       697,   1823122,        45,        12,   1823179,       768,      0.68,      0.59,      0.10
       698,   1823128,        44,         7,   1823179,      1728,      0.48,      0.43,      0.05
       699,   1823124,        49,         6,   1823179,       384,      0.58,      0.53,      0.05
       700,   1823127,        45,         7,   1823179,       448,      0.66,      0.58,      0.07
       701,   1823119,        42,        18,   1823179,      1280,      0.77,      0.59,      0.17
       702,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       703,   1823128,        49,         2,   1823179,       256,      0.45,      0.42,      0.02
       704,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       705,   1823126,        44,         9,   1823179,       576,      0.65,      0.56,      0.09
       706,   1823127,        46,         6,   1823179,       384,      0.60,      0.54,      0.06
       707,   1823129,        50,         0,   1823179,         0,      0.58,      0.57,      0.00
       708,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       709,   1823127,        45,         7,   1823179,       448,      0.58,      0.51,      0.07
       710,   1823129,        50,         0,   1823179,         0,      0.54,      0.53,      0.00
       711,   1823118,        16,        45,   1823179,      2880,      0.91,      0.59,      0.31
       712,   1823128,        49,         2,   1823179,       128,      0.48,      0.47,      0.01
       713,   1823127,        38,        14,   1823179,      1344,      0.71,      0.58,      0.13
       714,   1823124,        46,         9,   1823179,       896,      0.68,      0.58,      0.10
       715,   1823127,        49,         3,   1823179,       256,      0.52,      0.49,      0.02
       716,   1823128,        44,         7,   1823179,       576,      0.66,      0.58,      0.08
       717,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       718,   1823128,        44,         7,   1823179,       576,      0.52,      0.45,      0.06
       719,   1823124,        48,         7,   1823179,       448,      0.66,      0.59,      0.07
       720,   1823128,        47,         4,   1823179,       256,      0.60,      0.54,      0.06
       721,   1823127,        49,         3,   1823179,       320,      0.50,      0.48,      0.02
       722,   1823128,        41,        10,   1823179,       640,      0.65,      0.56,      0.09
       723,   1823128,        49,         2,   1823179,       128,      0.48,      0.46,      0.02
       724,   1823127,        46,         6,   1823179,       448,      0.60,      0.53,      0.07
       725,   1823129,        50,         0,   1823179,         0,      0.44,      0.44,      0.00
       726,   1823128,        39,        12,   1823179,       768,      0.68,      0.58,      0.10
       727,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       728,   1823128,        47,         4,   1823179,       320,      0.58,      0.55,      0.03
       729,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       730,   1823127,        49,         3,   1823179,       576,      0.46,      0.43,      0.02
       731,   1823121,        49,         9,   1823179,       640,      0.65,      0.57,      0.08
       732,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       733,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       734,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       735,   1823125,        49,         5,   1823179,       384,      0.62,      0.55,      0.07
       736,   1823129,        50,         0,   1823179,         0,      0.48,      0.47,      0.00
       737,   1823126,        48,         5,   1823179,       576,      0.54,      0.47,      0.06
       738,   1823125,        49,         5,   1823179,       448,      0.60,      0.53,      0.07
       739,   1823126,        49,         4,   1823179,       256,      0.56,      0.51,      0.05
       740,   1823126,        49,         4,   1823179,       384,      0.48,      0.46,      0.02
       741,   1823128,        48,         3,   1823179,       256,      0.50,      0.48,      0.02
       742,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       743,   1823110,        45,        24,   1823179,      1792,      0.78,      0.58,      0.21
       744,   1823128,        43,         8,   1823179,       576,      0.64,      0.56,      0.08
       745,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       746,   1823128,        46,         5,   1823179,       384,      0.59,      0.55,      0.04
       747,   1823128,        48,         3,   1823179,       192,      0.57,      0.54,      0.02
       748,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       749,   1823126,        48,         5,   1823179,       384,      0.61,      0.56,      0.05
       750,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       751,   1823127,        49,         3,   1823179,       384,      0.52,      0.47,      0.05
       752,   1823120,        39,        20,   1823179,     16000,      0.63,      0.40,      0.22
       753,   1823127,        47,         5,   1823179,       704,      0.47,      0.43,      0.04
       754,   1823127,        49,         3,   1823179,       384,      0.53,      0.51,      0.02
       755,   1823123,        49,         7,   1823179,       512,      0.60,      0.53,      0.07
       756,   1823123,        49,         7,   1823179,       448,      0.62,      0.55,      0.07
       757,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       758,   1823126,        47,         6,   1823179,       768,      0.51,      0.45,      0.06
       759,   1823090,        34,        55,   1823179,      3520,      1.01,      0.60,      0.41
       760,   1823128,        46,         5,   1823179,       384,      0.62,      0.56,      0.06
       761,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       762,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       763,   1823117,        48,        14,   1823179,       896,      0.69,      0.59,      0.10
       764,   1823126,        44,         9,   1823179,       576,      0.68,      0.59,      0.09
       765,   1823125,        43,        11,   1823179,       832,      0.66,      0.56,      0.10
       766,   1823124,        38,        17,   1823179,      1088,      0.72,      0.54,      0.17
       767,   1823128,        47,         4,   1823179,       256,      0.62,      0.58,      0.04
       768,   1823127,        48,         4,   1823179,       576,      0.49,      0.44,      0.05
       769,   1823126,        49,         4,   1823179,       576,      0.50,      0.46,      0.04
       770,   1823128,        45,         6,   1823179,       384,      0.61,      0.54,      0.07
       771,   1823119,        46,        14,   1823179,      1024,      0.64,      0.55,      0.09
       772,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       773,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       774,   1823129,        50,         0,   1823179,         0,      0.56,      0.56,      0.00
       775,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       776,   1823129,        50,         0,   1823179,         0,      0.54,      0.54,      0.00
       777,   1823129,        50,         0,   1823179,         0,      0.50,      0.50,      0.00
       778,   1823129,        50,         0,   1823179,         0,      0.52,      0.52,      0.00
       779,   1823129,        50,         0,   1823179,         0,      0.40,      0.40,      0.00
       780,   1823125,        46,         8,   1823179,       576,      0.67,      0.56,      0.12
       781,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       782,   1823129,        50,         0,   1823179,         0,      0.41,      0.41,      0.00
       783,   1823128,        41,        10,   1823179,       704,      0.67,      0.57,      0.10
       784,   1823126,        49,         4,   1823179,       512,      0.54,      0.49,      0.05
       785,   1823123,        44,        12,   1823179,       896,      0.70,      0.60,      0.10
       786,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       787,   1823129,        50,         0,   1823179,         0,      0.44,      0.44,      0.00
       788,   1823124,        45,        10,   1823179,       704,      0.67,      0.58,      0.09
       789,   1823127,        47,         5,   1823179,       320,      0.62,      0.56,      0.06
       790,   1823123,        49,         7,   1823179,      2624,      0.50,      0.42,      0.08
       791,   1823119,        43,        17,   1823179,     16128,      0.55,      0.41,      0.14
       792,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       793,   1823105,        45,        29,   1823179,      1920,      0.76,      0.53,      0.23
       794,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       795,   1823129,        50,         0,   1823179,         0,      0.56,      0.55,      0.00
       796,   1823128,        49,         2,   1823179,       256,      0.50,      0.47,      0.03
       797,   1823126,        46,         7,   1823179,       512,      0.59,      0.52,      0.07
       798,   1823129,        50,         0,   1823179,         0,      0.47,      0.47,      0.00
       799,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       800,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       801,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       802,   1823128,        45,         6,   1823179,       960,      0.64,      0.57,      0.07
       803,   1823100,        30,        49,   1823179,      3136,      0.99,      0.61,      0.39
       804,   1823123,        45,        11,   1823179,       960,      0.66,      0.57,      0.09
       805,   1823127,        44,         8,   1823179,       640,      0.64,      0.56,      0.07
       806,   1823129,        50,         0,   1823179,         0,      0.42,      0.42,      0.00
       807,   1823124,        46,         9,   1823179,       768,      0.63,      0.55,      0.08
       808,   1823121,        49,         9,   1823179,       576,      0.67,      0.58,      0.09
       809,   1823128,        47,         4,   1823179,       320,      0.54,      0.48,      0.05
       810,   1823128,        49,         2,   1823179,       128,      0.55,      0.54,      0.02
       811,   1823124,        49,         6,   1823179,       448,      0.61,      0.56,      0.05
       812,   1823128,        46,         5,   1823179,       320,      0.61,      0.57,      0.04
       813,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       814,   1823127,        49,         3,   1823179,       512,      0.46,      0.41,      0.05
       815,   1823128,        49,         2,   1823179,       768,      0.43,      0.41,      0.02
       816,   1823128,        48,         3,   1823179,       192,      0.52,      0.48,      0.04
       817,   1823128,        48,         3,   1823179,       384,      0.48,      0.42,      0.05
       818,   1823120,        44,        15,   1823179,      9920,      0.51,      0.41,      0.10
       819,   1823125,        49,         5,   1823179,       384,      0.58,      0.52,      0.06
       820,   1823116,        49,        14,   1823179,      1088,      0.67,      0.54,      0.12
       821,   1823128,        42,         9,   1823179,      4032,      0.49,      0.41,      0.08
       822,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       823,   1823124,        45,        10,   1823179,       640,      0.67,      0.57,      0.09
       824,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       825,   1823128,        48,         3,   1823179,       320,      0.48,      0.45,      0.02
       826,   1823129,        50,         0,   1823179,         0,      0.57,      0.57,      0.00
       827,   1823122,        38,        19,   1823179,      1216,      0.70,      0.55,      0.16
       828,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       829,   1823129,        50,         0,   1823179,         0,      0.44,      0.44,      0.00
       830,   1823126,        49,         4,   1823179,       256,      0.57,      0.52,      0.04
       831,   1823126,        43,        10,   1823179,       640,      0.66,      0.57,      0.09
       832,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       833,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       834,   1823128,        47,         4,   1823179,       320,      0.53,      0.50,      0.03
       835,   1823129,        50,         0,   1823179,         0,      0.50,      0.50,      0.00
       836,   1823129,        50,         0,   1823179,         0,      0.59,      0.59,      0.00
       837,   1823127,        49,         3,   1823179,       192,      0.50,      0.45,      0.05
       838,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       839,   1823128,        47,         4,   1823179,       256,      0.50,      0.45,      0.05
       840,   1823128,        45,         6,   1823179,       512,      0.62,      0.55,      0.07
       841,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       842,   1823127,        48,         4,   1823179,       256,      0.56,      0.52,      0.04
       843,   1823128,        47,         4,   1823179,       320,      0.60,      0.56,      0.04
       844,   1823109,        14,        56,   1823179,      3584,      0.97,      0.57,      0.40
       845,   1781688,        50,         0,   1823179,         0,      0.61,      0.61,      0.00
       846,   1823128,        42,         9,   1823179,      6336,      0.51,      0.42,      0.09
       847,   1760113,        50,         0,   1823179,         0,      0.60,      0.60,      0.00
       848,   1823128,        48,         3,   1823179,       192,      0.52,      0.50,      0.02
       849,   1823129,        50,         0,   1823179,         0,      0.55,      0.55,      0.00
       850,   1823122,        47,        10,   1823179,       832,      0.64,      0.54,      0.10
       851,   1823126,        48,         5,   1823179,       448,      0.61,      0.54,      0.06
       852,   1823125,        49,         5,   1823179,       320,      0.51,      0.45,      0.06
       853,   1823126,        46,         7,   1823179,       576,      0.61,      0.53,      0.08
       854,   1823123,        48,         8,   1823179,       512,      0.66,      0.58,      0.08
       855,   1823124,        47,         8,   1823179,       512,      0.63,      0.54,      0.08
       856,   1823114,        37,        28,   1823179,      1792,      0.81,      0.60,      0.21
       857,   1823128,        49,         2,   1823179,       320,      0.47,      0.44,      0.02
       858,   1823127,        48,         4,   1823179,      1152,      0.47,      0.42,      0.05
       859,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       860,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       861,   1823125,        46,         8,   1823179,       640,      0.60,      0.53,      0.07
       862,   1823127,        49,         3,   1823179,       256,      0.49,      0.45,      0.04
       863,   1823126,        48,         5,   1823179,       448,      0.52,      0.46,      0.06
       864,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       865,   1823129,        50,         0,   1823179,         0,      0.58,      0.58,      0.00
       866,   1823128,        49,         2,   1823179,       192,      0.50,      0.48,      0.02
       867,   1823111,        34,        34,   1823179,      2176,      0.84,      0.56,      0.28
       868,   1823126,        45,         8,   1823179,       704,      0.67,      0.57,      0.10
       869,   1823129,        50,         0,   1823179,         0,      0.43,      0.43,      0.00
       870,   1823128,        49,         2,   1823179,       128,      0.56,      0.55,      0.01
       871,   1823129,        50,         0,   1823179,         0,      0.52,      0.52,      0.00
       872,   1823092,        36,        51,   1823179,      3264,      0.92,      0.54,      0.38
       873,   1823123,        45,        11,   1823179,       768,      0.69,      0.59,      0.10
       874,   1823129,        50,         0,   1823179,         0,      0.53,      0.53,      0.00
       875,   1823128,        48,         3,   1823179,       256,      0.54,      0.52,      0.02
       876,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       877,   1823128,        47,         4,   1823179,       256,      0.54,      0.49,      0.05
       878,   1823127,        46,         6,   1823179,       384,      0.62,      0.56,      0.06
       879,   1823129,        50,         0,   1823179,         0,      0.56,      0.56,      0.00
       880,   1823125,        45,         9,   1823179,       704,      0.67,      0.57,      0.10
       881,   1823129,        50,         0,   1823179,         0,      0.48,      0.48,      0.00
       882,   1823115,        43,        21,   1823179,      1344,      0.74,      0.55,      0.19
       883,   1823129,        50,         0,   1823179,         0,      0.45,      0.45,      0.00
       884,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       885,   1823129,        50,         0,   1823179,         0,      0.50,      0.50,      0.00
       886,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       887,   1823126,        46,         7,   1823179,       448,      0.66,      0.57,      0.08
       888,   1823126,        48,         5,   1823179,      1216,      0.50,      0.45,      0.04
       889,   1823127,        49,         3,   1823179,       256,      0.59,      0.55,      0.04
       890,   1823123,        47,         9,   1823179,       768,      0.64,      0.56,      0.08
       891,   1823120,        47,        12,   1823179,      7040,      0.51,      0.42,      0.09
       892,   1823128,        47,         4,   1823179,       448,      0.60,      0.54,      0.06
       893,   1823129,        50,         0,   1823179,         0,      0.51,      0.51,      0.00
       894,   1823126,        36,        17,   1823179,      1152,      0.78,      0.61,      0.17
       895,   1823119,        45,        15,   1823179,       960,      0.62,      0.50,      0.12
       896,   1823128,        49,         2,   1823179,       192,      0.54,      0.52,      0.02
       897,   1823129,        50,         0,   1823179,         0,      0.49,      0.49,      0.00
       898,   1823129,        50,         0,   1823179,         0,      0.46,      0.46,      0.00
       899,   1823122,        40,        17,   1823179,      1088,      0.72,      0.56,      0.15
       900,   1823129,        50,         0,   1823179,         0,      0.56,      0.56,      0.00
       901,   1823122,        47,        10,   1823179,       640,      0.66,      0.58,      0.08
       902,   1823128,        47,         4,   1823179,       256,      0.62,      0.58,      0.04
       903,   1823114,        47,        18,   1823179,      1152,      0.76,      0.60,      0.16
       904,   1823122,        39,        18,   1823179,      1152,      0.74,      0.59,      0.15
       905,   1823128,        45,         6,   1823179,       576,      0.50,      0.46,      0.04
       906,   1823125,        47,         7,   1823179,       512,      0.62,      0.54,      0.08
       907,   1823128,        46,         5,   1823179,      1600,      0.46,      0.41,      0.05
