queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    283110,        42,        76,     40448,         0,      0.57,      0.07,      0.50,      0.00
         1,    283098,        94,        36,     24064,         0,      0.33,      0.07,      0.26,      0.00
         2,    283116,        95,        17,     13824,         0,      0.16,      0.07,      0.09,      0.00
         3,    283111,        84,        33,     19456,         0,      0.31,      0.07,      0.24,      0.00
         4,    283092,        98,        38,     19968,         0,      0.33,      0.07,      0.26,      0.00
         5,    283116,        91,        21,     13824,         0,      0.24,      0.07,      0.17,      0.00
         6,    283104,        69,        55,     33280,         0,      0.44,      0.07,      0.37,      0.00
         7,    283106,        93,        29,     15872,         0,      0.28,      0.07,      0.21,      0.00
         8,    283122,        60,        46,     24576,         0,      0.39,      0.07,      0.32,      0.00
         9,    283096,        64,        68,     45056,         0,      0.52,      0.07,      0.45,      0.00
        10,    283059,        91,        78,     45056,         0,      0.57,      0.07,      0.49,      0.00
        11,    283102,        95,        31,     36352,         0,      0.25,      0.07,      0.18,      0.00
        12,    283064,        99,        65,     36864,         0,      0.49,      0.07,      0.42,      0.00
        13,    283123,        72,        33,     24064,         0,      0.31,      0.07,      0.24,      0.00
        14,    283060,        62,       106,     70144,         0,      0.73,      0.07,      0.65,      0.00
        15,    283099,        80,        49,     27136,         0,      0.40,      0.07,      0.33,      0.00
        16,    283061,        40,       127,     86528,         0,      0.89,      0.07,      0.82,      0.00
        17,    283082,        95,        51,     27648,         0,      0.41,      0.08,      0.33,      0.00
        18,    283116,        93,        19,     14848,         0,      0.18,      0.07,      0.12,      0.00
        19,    283086,        92,        50,     31232,         0,      0.40,      0.07,      0.33,      0.00
        20,    283079,        99,        50,     34816,         0,      0.37,      0.07,      0.30,      0.00
        21,    283117,        93,        18,     12800,         0,      0.18,      0.07,      0.11,      0.00
        22,    283110,        88,        30,     17920,         0,      0.28,      0.07,      0.21,      0.00
        23,    283106,        49,        73,     44544,         0,      0.53,      0.07,      0.46,      0.00
        24,    283114,        62,        52,     27648,         0,      0.42,      0.07,      0.35,      0.00
        25,    283109,        97,        22,     13312,         0,      0.22,      0.07,      0.15,      0.00
        26,    283100,        63,        65,     60416,         0,      0.50,      0.07,      0.43,      0.00
        27,    283127,        76,        25,     16384,         0,      0.21,      0.07,      0.14,      0.00
        28,    283123,        70,        35,     19456,         0,      0.28,      0.07,      0.21,      0.00
        29,    283070,        94,        64,     49664,         0,      0.51,      0.07,      0.45,      0.00
        30,    283027,        10,       191,    107008,         0,      1.37,      0.07,      1.29,      0.00
        31,    283119,        69,        40,     22016,         0,      0.34,      0.07,      0.26,      0.00
        32,    283126,        71,        31,     21504,         0,      0.25,      0.07,      0.18,      0.00
        33,    283036,        66,       126,     82944,         0,      0.85,      0.07,      0.78,      0.00
        34,    283079,        60,        89,     50688,         0,      0.60,      0.07,      0.53,      0.00
        35,    283100,        69,        59,     35328,         0,      0.50,      0.07,      0.43,      0.00
        36,    283048,        86,        94,     78336,         0,      0.73,      0.07,      0.67,      0.00
        37,    283122,        92,        14,     10240,         0,      0.15,      0.07,      0.08,      0.00
        38,    283086,        87,        55,     73216,         0,      0.41,      0.06,      0.35,      0.00
        39,    283116,        96,        16,     11264,         0,      0.18,      0.07,      0.11,      0.00
        40,    283113,        75,        40,     23040,         0,      0.31,      0.07,      0.24,      0.00
        41,    283125,        74,        29,     17920,         0,      0.27,      0.07,      0.20,      0.00
        42,    283101,        91,        36,     24576,         0,      0.35,      0.07,      0.28,      0.00
        43,    283123,        87,        18,     12288,         0,      0.19,      0.07,      0.12,      0.00
        44,    283128,        82,        18,     11776,         0,      0.21,      0.07,      0.14,      0.00
        45,    283119,        79,        30,     20480,         0,      0.23,      0.07,      0.17,      0.00
        46,    283111,        73,        44,     29184,         0,      0.39,      0.07,      0.33,      0.00
        47,    283128,        68,        32,     18432,         0,      0.28,      0.07,      0.21,      0.00
        48,    283113,        81,        34,     23552,         0,      0.27,      0.07,      0.20,      0.00
        49,    283122,        93,        13,     10752,         0,      0.16,      0.07,      0.09,      0.00
        50,    283069,        82,        77,     46080,         0,      0.52,      0.07,      0.45,      0.00
        51,    283128,        78,        22,     13312,         0,      0.21,      0.07,      0.14,      0.00
        52,    283104,        65,        59,     38400,         0,      0.46,      0.07,      0.39,      0.00
        53,    283125,        90,        13,      9216,         0,      0.15,      0.07,      0.08,      0.00
        54,    283116,        95,        17,     13312,         0,      0.17,      0.06,      0.11,      0.00
        55,    283078,        77,        73,     39424,         0,      0.47,      0.06,      0.40,      0.00
        56,    283105,        95,        28,     26624,         0,      0.27,      0.06,      0.20,      0.00
        57,    283114,        72,        42,     35328,         0,      0.33,      0.07,      0.26,      0.00
        58,    283127,        88,        13,      9728,         0,      0.16,      0.07,      0.09,      0.00
        59,    283124,        94,        10,      7168,         0,      0.13,      0.07,      0.07,      0.00
        60,    283076,        99,        53,     34816,         0,      0.40,      0.06,      0.34,      0.00
        61,    283085,        97,        46,     37376,         0,      0.38,      0.07,      0.31,      0.00
        62,    283127,        46,        55,     32256,         0,      0.44,      0.07,      0.37,      0.00
        63,    283118,        80,        30,     33280,         0,      0.26,      0.07,      0.19,      0.00
        64,    283110,        69,        49,     25600,         0,      0.41,      0.08,      0.33,      0.00
        65,    283116,        99,        13,      9728,         0,      0.16,      0.07,      0.09,      0.00
        66,    283123,        30,        75,     44032,         0,      0.55,      0.07,      0.49,      0.00
        67,    283115,        73,        40,     27136,         0,      0.30,      0.07,      0.23,      0.00
        68,    283122,        75,        31,     16896,         0,      0.28,      0.07,      0.21,      0.00
        69,    283024,        88,       116,     70656,         0,      0.81,      0.07,      0.73,      0.00
        70,    283115,        92,        21,     12288,         0,      0.21,      0.09,      0.13,      0.00
        71,    283127,        68,        33,     18944,         0,      0.31,      0.08,      0.23,      0.00
        72,    283108,        97,        23,     13824,         0,      0.23,      0.07,      0.17,      0.00
        73,    283105,        97,        26,     14848,         0,      0.23,      0.07,      0.16,      0.00
        74,    283124,        88,        16,      9728,         0,      0.17,      0.06,      0.11,      0.00
        75,    283120,        82,        26,     15360,         0,      0.23,      0.06,      0.16,      0.00
        76,    283118,        82,        28,     17408,         0,      0.25,      0.06,      0.18,      0.00
        77,    283125,        86,        17,     10752,         0,      0.17,      0.06,      0.10,      0.00
        78,    283089,        72,        67,     47104,         0,      0.50,      0.07,      0.44,      0.00
        79,    283117,        98,        13,      8704,         0,      0.14,      0.07,      0.07,      0.00
        80,    283097,        84,        47,     31232,         0,      0.43,      0.07,      0.36,      0.00
        81,    283126,        68,        34,     30208,         0,      0.29,      0.06,      0.23,      0.00
        82,    283031,        78,       119,     68608,         0,      0.80,      0.07,      0.73,      0.00
        83,    283119,        81,        28,     22016,         0,      0.22,      0.07,      0.15,      0.00
        84,    283109,        88,        31,     20480,         0,      0.31,      0.07,      0.24,      0.00
        85,    283107,        90,        31,     28160,         0,      0.26,      0.07,      0.19,      0.00
        86,    283124,        87,        17,     10240,         0,      0.19,      0.07,      0.12,      0.00
        87,    283094,        76,        58,     35840,         0,      0.47,      0.07,      0.41,      0.00
        88,    283127,        89,        12,      7680,         0,      0.16,      0.07,      0.08,      0.00
        89,    283121,        95,        12,      6656,         0,      0.14,      0.06,      0.08,      0.00
        90,    283125,        74,        29,     18944,         0,      0.25,      0.06,      0.19,      0.00
        91,    283123,        95,        10,      6144,         0,      0.13,      0.06,      0.07,      0.00
        92,    283124,        79,        25,     25600,         0,      0.25,      0.06,      0.19,      0.00
        93,    283117,        93,        18,     11776,         0,      0.20,      0.06,      0.14,      0.00
        94,    283127,        92,         9,      6144,         0,      0.11,      0.06,      0.05,      0.00
        95,    283104,        93,        31,     27136,         0,      0.27,      0.06,      0.21,      0.00
        96,    283117,        90,        21,     16384,         0,      0.20,      0.06,      0.13,      0.00
        97,    283093,        88,        47,     30208,         0,      0.39,      0.07,      0.33,      0.00
        98,    283079,        91,        58,     34304,         0,      0.43,      0.07,      0.36,      0.00
        99,    283108,        87,        33,     36352,         0,      0.30,      0.08,      0.21,      0.00
