queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823137,        34,         8,      6144,         0,      0.47,      0.39,      0.08,      0.00
         1,   1823134,        36,         9,      4608,         0,      0.57,      0.49,      0.07,      0.00
         2,   1823139,        37,         3,      1536,         0,      0.50,      0.46,      0.04,      0.00
         3,   1823135,        37,         7,      4096,         0,      0.49,      0.41,      0.07,      0.00
         4,   1823139,        36,         4,      2048,         0,      0.49,      0.44,      0.05,      0.00
         5,   1823133,        39,         7,      3584,         0,      0.53,      0.46,      0.07,      0.00
         6,   1823139,        31,         9,      4608,         0,      0.53,      0.45,      0.07,      0.00
         7,   1823139,        36,         4,      2048,         0,      0.48,      0.44,      0.04,      0.00
         8,   1823139,        33,         7,      3584,         0,      0.53,      0.46,      0.06,      0.00
         9,   1823056,         0,       123,     62976,         0,      1.40,      0.47,      0.93,      0.00
        10,   1823133,        39,         7,      3584,         0,      0.52,      0.47,      0.04,      0.00
        11,   1823137,        29,        13,      6656,         0,      0.58,      0.46,      0.11,      0.00
        12,   1823138,        36,         5,      3072,         0,      0.47,      0.42,      0.04,      0.00
        13,   1823136,        34,         9,      4608,         0,      0.54,      0.47,      0.07,      0.00
        14,   1823130,        35,        14,      7168,         0,      0.58,      0.46,      0.13,      0.00
        15,   1823139,        33,         7,      3584,         0,      0.54,      0.46,      0.07,      0.00
        16,   1823139,        38,         2,      1024,         0,      0.47,      0.44,      0.02,      0.00
        17,   1823130,        39,        10,      5120,         0,      0.59,      0.49,      0.10,      0.00
        18,   1823139,        37,         3,      1536,         0,      0.44,      0.40,      0.03,      0.00
        19,   1823133,        38,         8,      5120,         0,      0.53,      0.45,      0.08,      0.00
        20,   1823136,        38,         5,      2560,         0,      0.49,      0.44,      0.04,      0.00
        21,   1823139,        34,         6,      3072,         0,      0.50,      0.44,      0.06,      0.00
        22,   1823137,        36,         6,      3072,         0,      0.52,      0.46,      0.06,      0.00
        23,   1823137,        36,         6,      3072,         0,      0.55,      0.49,      0.06,      0.00
        24,   1823137,        35,         7,      3584,         0,      0.54,      0.48,      0.06,      0.00
        25,   1823137,        37,         5,      2560,         0,      0.51,      0.46,      0.05,      0.00
        26,   1823135,        37,         7,      7168,         0,      0.46,      0.39,      0.07,      0.00
        27,   1823136,        36,         7,      3584,         0,      0.57,      0.50,      0.07,      0.00
        28,   1823136,        37,         6,      3584,         0,      0.51,      0.45,      0.06,      0.00
        29,   1823137,        38,         4,      2048,         0,      0.54,      0.49,      0.05,      0.00
        30,   1823136,        35,         8,      4096,         0,      0.53,      0.46,      0.07,      0.00
        31,   1823138,        37,         4,      2048,         0,      0.50,      0.44,      0.05,      0.00
        32,   1823138,        37,         4,      2048,         0,      0.48,      0.44,      0.04,      0.00
        33,   1823134,        39,         6,      3072,         0,      0.53,      0.46,      0.06,      0.00
        34,   1823136,        38,         5,      3584,         0,      0.46,      0.40,      0.05,      0.00
        35,   1823131,        38,        10,      5120,         0,      0.58,      0.48,      0.10,      0.00
        36,   1823139,        32,         8,      4608,         0,      0.55,      0.47,      0.07,      0.00
        37,   1823139,        36,         4,      2048,         0,      0.50,      0.46,      0.04,      0.00
        38,   1823134,        39,         6,      3072,         0,      0.54,      0.48,      0.06,      0.00
        39,   1823135,        37,         7,      3584,         0,      0.53,      0.46,      0.07,      0.00
        40,   1823139,        36,         4,      2048,         0,      0.48,      0.43,      0.05,      0.00
        41,   1823139,        38,         2,      1024,         0,      0.44,      0.42,      0.01,      0.00
        42,   1823134,        36,         9,      4608,         0,      0.56,      0.47,      0.08,      0.00
        43,   1823134,        39,         6,      3584,         0,      0.51,      0.44,      0.07,      0.00
        44,   1823134,        39,         6,      6144,         0,      0.46,      0.40,      0.06,      0.00
        45,   1823135,        35,         9,      5120,         0,      0.54,      0.45,      0.08,      0.00
        46,   1823134,        34,        11,     19456,         0,      0.48,      0.38,      0.10,      0.00
        47,   1823133,        38,         8,      4096,         0,      0.53,      0.46,      0.07,      0.00
        48,   1823129,        39,        11,      9216,         0,      0.50,      0.40,      0.09,      0.00
        49,   1823135,        39,         5,      2560,         0,      0.45,      0.40,      0.05,      0.00
        50,   1823137,        36,         6,      3072,         0,      0.51,      0.45,      0.05,      0.00
        51,   1823139,        36,         4,      2560,         0,      0.45,      0.40,      0.05,      0.00
        52,   1823139,        35,         5,      2560,         0,      0.47,      0.42,      0.05,      0.00
        53,   1823139,        36,         4,      2048,         0,      0.50,      0.45,      0.04,      0.00
        54,   1823139,        32,         8,      4096,         0,      0.54,      0.46,      0.07,      0.00
