queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189405,        49,         3,      1536,         0,      0.60,      0.57,      0.03,      0.00
         1,   2189406,        46,         5,      2560,         0,      0.59,      0.54,      0.04,      0.00
         2,   2189404,        47,         6,      3072,         0,      0.56,      0.52,      0.04,      0.00
         3,   2189407,        47,         3,      1536,         0,      0.56,      0.52,      0.04,      0.00
         4,   2189406,        43,         8,      4096,         0,      0.60,      0.54,      0.06,      0.00
         5,   2189407,        42,         8,      4096,         0,      0.60,      0.53,      0.06,      0.00
         6,   2189403,        48,         6,      3072,         0,      0.61,      0.56,      0.05,      0.00
         7,   2189407,        49,         1,       512,         0,      0.54,      0.52,      0.01,      0.00
         8,   2189405,        46,         6,      3072,         0,      0.57,      0.53,      0.04,      0.00
         9,   2189407,        46,         4,      2048,         0,      0.57,      0.54,      0.03,      0.00
        10,   2189406,        49,         2,      1024,         0,      0.55,      0.52,      0.02,      0.00
        11,   2189406,        49,         2,      1024,         0,      0.52,      0.50,      0.02,      0.00
        12,   2189401,        49,         7,      4096,         0,      0.59,      0.52,      0.07,      0.00
        13,   2189405,        48,         4,      2048,         0,      0.56,      0.53,      0.03,      0.00
        14,   2189405,        49,         3,      1536,         0,      0.55,      0.52,      0.03,      0.00
        15,   2189407,        49,         1,       512,         0,      0.54,      0.53,      0.01,      0.00
        16,   2189400,        33,        24,    110592,         0,      0.66,      0.47,      0.18,      0.00
        17,   2189389,        49,        19,      9728,         0,      0.69,      0.55,      0.13,      0.00
        18,   2189407,        49,         1,       512,         0,      0.53,      0.52,      0.01,      0.00
        19,   2189406,        45,         6,      3072,         0,      0.62,      0.58,      0.04,      0.00
        20,   2189395,        47,        15,     54272,         0,      0.60,      0.47,      0.13,      0.00
        21,   2189407,        48,         2,      1024,         0,      0.50,      0.48,      0.01,      0.00
        22,   2189406,        42,         9,      4608,         0,      0.66,      0.59,      0.07,      0.00
        23,   2189407,        44,         6,      3072,         0,      0.63,      0.57,      0.06,      0.00
        24,   2189400,        47,        10,     13824,         0,      0.54,      0.47,      0.07,      0.00
        25,   2189402,        49,         6,      3584,         0,      0.57,      0.52,      0.04,      0.00
        26,   2189407,        48,         2,      1024,         0,      0.53,      0.51,      0.02,      0.00
        27,   2189406,        47,         4,      4096,         0,      0.52,      0.48,      0.04,      0.00
        28,   2189406,        49,         2,      1024,         0,      0.56,      0.54,      0.02,      0.00
        29,   2189407,        49,         1,       512,         0,      0.57,      0.56,      0.01,      0.00
        30,   2189406,        45,         6,      3072,         0,      0.59,      0.54,      0.05,      0.00
        31,   2189407,        46,         4,      3072,         0,      0.55,      0.52,      0.03,      0.00
        32,   2189405,        47,         5,      7168,         0,      0.55,      0.49,      0.06,      0.00
        33,   2189406,        47,         4,      2560,         0,      0.56,      0.53,      0.03,      0.00
        34,   2189396,        41,        20,     14848,         0,      0.70,      0.56,      0.14,      0.00
        35,   2189399,        46,        12,      6144,         0,      0.62,      0.53,      0.09,      0.00
        36,   2189406,        46,         5,      3584,         0,      0.55,      0.51,      0.04,      0.00
        37,   2189405,        47,         5,      7168,         0,      0.52,      0.48,      0.04,      0.00
        38,   2189406,        43,         8,      4608,         0,      0.59,      0.53,      0.06,      0.00
        39,   2189407,        48,         2,      1024,         0,      0.55,      0.54,      0.01,      0.00
        40,   2189404,        37,        16,      8192,         0,      0.68,      0.55,      0.13,      0.00
        41,   2189405,        48,         4,      2048,         0,      0.57,      0.54,      0.03,      0.00
        42,   2189407,        46,         4,      2048,         0,      0.59,      0.55,      0.03,      0.00
        43,   2189406,        48,         3,      1536,         0,      0.54,      0.51,      0.03,      0.00
        44,   2189407,        46,         4,      3072,         0,      0.56,      0.51,      0.04,      0.00
        45,   2189407,        46,         4,      2048,         0,      0.57,      0.54,      0.03,      0.00
        46,   2189407,        47,         3,      1536,         0,      0.60,      0.56,      0.03,      0.00
        47,   2189407,        44,         6,      3072,         0,      0.62,      0.56,      0.05,      0.00
        48,   2189406,        43,         8,      4096,         0,      0.63,      0.57,      0.06,      0.00
        49,   2189405,        49,         3,      1536,         0,      0.52,      0.49,      0.03,      0.00
        50,   2189402,        46,         9,      4608,         0,      0.60,      0.52,      0.07,      0.00
        51,   2189404,        47,         6,      3072,         0,      0.59,      0.54,      0.05,      0.00
        52,   2189402,        49,         6,      3072,         0,      0.63,      0.57,      0.06,      0.00
        53,   2189403,        49,         5,      2560,         0,      0.61,      0.57,      0.04,      0.00
        54,   2189403,        49,         5,      2560,         0,      0.59,      0.54,      0.04,      0.00
        55,   2189403,        47,         7,      3584,         0,      0.63,      0.57,      0.06,      0.00
        56,   2189405,        45,         7,      3584,         0,      0.62,      0.55,      0.06,      0.00
        57,   2189404,        48,         5,      2560,         0,      0.54,      0.50,      0.04,      0.00
        58,   2189407,        49,         1,       512,         0,      0.52,      0.50,      0.01,      0.00
        59,   2189400,        49,         8,      4608,         0,      0.58,      0.52,      0.06,      0.00
        60,   2189400,        46,        11,     10752,         0,      0.60,      0.52,      0.07,      0.00
        61,   2189403,        40,        14,     18944,         0,      0.56,      0.47,      0.09,      0.00
        62,   2189392,        43,        22,     93696,         0,      0.64,      0.47,      0.17,      0.00
        63,   2189403,        44,        10,      7680,         0,      0.63,      0.51,      0.11,      0.00
        64,   2189406,        46,         5,      2560,         0,      0.59,      0.55,      0.04,      0.00
        65,   2189406,        41,        10,     31744,         0,      0.56,      0.47,      0.09,      0.00
        66,   2189403,        41,        13,      6656,         0,      0.65,      0.55,      0.10,      0.00
        67,   2189395,        46,        16,      8192,         0,      0.67,      0.55,      0.12,      0.00
        68,   2189407,        47,         3,      2048,         0,      0.51,      0.48,      0.02,      0.00
        69,   2189402,        49,         6,      3072,         0,      0.59,      0.54,      0.05,      0.00
        70,   2189405,        48,         4,      2048,         0,      0.59,      0.55,      0.04,      0.00
        71,   2189407,        44,         6,      3072,         0,      0.59,      0.54,      0.05,      0.00
        72,   2189407,        39,        11,      5632,         0,      0.63,      0.55,      0.08,      0.00
        73,   2189402,        46,         9,      4608,         0,      0.61,      0.54,      0.07,      0.00
        74,   2189403,        46,         8,      4608,         0,      0.63,      0.55,      0.07,      0.00
        75,   2189407,        46,         4,      2560,         0,      0.56,      0.54,      0.03,      0.00
        76,   2189402,        49,         6,      3072,         0,      0.60,      0.53,      0.06,      0.00
        77,   2189405,        47,         5,      2560,         0,      0.54,      0.50,      0.04,      0.00
        78,   2189404,        45,         8,      4096,         0,      0.64,      0.56,      0.08,      0.00
        79,   2189406,        49,         2,      1024,         0,      0.49,      0.48,      0.01,      0.00
        80,   2189402,        47,         8,      5120,         0,      0.58,      0.52,      0.06,      0.00
        81,   2189404,        48,         5,      3072,         0,      0.57,      0.53,      0.04,      0.00
        82,   2189398,        47,        12,      6656,         0,      0.67,      0.58,      0.09,      0.00
        83,   2189405,        49,         3,      2560,         0,      0.55,      0.51,      0.03,      0.00
        84,   2189405,        47,         5,      2560,         0,      0.60,      0.54,      0.05,      0.00
        85,   2189407,        44,         6,      3584,         0,      0.57,      0.51,      0.06,      0.00
        86,   2189407,        36,        14,      7168,         0,      0.67,      0.58,      0.09,      0.00
        87,   2189399,        46,        12,      6144,         0,      0.69,      0.60,      0.08,      0.00
        88,   2189403,        48,         6,      3072,         0,      0.62,      0.57,      0.05,      0.00
        89,   2189402,        44,        11,      6144,         0,      0.61,      0.53,      0.08,      0.00
        90,   2189406,        44,         7,      7168,         0,      0.55,      0.49,      0.06,      0.00
        91,   2189401,        49,         7,      4096,         0,      0.63,      0.57,      0.05,      0.00
        92,   2189406,        47,         4,      2560,         0,      0.57,      0.54,      0.03,      0.00
        93,   2189406,        47,         4,      2048,         0,      0.61,      0.57,      0.04,      0.00
        94,   2189404,        49,         4,      3584,         0,      0.53,      0.50,      0.04,      0.00
        95,   2189393,        48,        16,      8704,         0,      0.67,      0.54,      0.13,      0.00
        96,   2189404,        48,         5,      2560,         0,      0.56,      0.51,      0.04,      0.00
        97,   2189407,        49,         1,       512,         0,      0.48,      0.47,      0.01,      0.00
        98,   2189406,        47,         4,      2048,         0,      0.57,      0.53,      0.03,      0.00
        99,   2189404,        43,        10,      5120,         0,      0.65,      0.56,      0.08,      0.00
