queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2188767,       348,       342,    350208,         0,      2.92,      0.62,      2.29,      0.00
         1,   2188522,       359,       576,    588800,         0,      4.45,      0.65,      3.80,      0.00
         2,   2188999,       339,       119,    121856,         0,      1.47,      0.62,      0.84,      0.00
         3,   2188997,       267,       193,    197632,         0,      1.97,      0.65,      1.31,      0.00
         4,   2188258,         0,      1199,   1223168,         0,      8.66,      0.65,      8.01,      0.00
         5,   2188515,       328,       614,    624640,         0,      4.83,      0.63,      4.19,      0.00
         6,   2187688,         0,      1769,   1807360,         0,     12.36,      0.64,     11.72,      0.00
         7,   2188986,       367,       104,    106496,         0,      1.32,      0.63,      0.68,      0.00
         8,   2188918,       281,       258,    263680,         0,      2.40,      0.62,      1.78,      0.00
         9,   2188699,       386,       372,    380416,         0,      3.15,      0.64,      2.50,      0.00
        10,   2188923,       193,       341,    348672,         0,      2.84,      0.64,      2.20,      0.00
        11,   2188932,       388,       137,    139776,         0,      1.56,      0.62,      0.93,      0.00
        12,   2189029,       354,        74,     75776,         0,      1.12,      0.60,      0.52,      0.00
        13,   2189031,       239,       187,    191488,         0,      1.89,      0.63,      1.26,      0.00
        14,   2188680,       262,       515,    525824,         0,      3.96,      0.65,      3.30,      0.00
        15,   2188984,       293,       180,    184320,         0,      1.79,      0.59,      1.20,      0.00
        16,   2189055,       367,        35,     35840,         0,      0.82,      0.51,      0.30,      0.00
        17,   2187075,         0,      2382,   2432000,         0,     16.07,      0.60,     15.45,      0.00
        18,   2189006,       384,        67,     68608,         0,      1.04,      0.58,      0.46,      0.00
        19,   2187106,         0,      2351,   2397184,         0,     16.16,      0.64,     15.50,      0.00
        20,   2189032,       397,        28,     28672,         0,      0.74,      0.54,      0.20,      0.00
        21,   2189055,       379,        23,     23552,         0,      0.79,      0.58,      0.21,      0.00
        22,   2181485,         0,      7972,   8140800,         0,     51.65,      0.58,     51.05,      0.00
        23,   2188505,       365,       587,    600576,         0,      4.43,      0.58,      3.84,      0.00
        24,   2189045,       385,        27,     27136,         0,      0.80,      0.59,      0.21,      0.00
        25,   2188994,       366,        97,     99328,         0,      1.23,      0.61,      0.62,      0.00
        26,   2189016,       285,       156,    159744,         0,      1.72,      0.65,      1.08,      0.00
        27,   2189055,       384,        18,     18432,         0,      0.72,      0.58,      0.14,      0.00
        28,   2188977,       397,        83,     84992,         0,      1.18,      0.62,      0.55,      0.00
        29,   2188966,       118,       373,    381440,         0,      3.14,      0.63,      2.51,      0.00
        30,   2188618,       381,       458,    466944,         0,      3.69,      0.62,      3.06,      0.00
        31,   2189036,       323,        98,    100352,         0,      1.34,      0.63,      0.70,      0.00
        32,   2189057,       373,        27,     27648,         0,      0.81,      0.60,      0.21,      0.00
        33,   2189009,       364,        84,     86016,         0,      1.17,      0.62,      0.55,      0.00
        34,   2188633,       226,       598,    611840,         0,      4.53,      0.56,      3.96,      0.00
        35,   2188515,         0,       942,    962048,         0,      7.04,      0.64,      6.39,      0.00
        36,   2189054,       380,        23,     23552,         0,      0.76,      0.60,      0.15,      0.00
        37,   2189055,       390,        12,     12288,         0,      0.65,      0.56,      0.08,      0.00
        38,   2188646,       317,       494,    505344,         0,      3.91,      0.63,      3.28,      0.00
        39,   2188962,       217,       278,    284160,         0,      2.34,      0.58,      1.76,      0.00
        40,   2187417,       318,      1722,   1760768,         0,     11.98,      0.66,     11.32,      0.00
        41,   2188975,       305,       177,    180736,         0,      1.79,      0.62,      1.16,      0.00
