queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    466943,         0,     13246,  13479936,         0,     68.00,      0.09,     67.89,      0.00
         1,    479519,       514,       156,    159744,         0,      1.10,      0.10,      1.00,      0.00
         2,    479280,       186,       723,    737280,         0,      4.38,      0.10,      4.27,      0.00
         3,    479348,       452,       389,    396288,         0,      2.52,      0.10,      2.42,      0.00
         4,    479537,       478,       174,    176128,         0,      1.23,      0.10,      1.12,      0.00
         5,    473815,         0,      6374,   6484992,         0,     34.73,      0.10,     34.61,      0.00
         6,    227669,         0,    252520, 257056768,         0,    589.16,      0.11,    588.68,      0.00
         7,    479575,       263,       351,    358912,         0,      2.16,      0.10,      2.06,      0.00
         8,    479116,       524,       549,    559616,         0,      3.38,      0.10,      3.28,      0.00
         9,    479443,       566,       180,    184320,         0,      1.20,      0.09,      1.11,      0.00
        10,    478416,       484,      1289,   1315328,         0,      7.59,      0.10,      7.48,      0.00
        11,    479362,       351,       476,    486400,         0,      3.07,      0.10,      2.98,      0.00
        12,    479268,        49,       872,    890880,         0,      5.43,      0.10,      5.33,      0.00
        13,    479248,         9,       932,    951296,         0,      5.57,      0.10,      5.47,      0.00
        14,    456809,         0,     23380,  23804416,         0,    123.16,      0.10,    123.01,      0.00
        15,    479510,       438,       241,    245760,         0,      1.70,      0.10,      1.60,      0.00
        16,    478304,       500,      1385,   1412096,         0,      8.18,      0.10,      8.08,      0.00
        17,    470458,         0,      9731,   9910784,         0,     52.52,      0.10,     52.40,      0.00
        18,    478784,         0,      1405,   1426432,         0,      8.44,      0.10,      8.33,      0.00
        19,    477831,         0,      2358,   2398720,         0,     13.19,      0.11,     13.08,      0.00
        20,    473624,         0,      6565,   6683136,         0,     35.58,      0.11,     35.46,      0.00
        21,    479437,       422,       330,    335872,         0,      2.19,      0.10,      2.09,      0.00
        22,    470887,         0,      9302,   9468416,         0,     49.43,      0.10,     49.31,      0.00
        23,    479482,       560,       147,    150528,         0,      1.05,      0.09,      0.95,      0.00
        24,    479571,       186,       432,    440832,         0,      2.71,      0.13,      2.57,      0.00
        25,    475776,       293,      4120,   4204544,         0,     22.07,      0.13,     21.93,      0.00
        26,    468298,         0,     11891,  12107776,         0,     63.17,      0.10,     63.05,      0.00
        27,    479476,       537,       176,    179200,         0,      1.24,      0.10,      1.14,      0.00
        28,    479164,       321,       704,    720384,         0,      4.37,      0.10,      4.27,      0.00
        29,    479539,       229,       421,    429056,         0,      2.73,      0.10,      2.62,      0.00
        30,    478711,       196,      1282,   1307648,         0,      7.54,      0.10,      7.44,      0.00
        31,    478919,       577,       693,    705024,         0,      4.41,      0.10,      4.31,      0.00
        32,    479341,       538,       310,    316416,         0,      2.12,      0.10,      2.02,      0.00
        33,    479569,       443,       177,    180224,         0,      1.24,      0.10,      1.13,      0.00
        34,    459965,         0,     20224,  20584448,         0,    106.95,      0.10,    106.80,      0.00
        35,    479368,       552,       269,    273920,         0,      1.80,      0.10,      1.70,      0.00
        36,    479132,       115,       942,    960512,         0,      5.51,      0.10,      5.40,      0.00
        37,    479350,       318,       521,    531456,         0,      3.27,      0.11,      3.16,      0.00
        38,    318581,         0,    161608, 164516864,         0,    515.59,      0.12,    515.20,      0.00
        39,    478193,       179,      1817,   1854464,         0,     10.61,      0.10,     10.51,      0.00
        40,    479504,       121,       564,    576000,         0,      3.60,      0.10,      3.50,      0.00
        41,    479589,       441,       159,    162816,         0,      1.18,      0.10,      1.08,      0.00
        42,    479074,       567,       548,    560128,         0,      3.54,      0.11,      3.43,      0.00
        43,    479570,       287,       332,    338944,         0,      2.22,      0.10,      2.12,      0.00
        44,    479340,       517,       332,    337920,         0,      2.19,      0.10,      2.09,      0.00
        45,    340539,         0,    139650, 142157312,         0,    492.37,      0.10,    492.03,      0.00
        46,    479363,       360,       466,    475648,         0,      2.92,      0.09,      2.83,      0.00
        47,    478980,        53,      1156,   1180160,         0,      7.03,      0.10,      6.93,      0.00
        48,    479559,        72,       558,    567808,         0,      3.58,      0.10,      3.47,      0.00
        49,    462430,         0,     17759,  18084864,         0,     94.21,      0.10,     94.08,      0.00
        50,    477930,         0,      2259,   2296832,         0,     12.86,      0.10,     12.75,      0.00
        51,    479301,       556,       332,    338944,         0,      2.14,      0.10,      2.04,      0.00
        52,    479156,         0,      1033,   1053696,         0,      6.26,      0.10,      6.15,      0.00
        53,    466964,        95,     13130,  13396992,         0,     66.98,      0.13,     66.83,      0.00
        54,    478748,       353,      1088,   1111040,         0,      6.54,      0.10,      6.43,      0.00
        55,    479530,       143,       516,    524800,         0,      3.18,      0.10,      3.08,      0.00
        56,    443407,         0,     36782,  37445120,         0,    179.67,      0.10,    179.50,      0.00
        57,    479555,       441,       193,    197120,         0,      1.26,      0.09,      1.16,      0.00
        58,    479265,       427,       497,    507904,         0,      3.13,      0.10,      3.02,      0.00
        59,    479547,       448,       194,    196608,         0,      1.40,      0.09,      1.31,      0.00
        60,    477955,       594,      1640,   1671168,         0,      9.53,      0.10,      9.42,      0.00
        61,    479575,       373,       241,    246272,         0,      1.65,      0.10,      1.55,      0.00
        62,    474974,         0,      5215,   5310464,         0,     28.54,      0.10,     28.43,      0.00
        63,    479549,       485,       155,    158720,         0,      1.16,      0.10,      1.06,      0.00
        64,    478109,       175,      1905,   1944064,         0,     10.95,      0.10,     10.85,      0.00
        65,    471093,       459,      8637,   8812032,         0,     46.23,      0.10,     46.11,      0.00
        66,    479195,       595,       399,    405504,         0,      2.54,      0.10,      2.44,      0.00
        67,    479529,       499,       161,    164864,         0,      1.18,      0.10,      1.09,      0.00
        68,    189353,         0,    290836, 296086016,         0,   1857.10,      0.11,   1856.52,      0.00
        69,    478799,       431,       959,    978432,         0,      5.73,      0.09,      5.63,      0.00
        70,    479285,       146,       758,    774144,         0,      4.82,      0.10,      4.72,      0.00
