queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823120,        48,        11,     11264,         0,      0.55,      0.46,      0.10,      0.00
         1,   1805328,         0,     17851,  18134016,         0,    111.94,      0.48,    111.41,      0.00
         2,   1822096,         0,      1083,   1097216,         0,      7.99,      0.50,      7.49,      0.00
         3,   1823129,        28,        22,     22528,         0,      0.71,      0.50,      0.20,      0.00
         4,   1823108,         0,        71,     72192,         0,      1.04,      0.49,      0.55,      0.00
         5,   1823091,         6,        82,     83968,         0,      1.12,      0.50,      0.61,      0.00
         6,   1822955,        28,       196,    200704,         0,      1.87,      0.50,      1.37,      0.00
         7,   1823079,        28,        72,     73728,         0,      1.08,      0.52,      0.55,      0.00
         8,   1816778,         0,      6401,   6500864,         0,     42.48,      0.52,     41.94,      0.00
         9,   1735695,         0,     87484,  88898048,         0,    495.57,      0.52,    494.78,      0.00
        10,   1814853,         0,      8326,   8452608,         0,     53.79,      0.49,     53.28,      0.00
        11,   1780749,         0,     42430,  43122176,         0,    246.17,      0.55,    245.48,      0.00
        12,   1823117,        41,        21,     21504,         0,      0.70,      0.51,      0.19,      0.00
        13,   1783661,         0,     39518,  40140288,         0,    230.74,      0.46,    230.15,      0.00
        14,   1816773,         0,      6406,   6518784,         0,     41.91,      0.51,     41.38,      0.00
        15,   1821967,         0,      1212,   1229824,         0,      8.87,      0.51,      8.35,      0.00
        16,   1823087,        38,        54,     54784,         0,      0.95,      0.52,      0.43,      0.00
        17,   1805443,         0,     17736,  18019840,         0,    111.03,      0.50,    110.48,      0.00
        18,   1823126,        29,        24,     24576,         0,      0.74,      0.52,      0.22,      0.00
        19,   1823027,        49,       103,    103424,         0,      1.29,      0.51,      0.78,      0.00
        20,   1822992,        27,       160,    163840,         0,      1.67,      0.53,      1.13,      0.00
        21,   1822410,         0,       769,    780800,         0,      5.83,      0.53,      5.30,      0.00
        22,   1822889,         0,       290,    293888,         0,      2.65,      0.52,      2.13,      0.00
        23,   1799365,         0,     23814,  24198656,         0,    144.36,      0.48,    143.81,      0.00
        24,   1812238,         0,     10941,  11113472,         0,     70.44,      0.48,     69.93,      0.00
        25,   1822913,        22,       244,    249856,         0,      2.23,      0.48,      1.74,      0.00
        26,   1823122,        44,        13,     13312,         0,      0.57,      0.48,      0.10,      0.00
        27,   1734603,         0,     88576,  90008064,         0,    503.11,      0.47,    502.36,      0.00
        28,   1823118,        44,        17,     17408,         0,      0.69,      0.51,      0.17,      0.00
        29,   1814084,         0,      9095,   9233920,         0,     58.77,      0.46,     58.28,      0.00
        30,   1822458,         0,       721,    734720,         0,      5.38,      0.49,      4.89,      0.00
        31,   1823092,         0,        87,     88064,         0,      1.14,      0.51,      0.63,      0.00
        32,   1823118,        14,        47,     48128,         0,      0.90,      0.51,      0.39,      0.00
        33,   1823094,         0,        85,     86528,         0,      1.18,      0.52,      0.66,      0.00
        34,   1823123,        46,        10,     10240,         0,      0.60,      0.51,      0.09,      0.00
        35,   1821859,         0,      1320,   1342976,         0,      9.23,      0.51,      8.72,      0.00
        36,   1822203,         0,       976,    994816,         0,      7.15,      0.50,      6.65,      0.00
        37,   1822310,         0,       869,    881664,         0,      6.60,      0.53,      6.07,      0.00
        38,   1821985,        32,      1162,   1189888,         0,      8.33,      0.49,      7.83,      0.00
        39,   1814896,         0,      8283,   8418304,         0,     54.15,      0.50,     53.63,      0.00
        40,   1822454,         0,       725,    732672,         0,      5.43,      0.52,      4.90,      0.00
        41,   1823107,        16,        56,     57344,         0,      0.93,      0.52,      0.41,      0.00
        42,   1814324,         0,      8855,   8997888,         0,     57.89,      0.50,     57.36,      0.00
        43,   1823017,         2,       160,    163840,         0,      1.66,      0.52,      1.13,      0.00
        44,   1823125,        48,         6,      6144,         0,      0.55,      0.49,      0.06,      0.00
        45,   1822256,        14,       909,    930816,         0,      6.84,      0.52,      6.32,      0.00
        46,   1823124,        48,         7,      7168,         0,      0.52,      0.46,      0.05,      0.00
        47,   1822047,         0,      1132,   1150976,         0,      8.01,      0.48,      7.53,      0.00
        48,   1823126,        34,        19,     19456,         0,      0.68,      0.50,      0.18,      0.00
        49,   1823003,        49,       127,    130048,         0,      1.45,      0.48,      0.96,      0.00
        50,   1816962,         0,      6217,   6318592,         0,     41.41,      0.50,     40.89,      0.00
        51,   1823112,        45,        22,     22016,         0,      0.71,      0.51,      0.20,      0.00
        52,   1823096,         0,        83,     84992,         0,      1.19,      0.51,      0.68,      0.00
        53,   1823123,         0,        56,     57344,         0,      0.94,      0.49,      0.45,      0.00
