queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189354,        98,         5,      2560,         0,      0.61,      0.56,      0.04,      0.00
         1,   2189354,        98,         5,      2560,         0,      0.60,      0.55,      0.05,      0.00
         2,   2189353,        98,         6,      3072,         0,      0.55,      0.50,      0.05,      0.00
         3,   2189353,        99,         5,      2560,         0,      0.60,      0.54,      0.05,      0.00
         4,   2189353,        97,         7,      3584,         0,      0.63,      0.57,      0.06,      0.00
         5,   2189356,        98,         3,      1536,         0,      0.58,      0.55,      0.03,      0.00
         6,   2189350,        98,         9,      4608,         0,      0.64,      0.57,      0.06,      0.00
         7,   2189356,        94,         7,      3584,         0,      0.58,      0.52,      0.06,      0.00
         8,   2189355,        95,         7,      4096,         0,      0.59,      0.53,      0.06,      0.00
         9,   2189354,        99,         4,      2048,         0,      0.58,      0.54,      0.04,      0.00
        10,   2189350,        99,         8,      4096,         0,      0.59,      0.53,      0.05,      0.00
        11,   2189354,        99,         4,      2048,         0,      0.56,      0.52,      0.04,      0.00
        12,   2189357,        95,         5,      3072,         0,      0.56,      0.51,      0.05,      0.00
        13,   2189282,        96,        79,     43520,         0,      1.04,      0.53,      0.51,      0.00
        14,   2189354,        92,        11,      6656,         0,      0.63,      0.55,      0.08,      0.00
        15,   2189355,        99,         3,      2048,         0,      0.54,      0.52,      0.02,      0.00
        16,   2189339,        84,        34,    133120,         0,      0.75,      0.47,      0.28,      0.00
        17,   2189353,        98,         6,      3072,         0,      0.60,      0.55,      0.05,      0.00
        18,   2189357,        94,         6,      3072,         0,      0.55,      0.50,      0.05,      0.00
        19,   2189354,        96,         7,      3584,         0,      0.64,      0.57,      0.06,      0.00
        20,   2189308,        92,        57,    291328,         0,      0.86,      0.47,      0.38,      0.00
        21,   2189355,        95,         7,      4608,         0,      0.53,      0.48,      0.05,      0.00
        22,   2189346,        96,        15,      7680,         0,      0.66,      0.57,      0.09,      0.00
        23,   2189353,        98,         6,      3072,         0,      0.58,      0.53,      0.04,      0.00
        24,   2189341,        93,        23,     45568,         0,      0.65,      0.47,      0.18,      0.00
        25,   2189355,        98,         4,      2048,         0,      0.53,      0.50,      0.02,      0.00
        26,   2189356,        98,         3,      1536,         0,      0.55,      0.51,      0.03,      0.00
        27,   2189352,        98,         7,      5632,         0,      0.53,      0.48,      0.05,      0.00
        28,   2189355,        99,         3,      1536,         0,      0.54,      0.51,      0.02,      0.00
        29,   2189357,        96,         4,      2048,         0,      0.57,      0.54,      0.03,      0.00
        30,   2189354,        96,         7,      3584,         0,      0.58,      0.52,      0.06,      0.00
        31,   2189354,        98,         5,      2560,         0,      0.56,      0.52,      0.04,      0.00
        32,   2189345,        90,        22,     33280,         0,      0.64,      0.47,      0.17,      0.00
        33,   2189355,        97,         5,      3072,         0,      0.55,      0.52,      0.03,      0.00
        34,   2189356,        76,        25,     14336,         0,      0.74,      0.53,      0.21,      0.00
        35,   2189352,        97,         8,      4096,         0,      0.60,      0.54,      0.06,      0.00
        36,   2189353,        96,         8,      6144,         0,      0.56,      0.49,      0.06,      0.00
        37,   2189346,        97,        14,     21504,         0,      0.58,      0.47,      0.11,      0.00
        38,   2189354,        98,         5,      2560,         0,      0.56,      0.52,      0.04,      0.00
        39,   2189357,        93,         7,      3584,         0,      0.58,      0.52,      0.06,      0.00
        40,   2189353,        88,        16,      8704,         0,      0.67,      0.54,      0.12,      0.00
        41,   2189357,        96,         4,      2048,         0,      0.55,      0.52,      0.03,      0.00
        42,   2189351,        96,        10,      5120,         0,      0.64,      0.55,      0.08,      0.00
        43,   2189353,        99,         5,      2560,         0,      0.53,      0.49,      0.05,      0.00
        44,   2189345,        75,        37,     22016,         0,      0.75,      0.51,      0.23,      0.00
        45,   2189356,        94,         7,      3584,         0,      0.60,      0.53,      0.06,      0.00
        46,   2189350,        97,        10,      5120,         0,      0.61,      0.52,      0.09,      0.00
        47,   2189355,        95,         7,      3584,         0,      0.61,      0.55,      0.06,      0.00
        48,   2189357,        94,         6,      3072,         0,      0.61,      0.55,      0.06,      0.00
