queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    479473,       315,       401,    219648,         0,      2.52,      0.11,      2.41,      0.00
         1,    479420,       424,       345,    604672,         0,      2.25,      0.10,      2.15,      0.00
         2,    479474,       348,       367,    276992,         0,      2.41,      0.10,      2.31,      0.00
         3,    479308,       223,       658,    980480,         0,      4.20,      0.10,      4.10,      0.00
         4,    479022,       403,       764,   1642496,         0,      4.51,      0.10,      4.41,      0.00
         5,    479540,       356,       293,    161792,         0,      1.81,      0.10,      1.71,      0.00
         6,    479453,        59,       677,    363520,         0,      4.39,      0.10,      4.29,      0.00
         7,    479301,       363,       525,    549376,         0,      3.17,      0.10,      3.07,      0.00
         8,    479336,       495,       358,    316928,         0,      2.34,      0.13,      2.22,      0.00
         9,    479204,       589,       396,    588800,         0,      2.43,      0.10,      2.33,      0.00
        10,    479010,       426,       753,    655872,         0,      4.75,      0.10,      4.65,      0.00
        11,    477080,       231,      2878,   6224896,         0,     16.36,      0.10,     16.26,      0.00
        12,    479336,       451,       402,    258048,         0,      2.55,      0.10,      2.45,      0.00
        13,    479368,       338,       483,    313856,         0,      3.04,      0.10,      2.93,      0.00
        14,    479346,       431,       412,    215552,         0,      2.73,      0.10,      2.62,      0.00
        15,    479571,       144,       474,   1018880,         0,      2.99,      0.09,      2.90,      0.00
        16,    479349,       465,       375,    260096,         0,      2.40,      0.10,      2.29,      0.00
        17,    479580,       175,       434,    243712,         0,      2.87,      0.10,      2.77,      0.00
        18,    478858,       585,       746,    454144,         0,      4.56,      0.10,      4.45,      0.00
        19,    479341,       595,       253,    139264,         0,      1.69,      0.10,      1.59,      0.00
        20,    479532,       349,       308,    167936,         0,      2.09,      0.10,      1.99,      0.00
        21,    479561,       291,       337,    386560,         0,      2.12,      0.10,      2.02,      0.00
        22,    479370,       334,       485,    274944,         0,      3.03,      0.10,      2.93,      0.00
        23,    479319,       575,       295,    435712,         0,      2.01,      0.10,      1.91,      0.00
        24,    479357,       499,       333,    256000,         0,      2.17,      0.10,      2.07,      0.00
        25,    479021,       566,       602,    373248,         0,      3.76,      0.10,      3.66,      0.00
