queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       401,    283177,        48,         3,      2693,       192,      0.05,      0.03,      0.02
       402,    283177,        49,         2,       591,       128,      0.06,      0.04,      0.02
       403,    283178,        50,         0,       390,         0,      0.04,      0.03,      0.00
       404,    283177,        49,         2,       545,       128,      0.05,      0.04,      0.01
       405,    283178,        50,         0,    138060,         0,      0.15,      0.12,      0.00
       406,    283177,        46,         5,       569,       320,      0.07,      0.03,      0.04
       407,    283174,        47,         7,     31096,       448,      0.10,      0.06,      0.03
       408,    283178,        50,         0,       444,         0,      0.04,      0.03,      0.00
       409,    283176,        49,         3,       406,       192,      0.06,      0.04,      0.02
       410,    283178,        50,         0,       844,         0,      0.04,      0.03,      0.00
       411,    283176,        40,        12,     68132,       768,      0.16,      0.08,      0.07
       412,    283176,        49,         3,      1172,       192,      0.05,      0.03,      0.01
       413,    283178,        50,         0,      3204,         0,      0.04,      0.04,      0.00
       414,    283177,        47,         4,      1453,       320,      0.07,      0.04,      0.04
       415,    283176,        44,         8,    283228,      2944,      0.23,      0.16,      0.05
       416,    283177,        48,         3,       472,       256,      0.05,      0.03,      0.02
       417,    283178,        50,         0,       618,         0,      0.04,      0.04,      0.00
       418,    283178,        50,         0,       422,         0,      0.04,      0.03,      0.00
       419,    283176,        28,        24,    223059,      1536,      0.36,      0.17,      0.16
       420,    283174,        49,         5,     27239,       320,      0.09,      0.05,      0.03
       421,    283175,        49,         4,       546,       256,      0.07,      0.04,      0.03
       422,    283177,        49,         2,       480,       128,      0.05,      0.03,      0.01
       423,    283178,        50,         0,       558,         0,      0.04,      0.04,      0.00
       424,    283177,         0,        51,      3936,      3520,      0.33,      0.04,      0.29
       425,    283177,        48,         3,      1267,       192,      0.06,      0.04,      0.03
       426,    283177,        49,         2,       293,       128,      0.06,      0.03,      0.02
       427,    283177,        49,         2,       409,       128,      0.06,      0.04,      0.02
       428,    283176,        49,         3,     51452,       192,      0.08,      0.06,      0.01
       429,    283177,        49,         2,      1076,       128,      0.05,      0.03,      0.01
       430,    283178,        50,         0,       773,         0,      0.04,      0.03,      0.00
       431,    283173,        48,         7,    283228,      1344,      0.24,      0.18,      0.04
       432,    283178,        50,         0,       234,         0,      0.04,      0.03,      0.00
       433,    283178,        50,         0,     89911,         0,      0.11,      0.09,      0.00
       434,    283178,        50,         0,       341,         0,      0.03,      0.03,      0.00
       435,    283178,        50,         0,       272,         0,      0.03,      0.03,      0.00
       436,    283178,        50,         0,       731,         0,      0.04,      0.03,      0.00
       437,    283176,        49,         3,       519,       448,      0.05,      0.03,      0.02
       438,    283178,        50,         0,       590,         0,      0.04,      0.03,      0.00
       439,    283178,        50,         0,       544,         0,      0.04,      0.03,      0.00
       440,    283177,        49,         2,       163,       128,      0.05,      0.03,      0.01
       441,    283175,        30,        23,    207542,      1536,      0.33,      0.16,      0.14
       442,    283177,        48,         3,       359,       192,      0.05,      0.03,      0.02
       443,    283178,        50,         0,      1233,         0,      0.04,      0.04,      0.00
       444,    283178,        50,         0,     25322,         0,      0.06,      0.05,      0.00
       445,    283177,        48,         3,      2641,       192,      0.06,      0.03,      0.02
       446,    283178,        50,         0,       735,         0,      0.04,      0.04,      0.00
       447,    283177,        47,         4,       344,       256,      0.07,      0.04,      0.03
       448,    283156,        39,        33,      5106,      2304,      0.25,      0.04,      0.21
       449,    283178,        50,         0,     12711,         0,      0.05,      0.04,      0.00
       450,    283178,        50,         0,       543,         0,      0.04,      0.04,      0.00
       451,    283178,        50,         0,     12267,         0,      0.05,      0.04,      0.00
       452,    283177,        47,         4,       598,       256,      0.07,      0.03,      0.04
       453,    283177,        49,         2,    283228,       192,      0.20,      0.17,      0.02
       454,    283177,        49,         2,       468,       128,      0.05,      0.03,      0.02
       455,    283178,        50,         0,      1075,         0,      0.04,      0.04,      0.00
       456,    283178,        50,         0,      3103,         0,      0.04,      0.04,      0.00
       457,    283178,        50,         0,      1490,         0,      0.04,      0.04,      0.00
       458,    283178,        50,         0,       261,         0,      0.04,      0.03,      0.00
       459,    283178,        50,         0,      2883,         0,      0.04,      0.04,      0.00
       460,    283178,        50,         0,       503,         0,      0.04,      0.03,      0.00
       461,    283178,        50,         0,       165,         0,      0.03,      0.03,      0.00
       462,    283178,        50,         0,      2071,         0,      0.04,      0.04,      0.00
       463,    283178,        50,         0,       559,         0,      0.04,      0.03,      0.00
       464,    283177,        49,         2,       487,       128,      0.06,      0.03,      0.02
       465,    283178,        50,         0,       713,         0,      0.04,      0.03,      0.00
       466,    283178,        50,         0,       793,         0,      0.04,      0.03,      0.00
       467,    283163,        47,        18,     13157,      1152,      0.16,      0.04,      0.12
       468,    283178,        50,         0,       575,         0,      0.04,      0.03,      0.00
       469,    283178,        50,         0,       239,         0,      0.04,      0.03,      0.00
       470,    283177,        49,         2,      1098,       128,      0.05,      0.04,      0.01
       471,    283178,        50,         0,      2177,         0,      0.04,      0.04,      0.00
       472,    283178,        50,         0,      2367,         0,      0.04,      0.04,      0.00
       473,    283178,        50,         0,      3164,         0,      0.04,      0.04,      0.00
       474,    283178,        50,         0,       289,         0,      0.03,      0.03,      0.00
       475,    283177,        45,         6,       689,       448,      0.08,      0.03,      0.05
       476,    283177,        48,         3,       554,       192,      0.06,      0.04,      0.02
       477,    283178,        50,         0,       187,         0,      0.03,      0.03,      0.00
       478,    283178,        50,         0,       229,         0,      0.04,      0.03,      0.00
       479,    283178,        50,         0,      1775,         0,      0.04,      0.03,      0.00
       480,    283178,        50,         0,       263,         0,      0.04,      0.03,      0.00
       481,    283178,        50,         0,       222,         0,      0.04,      0.03,      0.00
       482,    283178,        50,         0,      9420,         0,      0.05,      0.04,      0.00
       483,    283178,        50,         0,       254,         0,      0.03,      0.03,      0.00
       484,    283177,        49,         2,       473,       128,      0.06,      0.03,      0.02
       485,    283178,        50,         0,      3641,         0,      0.04,      0.04,      0.00
       486,    283178,        50,         0,     22873,         0,      0.05,      0.05,      0.00
       487,    283178,        50,         0,       661,         0,      0.04,      0.03,      0.00
       488,    283178,        50,         0,     18514,         0,      0.05,      0.05,      0.00
       489,    283178,        50,         0,      8176,         0,      0.04,      0.04,      0.00
       490,    283178,        50,         0,      5629,         0,      0.04,      0.04,      0.00
       491,    283178,        50,         0,      2594,         0,      0.04,      0.04,      0.00
       492,    283177,        46,         5,     98052,       320,      0.14,      0.09,      0.03
       493,    283173,        49,         6,      1689,       512,      0.08,      0.04,      0.04
       494,    283178,        50,         0,      1846,         0,      0.04,      0.04,      0.00
       495,    283178,        50,         0,       221,         0,      0.04,      0.03,      0.00
       496,    283178,        50,         0,      1041,         0,      0.04,      0.03,      0.00
       497,    283178,        50,         0,       321,         0,      0.04,      0.03,      0.00
       498,    283176,        47,         5,      2724,       320,      0.07,      0.04,      0.03
       499,    283178,        50,         0,       304,         0,      0.04,      0.04,      0.00
       500,    283178,        50,         0,      2299,         0,      0.03,      0.03,      0.00
       501,    283175,        48,         5,    194125,       640,      0.20,      0.13,      0.05
       502,    283178,        50,         0,      1399,         0,      0.04,      0.03,      0.00
       503,    283177,        49,         2,       936,       128,      0.05,      0.03,      0.01
       504,    283178,        50,         0,      1142,         0,      0.04,      0.04,      0.00
       505,    283178,        50,         0,       640,         0,      0.04,      0.03,      0.00
       506,    283177,        49,         2,    283213,       512,      0.23,      0.18,      0.03
       507,    283177,        48,         3,     13308,       192,      0.06,      0.04,      0.02
       508,    283177,        46,         5,      2893,       320,      0.07,      0.04,      0.04
       509,    283172,        28,        28,    187313,      1792,      0.35,      0.15,      0.18
       510,    283176,        49,         3,       318,       192,      0.05,      0.03,      0.02
       511,    283178,        50,         0,       161,         0,      0.03,      0.03,      0.00
       512,    283178,        50,         0,       413,         0,      0.04,      0.03,      0.00
       513,    283178,        50,         0,       487,         0,      0.03,      0.03,      0.00
       514,    283178,        50,         0,       779,         0,      0.04,      0.03,      0.00
       515,    283177,        49,         2,       470,       192,      0.05,      0.03,      0.01
       516,    283178,        50,         0,      5652,         0,      0.04,      0.04,      0.00
       517,    283178,        50,         0,      1726,         0,      0.04,      0.04,      0.00
       518,    283178,        50,         0,      1622,         0,      0.04,      0.04,      0.00
       519,    283178,        50,         0,      1497,         0,      0.04,      0.03,      0.00
       520,    283171,        43,        14,    123847,       896,      0.21,      0.11,      0.07
       521,    283177,        49,         2,      1030,       128,      0.05,      0.04,      0.01
       522,    283178,        50,         0,     53451,         0,      0.08,      0.07,      0.00
       523,    283178,        50,         0,       252,         0,      0.04,      0.03,      0.00
       524,    283178,        50,         0,      6579,         0,      0.04,      0.04,      0.00
       525,    283177,        48,         3,      1607,       192,      0.06,      0.04,      0.02
       526,    283178,        50,         0,     17583,         0,      0.05,      0.05,      0.00
       527,    283178,        50,         0,      1498,         0,      0.04,      0.03,      0.00
       528,    283177,        49,         2,       397,       192,      0.05,      0.03,      0.01
       529,    283178,        50,         0,       488,         0,      0.04,      0.03,      0.00
       530,    283178,        50,         0,       194,         0,      0.03,      0.03,      0.00
       531,    283178,        50,         0,       204,         0,      0.04,      0.03,      0.00
       532,    283178,        50,         0,      1731,         0,      0.03,      0.03,      0.00
       533,    283178,        50,         0,       387,         0,      0.03,      0.03,      0.00
       534,    283178,        50,         0,      1999,         0,      0.03,      0.03,      0.00
       535,    283178,        50,         0,       160,         0,      0.03,      0.03,      0.00
       536,    283178,        50,         0,      1716,         0,      0.04,      0.03,      0.00
       537,    283178,        50,         0,     24358,         0,      0.05,      0.05,      0.00
       538,    283176,        45,         7,    181955,       448,      0.20,      0.13,      0.05
       539,    283178,        50,         0,       144,         0,      0.03,      0.03,      0.00
       540,    283177,        49,         2,       584,       128,      0.05,      0.03,      0.02
       541,    283176,        49,         3,       271,       192,      0.06,      0.03,      0.02
       542,    283177,        49,         2,      1152,       128,      0.05,      0.04,      0.01
       543,    283176,        49,         3,     22363,       320,      0.08,      0.05,      0.02
       544,    283178,        50,         0,      3463,         0,      0.04,      0.03,      0.00
       545,    283175,        49,         4,     54908,       256,      0.11,      0.07,      0.03
       546,    283178,        50,         0,      5043,         0,      0.04,      0.04,      0.00
       547,    283177,        48,         3,    283228,       448,      0.23,      0.18,      0.02
       548,    283178,        50,         0,      6350,         0,      0.04,      0.04,      0.00
       549,    283177,        49,         2,      1016,       128,      0.05,      0.03,      0.01
       550,    283178,        50,         0,       584,         0,      0.04,      0.04,      0.00
       551,    283178,        50,         0,    283227,         0,      0.22,      0.19,      0.00
       552,    283178,        50,         0,    283228,         0,      0.18,      0.15,      0.00
       553,    283178,        50,         0,       778,         0,      0.03,      0.03,      0.00
       554,    283178,        50,         0,      1090,         0,      0.04,      0.03,      0.00
       555,    283178,        50,         0,      1282,         0,      0.04,      0.03,      0.00
       556,    283178,        50,         0,      1338,         0,      0.03,      0.03,      0.00
       557,    283178,        50,         0,      1884,         0,      0.03,      0.03,      0.00
       558,    283177,        49,         2,       463,       192,      0.05,      0.03,      0.01
       559,    283178,        50,         0,      1968,         0,      0.04,      0.03,      0.00
       560,    283178,        50,         0,     14571,         0,      0.05,      0.04,      0.00
       561,    283177,        49,         2,       418,       128,      0.05,      0.04,      0.02
       562,    283178,        50,         0,       329,         0,      0.04,      0.03,      0.00
       563,    283178,        50,         0,      3166,         0,      0.04,      0.03,      0.00
       564,    283178,        50,         0,      7016,         0,      0.04,      0.04,      0.00
       565,    283176,        47,         5,      1846,       320,      0.06,      0.03,      0.02
       566,    283176,        47,         5,    283228,      1280,      0.23,      0.18,      0.03
       567,    282536,        10,       682,    132377,     44928,      4.02,      0.11,      3.88
       568,    283177,        49,         2,       192,       128,      0.05,      0.04,      0.01
       569,    283172,        49,         7,      2052,       448,      0.09,      0.04,      0.05
       570,    283177,        49,         2,       444,       128,      0.06,      0.04,      0.02
       571,    283177,        49,         2,     10684,       128,      0.06,      0.04,      0.02
       572,    283176,        47,         5,      7840,       384,      0.08,      0.04,      0.03
       573,    283177,        49,         2,       514,       128,      0.05,      0.03,      0.01
       574,    283178,        50,         0,       525,         0,      0.04,      0.04,      0.00
       575,    283176,        48,         4,       629,       256,      0.07,      0.03,      0.03
       576,    283178,        50,         0,       128,         0,      0.04,      0.03,      0.00
       577,    283178,        50,         0,       809,         0,      0.03,      0.03,      0.00
       578,    283176,        49,         3,      2986,       192,      0.05,      0.04,      0.01
       579,    283178,        50,         0,     15902,         0,      0.05,      0.04,      0.00
       580,    283178,        50,         0,       694,         0,      0.04,      0.03,      0.00
       581,    283178,        50,         0,      1816,         0,      0.04,      0.04,      0.00
       582,    283166,        46,        16,      7489,      1024,      0.15,      0.04,      0.11
       583,    283178,        50,         0,      1921,         0,      0.04,      0.04,      0.00
       584,    283176,        48,         4,      2254,       576,      0.06,      0.03,      0.03
       585,    283178,        50,         0,       363,         0,      0.04,      0.03,      0.00
       586,    283178,        50,         0,       633,         0,      0.04,      0.03,      0.00
       587,    283178,        50,         0,       192,         0,      0.03,      0.03,      0.00
       588,    283178,        50,         0,      3944,         0,      0.04,      0.03,      0.00
       589,    283175,        48,         5,    283228,      1280,      0.21,      0.15,      0.04
       590,    283178,        50,         0,       164,         0,      0.03,      0.03,      0.00
       591,    283177,        47,         4,     33793,       704,      0.10,      0.05,      0.04
       592,    283177,        49,         2,      7615,       128,      0.06,      0.04,      0.01
       593,    283178,        50,         0,     10009,         0,      0.05,      0.04,      0.00
       594,    283178,        50,         0,       547,         0,      0.03,      0.03,      0.00
       595,    283178,        50,         0,       156,         0,      0.03,      0.03,      0.00
       596,    283178,        50,         0,       243,         0,      0.03,      0.03,      0.00
       597,    283178,        50,         0,       670,         0,      0.03,      0.03,      0.00
       598,    283178,        50,         0,    283226,         0,      0.19,      0.17,      0.00
       599,    283177,        46,         5,      4452,       320,      0.06,      0.03,      0.03
       600,    283178,        50,         0,       152,         0,      0.04,      0.03,      0.00
       601,    283177,        49,         2,      7985,       128,      0.06,      0.04,      0.01
       602,    283178,        50,         0,      2761,         0,      0.04,      0.03,      0.00
       603,    283178,        50,         0,      4717,         0,      0.04,      0.03,      0.00
       604,    283178,        50,         0,       710,         0,      0.04,      0.03,      0.00
       605,    283176,        48,         4,       704,       256,      0.06,      0.03,      0.03
       606,    283178,        50,         0,       141,         0,      0.03,      0.03,      0.00
       607,    283178,        50,         0,       189,         0,      0.03,      0.03,      0.00
       608,    283178,        50,         0,      1001,         0,      0.04,      0.04,      0.00
       609,    283177,        49,         2,     12383,       128,      0.06,      0.04,      0.02
       610,    283176,        44,         8,      2335,       512,      0.10,      0.04,      0.06
       611,    283176,        49,         3,    208255,       768,      0.16,      0.13,      0.02
       612,    283178,        50,         0,      1624,         0,      0.04,      0.04,      0.00
       613,    283178,        50,         0,       734,         0,      0.04,      0.04,      0.00
       614,    283178,        50,         0,      1522,         0,      0.04,      0.03,      0.00
       615,    283178,        50,         0,      9315,         0,      0.04,      0.04,      0.00
       616,    283178,        50,         0,       554,         0,      0.04,      0.03,      0.00
       617,    283176,        47,         5,      5382,       384,      0.07,      0.04,      0.03
       618,    283178,        50,         0,      1960,         0,      0.04,      0.03,      0.00
       619,    283176,        49,         3,       141,       384,      0.06,      0.03,      0.02
       620,    283175,        49,         4,       636,       256,      0.06,      0.04,      0.02
       621,    283177,        49,         2,      2145,       128,      0.05,      0.04,      0.01
       622,    283178,        50,         0,    283228,         0,      0.20,      0.18,      0.00
       623,    283178,        50,         0,       582,         0,      0.03,      0.03,      0.00
       624,    283178,        50,         0,       985,         0,      0.03,      0.03,      0.00
       625,    283177,        45,         6,    283228,      1600,      0.22,      0.16,      0.03
       626,    283177,        49,         2,      3475,       128,      0.05,      0.04,      0.01
       627,    283178,        50,         0,      2279,         0,      0.04,      0.03,      0.00
       628,    283178,        50,         0,     25735,         0,      0.06,      0.05,      0.00
       629,    283178,        50,         0,       297,         0,      0.04,      0.03,      0.00
       630,    283176,        49,         3,    104818,       256,      0.14,      0.10,      0.02
       631,    283178,        50,         0,       308,         0,      0.04,      0.04,      0.00
       632,    283178,        50,         0,      2401,         0,      0.04,      0.04,      0.00
       633,    283177,        49,         2,      1080,       128,      0.05,      0.03,      0.01
       634,    283178,        50,         0,     20788,         0,      0.05,      0.05,      0.00
       635,    283177,        49,         2,     14503,       128,      0.05,      0.04,      0.01
       636,    283174,        49,         5,     14968,       320,      0.08,      0.04,      0.03
       637,    283178,        50,         0,       771,         0,      0.04,      0.03,      0.00
       638,    283178,        50,         0,       163,         0,      0.03,      0.03,      0.00
       639,    283178,        50,         0,       365,         0,      0.04,      0.03,      0.00
       640,    283175,        49,         4,     12611,       256,      0.06,      0.04,      0.01
       641,    283178,        50,         0,       389,         0,      0.04,      0.04,      0.00
       642,    283178,        50,         0,       575,         0,      0.04,      0.04,      0.00
       643,    283177,        49,         2,      5304,       128,      0.05,      0.04,      0.01
       644,    283178,        50,         0,       564,         0,      0.04,      0.03,      0.00
       645,    283178,        50,         0,       103,         0,      0.03,      0.03,      0.00
       646,    283178,        50,         0,      3629,         0,      0.04,      0.03,      0.00
       647,    283178,        50,         0,       666,         0,      0.04,      0.03,      0.00
       648,    283164,        49,        15,    283228,      6528,      0.28,      0.15,      0.10
       649,    283178,        50,         0,     56245,         0,      0.08,      0.07,      0.00
       650,    283178,        50,         0,      1404,         0,      0.04,      0.03,      0.00
       651,    283178,        50,         0,      6362,         0,      0.04,      0.04,      0.00
       652,    283178,        50,         0,       135,         0,      0.03,      0.03,      0.00
       653,    283178,        50,         0,      2213,         0,      0.04,      0.03,      0.00
       654,    283178,        50,         0,       287,         0,      0.03,      0.03,      0.00
       655,    283177,        49,         2,      1103,       128,      0.05,      0.03,      0.01
       656,    283178,        50,         0,    283227,         0,      0.21,      0.18,      0.00
       657,    283178,        50,         0,       124,         0,      0.04,      0.03,      0.00
       658,    283178,        50,         0,       207,         0,      0.04,      0.03,      0.00
       659,    283178,        50,         0,       265,         0,      0.04,      0.03,      0.00
       660,    283178,        50,         0,      1457,         0,      0.03,      0.03,      0.00
       661,    283176,        49,         3,      7551,       192,      0.05,      0.03,      0.01
       662,    283178,        50,         0,       994,         0,      0.04,      0.03,      0.00
       663,    283178,        50,         0,     18431,         0,      0.05,      0.05,      0.00
       664,    283178,        50,         0,      1339,         0,      0.04,      0.03,      0.00
       665,    283178,        50,         0,      2105,         0,      0.04,      0.03,      0.00
       666,    283176,        49,         3,     14042,       192,      0.07,      0.04,      0.02
       667,    283177,        49,         2,      4763,       128,      0.06,      0.04,      0.02
       668,    283176,        49,         3,      2516,       448,      0.05,      0.03,      0.02
       669,    283175,        49,         4,      1161,       256,      0.07,      0.04,      0.04
       670,    283178,        50,         0,      2063,         0,      0.04,      0.03,      0.00
       671,    283178,        50,         0,       350,         0,      0.04,      0.03,      0.00
       672,    283177,        49,         2,       316,       128,      0.04,      0.03,      0.01
       673,    283177,        49,         2,     48912,       128,      0.08,      0.07,      0.01
       674,    283178,        50,         0,    116167,         0,      0.13,      0.11,      0.00
       675,    283178,        50,         0,       131,         0,      0.03,      0.03,      0.00
       676,    283178,        50,         0,    283228,         0,      0.19,      0.17,      0.00
       677,    283177,        49,         2,     15198,       128,      0.06,      0.04,      0.01
       678,    283178,        50,         0,       598,         0,      0.04,      0.04,      0.00
       679,    283178,        50,         0,     36803,         0,      0.07,      0.06,      0.00
       680,    283175,        49,         4,       548,       256,      0.06,      0.03,      0.02
       681,    283178,        50,         0,      2310,         0,      0.04,      0.04,      0.00
       682,    283178,        50,         0,     10404,         0,      0.04,      0.04,      0.00
       683,    283176,        49,         3,       916,       192,      0.06,      0.03,      0.02
       684,    283177,        49,         2,     14729,       128,      0.06,      0.04,      0.01
       685,    283177,        49,         2,       847,       128,      0.05,      0.03,      0.02
       686,    283174,        47,         7,     52307,       448,      0.13,      0.07,      0.05
       687,    283178,        50,         0,      3055,         0,      0.04,      0.04,      0.00
       688,    283178,        50,         0,     10585,         0,      0.04,      0.04,      0.00
       689,    283177,        46,         5,     55861,       576,      0.11,      0.06,      0.04
       690,    283178,        50,         0,       815,         0,      0.04,      0.04,      0.00
       691,    283172,        49,         7,    218833,       512,      0.22,      0.15,      0.03
       692,    283132,         0,        96,      8885,      6464,      0.62,      0.04,      0.57
       693,    283177,        49,         2,       806,       128,      0.06,      0.04,      0.02
       694,    283177,        40,        11,      4067,       704,      0.10,      0.04,      0.06
       695,    283178,        50,         0,       606,         0,      0.04,      0.04,      0.00
       696,    283178,        50,         0,       856,         0,      0.04,      0.03,      0.00
       697,    283178,        50,         0,       342,         0,      0.03,      0.03,      0.00
       698,    283178,        50,         0,      1437,         0,      0.04,      0.03,      0.00
       699,    283178,        50,         0,      1203,         0,      0.04,      0.03,      0.00
       700,    283177,        49,         2,      1218,       128,      0.05,      0.03,      0.02
       701,    283178,        50,         0,      5060,         0,      0.04,      0.04,      0.00
       702,    283177,        49,         2,      1971,       192,      0.06,      0.04,      0.02
       703,    283178,        50,         0,      3089,         0,      0.04,      0.04,      0.00
       704,    283178,        50,         0,       761,         0,      0.04,      0.03,      0.00
       705,    283177,        49,         2,       332,       128,      0.05,      0.03,      0.01
       706,    283178,        50,         0,       268,         0,      0.04,      0.03,      0.00
       707,    283176,        49,         3,      3007,       192,      0.06,      0.04,      0.02
       708,    283175,        49,         4,      2208,       256,      0.07,      0.04,      0.03
       709,    283178,        50,         0,       787,         0,      0.04,      0.04,      0.00
       710,    283178,        50,         0,    176566,         0,      0.15,      0.13,      0.00
       711,    283178,        50,         0,      1753,         0,      0.04,      0.03,      0.00
       712,    283177,        48,         3,    283228,       320,      0.23,      0.19,      0.02
       713,    283178,        50,         0,      4527,         0,      0.04,      0.03,      0.00
       714,    283177,        48,         3,    283228,       320,      0.19,      0.16,      0.00
       715,    283177,        48,         3,    283228,       320,      0.18,      0.16,      0.00
       716,    283178,        50,         0,       327,         0,      0.03,      0.03,      0.00
       717,    283178,        50,         0,     20302,         0,      0.05,      0.04,      0.00
       718,    283177,        48,         3,    283228,       320,      0.18,      0.16,      0.00
       719,    283175,        42,        11,      6535,       704,      0.11,      0.04,      0.07
       720,    283177,        49,         2,       251,       128,      0.05,      0.04,      0.01
       721,    283178,        50,         0,       244,         0,      0.04,      0.03,      0.00
       722,    283177,        48,         3,     93479,       192,      0.13,      0.09,      0.02
       723,    283176,        48,         4,      3823,       512,      0.06,      0.03,      0.03
       724,    283178,        50,         0,     79476,         0,      0.09,      0.08,      0.00
       725,    283174,        49,         5,      1262,       320,      0.07,      0.03,      0.03
       726,    283178,        50,         0,       326,         0,      0.04,      0.03,      0.00
       727,    283177,        49,         2,       290,       128,      0.05,      0.03,      0.01
       728,    283176,        44,         8,     74586,       512,      0.14,      0.08,      0.05
       729,    283177,        49,         2,     14597,       128,      0.06,      0.04,      0.01
       730,    283178,        50,         0,    281940,         0,      0.20,      0.17,      0.00
       731,    283176,        49,         3,      2424,       256,      0.06,      0.03,      0.02
       732,    283178,        50,         0,       387,         0,      0.04,      0.04,      0.00
       733,    283178,        50,         0,      3654,         0,      0.04,      0.03,      0.00
       734,    283178,        50,         0,       238,         0,      0.03,      0.03,      0.00
       735,    283178,        50,         0,     30319,         0,      0.06,      0.05,      0.00
       736,    283178,        50,         0,      5071,         0,      0.04,      0.03,      0.00
       737,    283177,        49,         2,       769,       128,      0.05,      0.03,      0.02
       738,    283177,        49,         2,     28894,       192,      0.07,      0.05,      0.02
       739,    283178,        50,         0,     20645,         0,      0.05,      0.05,      0.00
       740,    283178,        50,         0,      1348,         0,      0.04,      0.04,      0.00
       741,    283178,        50,         0,      8596,         0,      0.04,      0.04,      0.00
       742,    283177,        49,         2,     31431,       128,      0.08,      0.05,      0.02
       743,    283178,        50,         0,    283228,         0,      0.21,      0.19,      0.00
       744,    283175,        48,         5,       435,       320,      0.07,      0.03,      0.03
       745,    283178,        50,         0,       151,         0,      0.04,      0.03,      0.00
       746,    283176,        49,         3,     58581,       192,      0.09,      0.07,      0.01
       747,    283178,        50,         0,      2664,         0,      0.04,      0.04,      0.00
       748,    283178,        50,         0,     75526,         0,      0.10,      0.08,      0.00
       749,    283178,        50,         0,     11320,         0,      0.04,      0.04,      0.00
       750,    283178,        50,         0,      1713,         0,      0.04,      0.04,      0.00
       751,    283178,        50,         0,     38805,         0,      0.07,      0.06,      0.00
       752,    283178,        50,         0,      2185,         0,      0.04,      0.03,      0.00
       753,    283177,        49,         2,      1266,       128,      0.05,      0.03,      0.01
       754,    283177,        48,         3,    283222,       576,      0.24,      0.19,      0.02
       755,    283177,        49,         2,       402,       128,      0.05,      0.03,      0.02
       756,    283174,        48,         6,     25006,       448,      0.10,      0.05,      0.04
       757,    283178,        50,         0,       714,         0,      0.04,      0.04,      0.00
       758,    283178,        50,         0,       237,         0,      0.03,      0.03,      0.00
       759,    283178,        50,         0,       749,         0,      0.03,      0.03,      0.00
       760,    283178,        50,         0,      4194,         0,      0.04,      0.03,      0.00
       761,    283176,        49,         3,      6060,       192,      0.05,      0.03,      0.02
       762,    283178,        50,         0,      1399,         0,      0.04,      0.03,      0.00
       763,    283178,        50,         0,      1399,         0,      0.04,      0.03,      0.00
       764,    283176,        48,         4,     26956,       320,      0.08,      0.05,      0.02
       765,    283175,        49,         4,    283228,      1024,      0.22,      0.18,      0.02
       766,    283178,        50,         0,    283228,         0,      0.21,      0.19,      0.00
       767,    283177,        49,         2,       188,       128,      0.05,      0.03,      0.02
       768,    283177,        49,         2,       416,       128,      0.05,      0.04,      0.01
       769,    283178,        50,         0,       140,         0,      0.04,      0.03,      0.00
       770,    283178,        50,         0,      1119,         0,      0.04,      0.04,      0.00
       771,    283178,        50,         0,    283228,         0,      0.18,      0.16,      0.00
       772,    283178,        50,         0,    283227,         0,      0.19,      0.16,      0.00
       773,    283178,        50,         0,      7729,         0,      0.04,      0.03,      0.00
       774,    283178,        50,         0,      6217,         0,      0.04,      0.03,      0.00
       775,    283178,        50,         0,     45342,         0,      0.07,      0.06,      0.00
       776,    283178,        50,         0,      1929,         0,      0.04,      0.03,      0.00
       777,    283178,        50,         0,      1119,         0,      0.04,      0.03,      0.00
       778,    283172,        47,         9,     12918,       576,      0.09,      0.04,      0.04
       779,    283178,        50,         0,    283227,         0,      0.21,      0.19,      0.00
       780,    283178,        50,         0,       171,         0,      0.03,      0.03,      0.00
       781,    283178,        50,         0,     19351,         0,      0.05,      0.05,      0.00
       782,    283178,        50,         0,      7918,         0,      0.04,      0.04,      0.00
       783,    283178,        50,         0,      1594,         0,      0.04,      0.03,      0.00
       784,    283178,        50,         0,     31350,         0,      0.06,      0.05,      0.00
       785,    283178,        50,         0,     34989,         0,      0.06,      0.05,      0.00
       786,    283178,        50,         0,      1209,         0,      0.03,      0.03,      0.00
       787,    283178,        50,         0,      8104,         0,      0.04,      0.04,      0.00
       788,    283178,        50,         0,      1036,         0,      0.04,      0.03,      0.00
       789,    283178,        50,         0,     15427,         0,      0.05,      0.04,      0.00
       790,    283178,        50,         0,       644,         0,      0.03,      0.03,      0.00
       791,    283177,        35,        16,    283228,     10368,      0.28,      0.15,      0.10
       792,    283176,        49,         3,    283228,       768,      0.23,      0.18,      0.02
       793,    283178,        50,         0,       848,         0,      0.04,      0.03,      0.00
       794,    283178,        50,         0,     33037,         0,      0.06,      0.05,      0.00
       795,    283177,        48,         3,      3334,       192,      0.06,      0.04,      0.02
       796,    283178,        50,         0,     22338,         0,      0.05,      0.05,      0.00
       797,    283178,        50,         0,    119883,         0,      0.12,      0.10,      0.00
       798,    283177,        49,         2,      1883,       192,      0.05,      0.03,      0.01
       799,    283176,        48,         4,       305,       384,      0.06,      0.03,      0.02
       800,    283177,        49,         2,      5507,       192,      0.05,      0.04,      0.01
       801,    283178,        50,         0,     70819,         0,      0.09,      0.08,      0.00
       802,    283178,        50,         0,       684,         0,      0.04,      0.04,      0.00
