queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823145,        28,         6,      4608,         0,      0.42,      0.38,      0.04,      0.00
         1,   1823148,        26,         5,      2560,         0,      0.54,      0.49,      0.05,      0.00
         2,   1823149,        28,         2,      1024,         0,      0.49,      0.47,      0.02,      0.00
         3,   1823149,        28,         2,      1536,         0,      0.44,      0.41,      0.03,      0.00
         4,   1823147,        29,         3,      1536,         0,      0.50,      0.46,      0.04,      0.00
         5,   1823147,        29,         3,      1536,         0,      0.49,      0.46,      0.04,      0.00
         6,   1823148,        26,         5,      2560,         0,      0.52,      0.46,      0.05,      0.00
         7,   1823149,        29,         1,       512,         0,      0.45,      0.44,      0.01,      0.00
         8,   1823149,        23,         7,      3584,         0,      0.53,      0.47,      0.06,      0.00
         9,   1823056,         0,       123,     62976,         0,      1.43,      0.49,      0.94,      0.00
        10,   1823146,        26,         7,      3584,         0,      0.58,      0.49,      0.08,      0.00
        11,   1823137,        29,        13,      6656,         0,      0.63,      0.48,      0.14,      0.00
        12,   1823148,        26,         5,      2560,         0,      0.49,      0.44,      0.05,      0.00
        13,   1823145,        29,         5,      2560,         0,      0.53,      0.48,      0.05,      0.00
        14,   1823149,        21,         9,      4608,         0,      0.54,      0.47,      0.06,      0.00
        15,   1823149,        25,         5,      2560,         0,      0.50,      0.45,      0.06,      0.00
        16,   1823148,        28,         3,      1536,         0,      0.48,      0.44,      0.04,      0.00
        17,   1823146,        20,        13,      7168,         0,      0.60,      0.47,      0.13,      0.00
        18,   1823149,        29,         1,       512,         0,      0.43,      0.40,      0.02,      0.00
        19,   1823147,        28,         4,      2048,         0,      0.47,      0.43,      0.04,      0.00
        20,   1823149,        27,         3,      1536,         0,      0.46,      0.43,      0.03,      0.00
        21,   1823148,        26,         5,      2560,         0,      0.48,      0.42,      0.05,      0.00
        22,   1823149,        26,         4,      2048,         0,      0.51,      0.46,      0.05,      0.00
        23,   1823143,        27,         9,      4608,         0,      0.56,      0.48,      0.08,      0.00
        24,   1823149,        26,         4,      2048,         0,      0.52,      0.48,      0.04,      0.00
        25,   1823147,        29,         3,      1536,         0,      0.48,      0.45,      0.03,      0.00
        26,   1823148,        29,         2,      1024,         0,      0.41,      0.38,      0.03,      0.00
        27,   1823143,        26,        10,      5120,         0,      0.57,      0.48,      0.08,      0.00
        28,   1823147,        26,         6,      3584,         0,      0.47,      0.42,      0.05,      0.00
        29,   1823148,        26,         5,      2560,         0,      0.51,      0.47,      0.04,      0.00
        30,   1823149,        27,         3,      1536,         0,      0.49,      0.44,      0.04,      0.00
        31,   1823149,        28,         2,      1024,         0,      0.46,      0.43,      0.03,      0.00
        32,   1823148,        29,         2,      1024,         0,      0.48,      0.44,      0.04,      0.00
        33,   1823148,        27,         4,      2048,         0,      0.51,      0.46,      0.05,      0.00
        34,   1823148,        27,         4,      3584,         0,      0.45,      0.40,      0.04,      0.00
        35,   1823148,        26,         5,      2560,         0,      0.53,      0.48,      0.05,      0.00
        36,   1823148,        29,         2,      1024,         0,      0.50,      0.47,      0.03,      0.00
        37,   1823148,        26,         5,      2560,         0,      0.51,      0.46,      0.04,      0.00
        38,   1823148,        26,         5,      3072,         0,      0.53,      0.48,      0.05,      0.00
        39,   1823149,        26,         4,      2048,         0,      0.51,      0.46,      0.05,      0.00
        40,   1823145,        29,         5,      2560,         0,      0.49,      0.43,      0.06,      0.00
        41,   1823148,        29,         2,      1024,         0,      0.46,      0.43,      0.02,      0.00
        42,   1823146,        28,         5,      2560,         0,      0.52,      0.47,      0.05,      0.00
        43,   1823146,        29,         4,      2048,         0,      0.49,      0.45,      0.04,      0.00
        44,   1823149,        23,         7,      7168,         0,      0.47,      0.40,      0.07,      0.00
        45,   1823144,        26,         9,      4608,         0,      0.52,      0.45,      0.07,      0.00
        46,   1823145,        29,         5,      7680,         0,      0.43,      0.38,      0.05,      0.00
        47,   1823149,        26,         4,      2048,         0,      0.52,      0.48,      0.04,      0.00
        48,   1823149,        26,         4,      2048,         0,      0.49,      0.42,      0.07,      0.00
        49,   1823149,        29,         1,       512,         0,      0.43,      0.41,      0.02,      0.00
        50,   1823146,        29,         4,      2048,         0,      0.52,      0.47,      0.05,      0.00
        51,   1823143,        29,         7,      4096,         0,      0.49,      0.42,      0.07,      0.00
        52,   1823148,        27,         4,      2048,         0,      0.47,      0.44,      0.03,      0.00
        53,   1823143,        28,         8,      4096,         0,      0.54,      0.47,      0.07,      0.00
        54,   1823147,        28,         4,      2048,         0,      0.50,      0.46,      0.04,      0.00
        55,   1823149,        26,         4,      2048,         0,      0.48,      0.44,      0.04,      0.00
        56,   1823149,        26,         4,      2048,         0,      0.51,      0.47,      0.04,      0.00
        57,   1823148,        29,         2,      1024,         0,      0.47,      0.44,      0.03,      0.00
        58,   1823146,        28,         5,      2560,         0,      0.47,      0.42,      0.05,      0.00
        59,   1823148,        29,         2,      1024,         0,      0.47,      0.44,      0.03,      0.00
        60,   1823149,        28,         2,      1024,         0,      0.44,      0.42,      0.01,      0.00
        61,   1823146,        29,         4,      2048,         0,      0.50,      0.47,      0.03,      0.00
        62,   1823149,        28,         2,      1024,         0,      0.47,      0.43,      0.04,      0.00
        63,   1823148,        26,         5,      2560,         0,      0.49,      0.43,      0.05,      0.00
        64,   1823148,        28,         3,      2048,         0,      0.45,      0.41,      0.04,      0.00
        65,   1823148,        28,         3,      1536,         0,      0.47,      0.43,      0.03,      0.00
        66,   1823148,        29,         2,      1024,         0,      0.48,      0.45,      0.04,      0.00
        67,   1823135,        23,        21,     10752,         0,      0.63,      0.44,      0.19,      0.00
        68,   1823148,        20,        11,      5632,         0,      0.56,      0.46,      0.09,      0.00
        69,   1823146,        28,         5,      2560,         0,      0.50,      0.44,      0.05,      0.00
        70,   1823149,        27,         3,      1536,         0,      0.47,      0.44,      0.04,      0.00
        71,   1823149,        27,         3,      1536,         0,      0.48,      0.45,      0.03,      0.00
