queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
        68,   2188845,       572,        40,     40960,         0,      0.90,      0.59,      0.30,      0.00
        69,   2185803,         0,      3654,   3732480,         0,     24.56,      0.61,     23.94,      0.00
        70,   2188549,       279,       629,    642560,         0,      4.97,      0.65,      4.32,      0.00
        71,   2188649,       372,       436,    445952,         0,      3.42,      0.60,      2.81,      0.00
        72,   2184748,         0,      4709,   4808704,         0,     31.49,      0.68,     30.80,      0.00
        73,   2187788,         0,      1669,   1704960,         0,     11.60,      0.64,     10.95,      0.00
        74,   2188794,       221,       442,    452096,         0,      3.63,      0.64,      2.99,      0.00
        75,   2188724,       469,       264,    270336,         0,      2.30,      0.62,      1.68,      0.00
        76,   2187193,         0,      2264,   2311168,         0,     15.60,      0.62,     14.97,      0.00
        77,   2188815,       545,        97,     99328,         0,      1.22,      0.58,      0.63,      0.00
        78,   2187802,       279,      1376,   1405440,         0,      9.78,      0.61,      9.16,      0.00
        79,   2188825,       595,        37,     37888,         0,      0.84,      0.57,      0.27,      0.00
        80,   2188739,       555,       163,    166912,         0,      1.81,      0.61,      1.20,      0.00
        81,   2188751,       458,       248,    253952,         0,      2.28,      0.57,      1.70,      0.00
        82,   2184733,       547,      4177,   4271616,         0,     27.89,      0.61,     27.27,      0.00
        83,   2188817,       521,       119,    121856,         0,      1.39,      0.61,      0.78,      0.00
        84,   2188308,       545,       604,    616448,         0,      4.68,      0.64,      4.03,      0.00
        85,   2188828,       328,       301,    308224,         0,      2.77,      0.62,      2.14,      0.00
        86,   2175928,         0,     13529,  13810176,         0,     85.11,      0.56,     84.51,      0.00
        87,   2181008,         0,      8449,   8630784,         0,     53.81,      0.59,     53.19,      0.00
        88,   2187030,         0,      2427,   2481152,         0,     16.87,      0.63,     16.23,      0.00
        89,   2188795,       506,       156,    159744,         0,      1.73,      0.68,      1.05,      0.00
        90,   2188841,       579,        37,     37888,         0,      0.86,      0.60,      0.26,      0.00
        91,   2187900,       312,      1245,   1273344,         0,      9.02,      0.62,      8.40,      0.00
        92,   2188562,       306,       589,    602624,         0,      4.45,      0.66,      3.78,      0.00
        93,   2188311,       539,       607,    621056,         0,      4.66,      0.59,      4.07,      0.00
        94,   2188821,       596,        40,     40960,         0,      0.86,      0.58,      0.28,      0.00
        95,   2188550,       253,       654,    668672,         0,      4.97,      0.56,      4.41,      0.00
        96,   2188580,       515,       362,    368640,         0,      3.03,      0.63,      2.39,      0.00
        97,   2188813,       488,       156,    159744,         0,      1.63,      0.61,      1.02,      0.00
        98,   2188764,       585,       108,    110592,         0,      1.30,      0.61,      0.69,      0.00
        99,   2177745,         0,     11712,  11962368,         0,     74.68,      0.64,     74.00,      0.00
