queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189147,       297,        13,      7680,         0,      0.62,      0.54,      0.08,      0.00
         1,   2189143,       297,        17,      8704,         0,      0.69,      0.55,      0.14,      0.00
         2,   2189152,       297,         8,      4096,         0,      0.57,      0.50,      0.06,      0.00
         3,   2189154,       291,        12,      6656,         0,      0.64,      0.54,      0.10,      0.00
         4,   2189143,       292,        22,     11264,         0,      0.73,      0.57,      0.16,      0.00
         5,   2189151,       295,        11,      5632,         0,      0.61,      0.53,      0.08,      0.00
         6,   2189142,       294,        21,     10752,         0,      0.74,      0.56,      0.17,      0.00
         7,   2189156,       291,        10,      7168,         0,      0.60,      0.52,      0.08,      0.00
         8,   2189148,       295,        14,      8192,         0,      0.62,      0.52,      0.09,      0.00
         9,   2189157,       288,        12,      6144,         0,      0.64,      0.55,      0.09,      0.00
        10,   2189151,       298,         8,      4608,         0,      0.60,      0.53,      0.07,      0.00
        11,   2189156,       293,         8,      4608,         0,      0.58,      0.51,      0.07,      0.00
        12,   2189143,       290,        24,     15872,         0,      0.70,      0.51,      0.19,      0.00
        13,   2189141,       294,        22,     12800,         0,      0.70,      0.53,      0.17,      0.00
        14,   2189146,       298,        13,      7168,         0,      0.63,      0.55,      0.08,      0.00
        15,   2189143,       299,        15,      7680,         0,      0.65,      0.54,      0.11,      0.00
        16,   2189082,       244,       131,    560640,         0,      1.44,      0.48,      0.96,      0.00
        17,   2189155,       296,         6,      3072,         0,      0.64,      0.58,      0.06,      0.00
        18,   2189156,       287,        14,      8704,         0,      0.63,      0.52,      0.10,      0.00
        19,   2189143,       295,        19,      9728,         0,      0.74,      0.58,      0.16,      0.00
        20,   2189060,       285,       112,    433152,         0,      1.28,      0.47,      0.80,      0.00
        21,   2189148,       296,        13,      9728,         0,      0.58,      0.47,      0.10,      0.00
        22,   2189144,       289,        24,     12288,         0,      0.78,      0.59,      0.19,      0.00
