queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    283186,        17,        25,     13824,         0,      0.26,      0.07,      0.19,      0.00
         1,    283186,        33,         9,      6144,         0,      0.12,      0.07,      0.05,      0.00
         2,    283181,        37,        10,      6144,         0,      0.11,      0.07,      0.04,      0.00
         3,    283170,        29,        29,     17408,         0,      0.24,      0.07,      0.17,      0.00
         4,    283171,        38,        19,      9728,         0,      0.21,      0.07,      0.14,      0.00
         5,    283180,        37,        11,      6656,         0,      0.13,      0.06,      0.07,      0.00
         6,    283185,        31,        12,      6656,         0,      0.14,      0.06,      0.07,      0.00
         7,    283188,        32,         8,      4608,         0,      0.12,      0.07,      0.06,      0.00
         8,    283168,        17,        43,     24064,         0,      0.31,      0.06,      0.25,      0.00
         9,    283164,        25,        39,     24576,         0,      0.33,      0.06,      0.27,      0.00
        10,    283175,        31,        22,     12288,         0,      0.22,      0.07,      0.15,      0.00
        11,    283177,        33,        18,     19456,         0,      0.17,      0.06,      0.11,      0.00
        12,    283165,        20,        43,     24576,         0,      0.34,      0.06,      0.27,      0.00
        13,    283175,        35,        18,     12800,         0,      0.18,      0.07,      0.12,      0.00
        14,    283166,        29,        33,     22528,         0,      0.28,      0.06,      0.21,      0.00
        15,    283178,        37,        13,      7168,         0,      0.15,      0.07,      0.08,      0.00
        16,    283188,         7,        33,     22016,         0,      0.28,      0.07,      0.22,      0.00
        17,    283168,        31,        29,     17408,         0,      0.23,      0.06,      0.17,      0.00
        18,    283182,        34,        12,      8704,         0,      0.13,      0.06,      0.07,      0.00
        19,    283187,        26,        15,      9728,         0,      0.16,      0.06,      0.10,      0.00
        20,    283157,        37,        34,     22016,         0,      0.30,      0.06,      0.24,      0.00
        21,    283186,        38,         4,      2048,         0,      0.09,      0.06,      0.03,      0.00
        22,    283179,        37,        12,      6144,         0,      0.14,      0.07,      0.08,      0.00
        23,    283179,        22,        27,     16896,         0,      0.22,      0.07,      0.16,      0.00
        24,    283166,        33,        29,     18944,         0,      0.25,      0.07,      0.18,      0.00
        25,    283179,        38,        11,      6656,         0,      0.16,      0.07,      0.09,      0.00
        26,    283165,        37,        26,     23040,         0,      0.26,      0.07,      0.19,      0.00
        27,    283185,        32,        11,      7168,         0,      0.12,      0.07,      0.05,      0.00
        28,    283184,        19,        25,     14848,         0,      0.23,      0.07,      0.16,      0.00
