queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    277442,         0,      5786,   5894144,         0,     32.13,      0.07,     32.05,      0.00
         1,    282981,        79,       168,    171520,         0,      1.22,      0.07,      1.16,      0.00
         2,    282987,       158,        83,     84992,         0,      0.66,      0.07,      0.59,      0.00
         3,    282989,        11,       228,    232448,         0,      1.63,      0.07,      1.56,      0.00
         4,    282068,       153,      1007,   1026560,         0,      6.44,      0.08,      6.36,      0.00
         5,    283004,       131,        93,     95232,         0,      0.75,      0.07,      0.68,      0.00
         6,    282542,        59,       627,    638464,         0,      4.18,      0.07,      4.11,      0.00
         7,    282853,        65,       310,    315392,         0,      2.12,      0.07,      2.05,      0.00
         8,    278712,       130,      4386,   4470784,         0,     25.41,      0.07,     25.33,      0.00
         9,    283028,        11,       189,    193024,         0,      1.34,      0.07,      1.27,      0.00
        10,    280756,        61,      2411,   2456064,         0,     14.54,      0.07,     14.46,      0.00
        11,    283000,       199,        29,     29696,         0,      0.24,      0.07,      0.17,      0.00
        12,    282064,        10,      1154,   1177600,         0,      7.21,      0.07,      7.14,      0.00
        13,    283013,       110,       105,    106496,         0,      0.74,      0.08,      0.66,      0.00
        14,    282877,         4,       347,    353280,         0,      2.34,      0.07,      2.27,      0.00
        15,    283024,        14,       190,    193024,         0,      1.29,      0.07,      1.21,      0.00
        16,    279444,        81,      3703,   3776000,         0,     20.89,      0.07,     20.81,      0.00
        17,    282925,         1,       302,    307712,         0,      1.99,      0.07,      1.92,      0.00
        18,    282996,       163,        69,     70144,         0,      0.51,      0.07,      0.44,      0.00
        19,    282541,       175,       512,    521216,         0,      3.40,      0.07,      3.32,      0.00
        20,    282749,       121,       358,    364544,         0,      2.43,      0.07,      2.35,      0.00
        21,    283000,       166,        62,     63488,         0,      0.50,      0.08,      0.42,      0.00
        22,    282939,        76,       213,    218112,         0,      1.47,      0.07,      1.39,      0.00
        23,    281449,       172,      1607,   1637888,         0,      9.96,      0.07,      9.89,      0.00
        24,    282649,         8,       571,    581632,         0,      3.85,      0.08,      3.77,      0.00
        25,    282947,       119,       162,    165376,         0,      1.05,      0.07,      0.97,      0.00
        26,    282963,       113,       152,    155136,         0,      1.14,      0.07,      1.06,      0.00
        27,    282856,       194,       178,    181248,         0,      1.19,      0.07,      1.12,      0.00
        28,    283028,         0,       200,    203264,         0,      1.30,      0.08,      1.23,      0.00
        29,    282987,        95,       146,    148480,         0,      1.06,      0.07,      0.99,      0.00
        30,    274212,         0,      9016,   9180160,         0,     50.29,      0.08,     50.19,      0.00
        31,    282965,         0,       263,    268288,         0,      1.90,      0.07,      1.83,      0.00
        32,    282920,       189,       119,    121344,         0,      0.89,      0.07,      0.81,      0.00
        33,    281093,        64,      2071,   2108928,         0,     12.50,      0.07,     12.42,      0.00
        34,    280629,        38,      2561,   2609664,         0,     15.31,      0.08,     15.23,      0.00
        35,    281586,        77,      1565,   1593344,         0,      9.82,      0.07,      9.75,      0.00
        36,    282897,       123,       208,    209408,         0,      1.47,      0.07,      1.40,      0.00
        37,    282991,       192,        45,     45568,         0,      0.35,      0.07,      0.28,      0.00
        38,    283014,       182,        32,     32256,         0,      0.27,      0.07,      0.20,      0.00
        39,    283006,       185,        37,     37888,         0,      0.30,      0.07,      0.23,      0.00
        40,    282934,        17,       277,    282112,         0,      1.86,      0.07,      1.79,      0.00
        41,    282890,        86,       252,    256512,         0,      1.74,      0.08,      1.66,      0.00
        42,    282879,       150,       199,    201728,         0,      1.45,      0.07,      1.37,      0.00
        43,    283009,       163,        56,     57344,         0,      0.38,      0.07,      0.31,      0.00
        44,    283000,       190,        38,     38400,         0,      0.36,      0.07,      0.29,      0.00
        45,    282970,       114,       144,    146944,         0,      1.00,      0.07,      0.93,      0.00
        46,    282591,       113,       524,    534016,         0,      3.55,      0.07,      3.48,      0.00
        47,    282149,       154,       925,    943104,         0,      5.82,      0.07,      5.75,      0.00
        48,    283013,        64,       151,    154112,         0,      1.10,      0.07,      1.02,      0.00
        49,    283000,       192,        36,     36864,         0,      0.35,      0.07,      0.28,      0.00
        50,    282364,        13,       851,    863744,         0,      5.46,      0.07,      5.39,      0.00
        51,    282875,       183,       170,    174080,         0,      1.16,      0.07,      1.08,      0.00
        52,    282858,         3,       367,    374784,         0,      2.50,      0.07,      2.43,      0.00
        53,    282966,       181,        81,     82944,         0,      0.56,      0.07,      0.49,      0.00
        54,    283006,       138,        84,     85504,         0,      0.69,      0.09,      0.61,      0.00
        55,    281218,         0,      2010,   2045952,         0,     12.42,      0.08,     12.34,      0.00
        56,    283023,       181,        24,     24576,         0,      0.23,      0.07,      0.16,      0.00
        57,    283023,       110,        95,     96768,         0,      0.71,      0.07,      0.65,      0.00
        58,    282997,       130,       101,    103424,         0,      0.77,      0.07,      0.69,      0.00
        59,    282938,       185,       105,    107008,         0,      0.77,      0.07,      0.70,      0.00
