queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   2189359,         0,        98,     99840,         0,      1.25,      0.59,      0.65,      0.00
         1,   2189098,         0,       359,    365568,         0,      2.97,      0.65,      2.32,      0.00
         2,   2189428,         0,        29,     29696,         0,      0.80,      0.59,      0.20,      0.00
         3,   2189435,         0,        22,     22528,         0,      0.81,      0.62,      0.18,      0.00
         4,   2188258,         0,      1199,   1223168,         0,      8.86,      0.64,      8.21,      0.00
         5,   2189129,         0,       328,    333824,         0,      2.85,      0.67,      2.18,      0.00
         6,   2187688,         0,      1769,   1807360,         0,     12.34,      0.66,     11.67,      0.00
         7,   2189432,         0,        25,     25600,         0,      0.78,      0.61,      0.17,      0.00
         8,   2189368,         0,        89,     91136,         0,      1.17,      0.59,      0.58,      0.00
         9,   2189338,         0,       119,    121856,         0,      1.37,      0.63,      0.74,      0.00
        10,   2189264,         0,       193,    197120,         0,      1.83,      0.60,      1.22,      0.00
        11,   2189424,         0,        33,     33792,         0,      0.84,      0.60,      0.23,      0.00
        12,   2189439,         9,         9,      9216,         0,      0.63,      0.57,      0.06,      0.00
        13,   2189403,         8,        46,     46592,         0,      0.95,      0.61,      0.34,      0.00
        14,   2189195,         0,       262,    266240,         0,      2.46,      0.63,      1.83,      0.00
        15,   2189398,         0,        59,     59904,         0,      1.01,      0.59,      0.42,      0.00
        16,   2189447,         9,         1,      1024,         0,      0.53,      0.52,      0.01,      0.00
        17,   2187075,         0,      2382,   2432000,         0,     16.10,      0.61,     15.48,      0.00
        18,   2189438,         6,        13,     13312,         0,      0.69,      0.60,      0.08,      0.00
        19,   2187106,         0,      2351,   2397184,         0,     16.19,      0.62,     15.56,      0.00
        20,   2189447,         9,         1,      1024,         0,      0.53,      0.52,      0.00,      0.00
        21,   2189444,         8,         5,      5120,         0,      0.59,      0.55,      0.03,      0.00
        22,   2181485,         0,      7972,   8140800,         0,     51.63,      0.58,     51.02,      0.00
        23,   2189376,         0,        81,     82432,         0,      1.16,      0.61,      0.55,      0.00
