queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    479874,       114,       201,    111104,         0,      1.36,      0.10,      1.27,      0.00
         1,    479923,       180,        86,    103936,         0,      0.61,      0.10,      0.51,      0.00
         2,    479841,       170,       178,    131072,         0,      1.27,      0.10,      1.17,      0.00
         3,    479966,        57,       166,    207360,         0,      1.22,      0.10,      1.12,      0.00
         4,    479786,       177,       226,    398336,         0,      1.54,      0.10,      1.44,      0.00
         5,    479980,        90,       119,     62464,         0,      0.88,      0.10,      0.77,      0.00
         6,    479453,        59,       677,    363520,         0,      4.39,      0.10,      4.29,      0.00
         7,    479826,       153,       210,    201728,         0,      1.39,      0.10,      1.29,      0.00
         8,    479885,       178,       126,     98304,         0,      0.92,      0.09,      0.82,      0.00
         9,    479983,       152,        54,     52736,         0,      0.46,      0.11,      0.35,      0.00
        10,    479763,       161,       265,    212992,         0,      1.74,      0.10,      1.64,      0.00
        11,    479958,        30,       201,    352768,         0,      1.38,      0.10,      1.28,      0.00
        12,    479738,       189,       262,    173056,         0,      1.77,      0.10,      1.66,      0.00
        13,    479851,        91,       247,    168960,         0,      1.65,      0.10,      1.54,      0.00
        14,    479758,       120,       311,    161280,         0,      2.16,      0.10,      2.06,      0.00
        15,    479571,       144,       474,   1018880,         0,      3.01,      0.10,      2.91,      0.00
        16,    479906,       153,       130,     89600,         0,      0.95,      0.10,      0.84,      0.00
        17,    479580,       175,       434,    243712,         0,      2.84,      0.10,      2.74,      0.00
        18,    479940,        96,       153,     83968,         0,      1.13,      0.10,      1.03,      0.00
        19,    479905,       166,       118,     61952,         0,      0.80,      0.10,      0.70,      0.00
        20,    479840,       181,       168,     89088,         0,      1.15,      0.10,      1.05,      0.00
        21,    479898,       131,       160,    167936,         0,      1.10,      0.10,      1.00,      0.00
        22,    479855,        91,       243,    135168,         0,      1.60,      0.10,      1.50,      0.00
        23,    479963,       167,        59,     57856,         0,      0.48,      0.10,      0.38,      0.00
        24,    479880,       173,       136,     98816,         0,      0.90,      0.10,      0.80,      0.00
        25,    479912,       109,       168,     99840,         0,      1.28,      0.11,      1.17,      0.00
        26,    479979,        31,       179,     96768,         0,      1.21,      0.10,      1.11,      0.00
        27,    479984,       173,        32,     19968,         0,      0.31,      0.10,      0.21,      0.00
        28,    479899,       123,       167,    135680,         0,      1.14,      0.10,      1.04,      0.00
        29,    479832,       129,       228,    224768,         0,      1.53,      0.09,      1.44,      0.00
        30,    479884,       185,       120,     72704,         0,      0.83,      0.10,      0.73,      0.00
        31,    479868,       197,       124,     99328,         0,      0.86,      0.10,      0.76,      0.00
        32,    479929,       169,        91,     88064,         0,      0.72,      0.09,      0.63,      0.00
        33,    479946,       189,        54,     43520,         0,      0.47,      0.12,      0.35,      0.00
        34,    479780,       105,       304,    166912,         0,      2.00,      0.10,      1.90,      0.00
        35,    479789,       182,       218,    327168,         0,      1.37,      0.10,      1.27,      0.00
        36,    479854,       193,       142,     89088,         0,      1.02,      0.10,      0.92,      0.00
        37,    479982,       142,        65,     45056,         0,      0.52,      0.09,      0.42,      0.00
        38,    479985,         0,       204,    104448,         0,      1.39,      0.10,      1.29,      0.00
        39,    479919,       171,        99,     60416,         0,      0.72,      0.10,      0.61,      0.00
        40,    479935,        40,       214,    209408,         0,      1.42,      0.10,      1.32,      0.00
        41,    479956,       159,        74,     76800,         0,      0.54,      0.10,      0.45,      0.00
        42,    479958,       163,        68,     40960,         0,      0.53,      0.09,      0.43,      0.00
        43,    479765,        49,       375,    661504,         0,      2.51,      0.09,      2.42,      0.00
        44,    479746,       199,       244,    272896,         0,      1.63,      0.09,      1.53,      0.00
        45,    479344,        34,       811,    430080,         0,      4.98,      0.12,      4.86,      0.00
        46,    479883,       197,       109,     81920,         0,      0.76,      0.10,      0.66,      0.00
        47,    479694,       194,       301,    203776,         0,      1.93,      0.10,      1.83,      0.00
        48,    479987,       117,        85,     52736,         0,      0.62,      0.10,      0.52,      0.00
        49,    479778,       124,       287,    155136,         0,      2.00,      0.10,      1.90,      0.00
        50,    479875,       191,       123,     67072,         0,      0.85,      0.10,      0.75,      0.00
        51,    479527,       107,       555,   1315840,         0,      3.50,      0.10,      3.40,      0.00
        52,    479963,       152,        74,     42496,         0,      0.59,      0.10,      0.49,      0.00
        53,    479836,        84,       269,    160256,         0,      1.79,      0.10,      1.69,      0.00
        54,    479857,       196,       136,     90112,         0,      0.99,      0.10,      0.88,      0.00
        55,    479930,       136,       123,     83968,         0,      0.88,      0.10,      0.78,      0.00
        56,    479975,        33,       181,    100352,         0,      1.24,      0.10,      1.13,      0.00
        57,    479656,       129,       404,    969728,         0,      2.55,      0.10,      2.45,      0.00
        58,    479959,       117,       113,     90112,         0,      0.88,      0.10,      0.78,      0.00
        59,    479839,       117,       233,    574976,         0,      1.64,      0.10,      1.54,      0.00
        60,    479878,        68,       243,    231424,         0,      1.60,      0.10,      1.50,      0.00
        61,    479924,       164,       101,     83968,         0,      0.83,      0.10,      0.73,      0.00
        62,    479676,       177,       336,    197632,         0,      2.29,      0.11,      2.18,      0.00
        63,    479949,       166,        74,     77312,         0,      0.55,      0.10,      0.44,      0.00
        64,    479897,       166,       126,     75264,         0,      0.90,      0.10,      0.80,      0.00
        65,    479756,       122,       311,    188928,         0,      1.97,      0.10,      1.87,      0.00
        66,    479945,       138,       106,    101888,         0,      0.80,      0.10,      0.70,      0.00
        67,    479849,       124,       216,    515072,         0,      1.44,      0.09,      1.34,      0.00
        68,    479103,         0,      1086,    556032,         0,      6.53,      0.11,      6.42,      0.00
        69,    479925,       161,       103,     67072,         0,      0.75,      0.10,      0.65,      0.00
        70,    479890,       135,       164,    118784,         0,      1.15,      0.10,      1.05,      0.00
        71,    479975,        52,       162,     86016,         0,      1.22,      0.10,      1.12,      0.00
        72,    479849,        96,       244,    230400,         0,      1.70,      0.10,      1.60,      0.00
        73,    479981,        57,       151,    120320,         0,      1.06,      0.10,      0.96,      0.00
        74,    479736,       182,       271,    146432,         0,      1.89,      0.10,      1.79,      0.00
        75,    479940,       102,       147,     81408,         0,      0.97,      0.10,      0.87,      0.00
        76,    479856,       140,       193,    165888,         0,      1.33,      0.10,      1.23,      0.00
        77,    479961,        85,       143,    148480,         0,      1.05,      0.10,      0.95,      0.00
        78,    479448,       111,       630,    562688,         0,      3.93,      0.10,      3.83,      0.00
        79,    479897,       198,        94,     58368,         0,      0.68,      0.10,      0.58,      0.00
        80,    479437,       137,       615,    408064,         0,      3.80,      0.10,      3.70,      0.00
        81,    479846,       135,       208,    177664,         0,      1.44,      0.10,      1.34,      0.00
        82,    479902,       182,       105,     59392,         0,      0.81,      0.10,      0.71,      0.00
        83,    479940,       150,        99,     57856,         0,      0.74,      0.10,      0.64,      0.00
        84,    479851,       105,       233,    141312,         0,      1.52,      0.10,      1.41,      0.00
        85,    479929,       112,       148,    121344,         0,      1.06,      0.10,      0.96,      0.00
        86,    479740,        58,       391,    214016,         0,      2.54,      0.11,      2.43,      0.00
        87,    479972,       164,        53,     53248,         0,      0.49,      0.10,      0.38,      0.00
        88,    479940,       162,        87,     61952,         0,      0.68,      0.10,      0.58,      0.00
        89,    479943,       123,       123,     75776,         0,      0.89,      0.10,      0.79,      0.00
        90,    479979,       134,        76,     42496,         0,      0.60,      0.10,      0.51,      0.00
        91,    479905,        97,       187,    112640,         0,      1.35,      0.11,      1.25,      0.00
        92,    479820,        69,       300,    166400,         0,      1.95,      0.10,      1.85,      0.00
        93,    479863,        68,       258,    271360,         0,      1.65,      0.10,      1.55,      0.00
        94,    479982,       126,        81,     50176,         0,      0.68,      0.10,      0.58,      0.00
        95,    479961,        94,       134,    131072,         0,      0.94,      0.10,      0.84,      0.00
        96,    479971,       126,        92,     61440,         0,      0.64,      0.10,      0.54,      0.00
        97,    479979,       153,        57,     33280,         0,      0.51,      0.10,      0.41,      0.00
        98,    479901,       149,       139,    106496,         0,      1.02,      0.10,      0.92,      0.00
        99,    479941,        54,       194,    188928,         0,      1.32,      0.10,      1.22,      0.00
