queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    282637,       377,       214,    118784,         0,      1.49,      0.07,      1.42,      0.00
         1,    282773,       335,       120,     81408,         0,      0.86,      0.07,      0.79,      0.00
         2,    282785,       380,        63,     52736,         0,      0.56,      0.07,      0.49,      0.00
         3,    282812,       298,       118,     72192,         0,      0.89,      0.07,      0.81,      0.00
         4,    282769,       351,       108,     58880,         0,      0.77,      0.07,      0.70,      0.00
         5,    282754,       397,        77,     59904,         0,      0.64,      0.07,      0.57,      0.00
         6,    282751,       399,        78,     43008,         0,      0.54,      0.07,      0.47,      0.00
         7,    282808,       341,        79,     45568,         0,      0.58,      0.07,      0.51,      0.00
         8,    282666,       349,       213,    119808,         0,      1.50,      0.08,      1.43,      0.00
         9,    282691,       280,       257,    174080,         0,      1.65,      0.07,      1.58,      0.00
        10,    282803,       279,       146,     82944,         0,      1.06,      0.07,      0.98,      0.00
        11,    282744,       377,       107,    146432,         0,      0.77,      0.07,      0.70,      0.00
        12,    282780,       303,       145,     83456,         0,      1.01,      0.07,      0.94,      0.00
        13,    282721,       376,       131,    104960,         0,      0.98,      0.07,      0.91,      0.00
        14,    282502,       357,       369,    239104,         0,      2.50,      0.07,      2.42,      0.00
        15,    282720,       363,       145,     88064,         0,      1.12,      0.07,      1.04,      0.00
        16,    282690,       167,       371,    236032,         0,      2.30,      0.07,      2.23,      0.00
        17,    282803,       290,       135,     79360,         0,      1.02,      0.08,      0.94,      0.00
        18,    282790,       356,        82,     73216,         0,      0.60,      0.07,      0.53,      0.00
        19,    282818,       302,       108,     71168,         0,      0.77,      0.07,      0.70,      0.00
        20,    282747,       369,       112,     75776,         0,      0.80,      0.07,      0.73,      0.00
        21,    282810,       351,        67,     57856,         0,      0.49,      0.07,      0.42,      0.00
        22,    282746,       392,        90,     54272,         0,      0.63,      0.07,      0.56,      0.00
        23,    282812,       234,       182,    106496,         0,      1.29,      0.07,      1.21,      0.00
        24,    282823,       211,       194,    120320,         0,      1.33,      0.08,      1.25,      0.00
        25,    282798,       361,        69,     49664,         0,      0.52,      0.07,      0.44,      0.00
        26,    282819,       244,       165,    140288,         0,      1.11,      0.07,      1.04,      0.00
        27,    282728,       378,       122,     85504,         0,      0.82,      0.07,      0.75,      0.00
        28,    282735,       363,       130,     81408,         0,      0.97,      0.07,      0.89,      0.00
        29,    282726,       320,       182,    157696,         0,      1.24,      0.07,      1.17,      0.00
        30,    282395,       201,       632,    346112,         0,      4.28,      0.07,      4.21,      0.00
        31,    282755,       359,       114,     66048,         0,      0.91,      0.07,      0.84,      0.00
        32,    282798,       361,        69,     47104,         0,      0.56,      0.07,      0.49,      0.00
        33,    282494,       192,       542,    361984,         0,      3.56,      0.07,      3.49,      0.00
        34,    282540,       386,       302,    179200,         0,      1.99,      0.06,      1.93,      0.00
        35,    282698,       338,       192,    114688,         0,      1.40,      0.07,      1.33,      0.00
        36,    282444,       366,       418,    393216,         0,      2.83,      0.07,      2.76,      0.00
        37,    282811,       362,        55,     57344,         0,      0.45,      0.07,      0.38,      0.00
        38,    282717,       370,       141,    240128,         0,      1.07,      0.06,      1.01,      0.00
