queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    479473,       315,       401,    219648,         0,      2.54,      0.10,      2.43,      0.00
         1,    479765,       266,       158,    234496,         0,      1.21,      0.10,      1.11,      0.00
         2,    479474,       348,       367,    276992,         0,      2.39,      0.10,      2.28,      0.00
         3,    479308,       223,       658,    980480,         0,      4.23,      0.10,      4.13,      0.00
         4,    479786,       177,       226,    398336,         0,      1.52,      0.10,      1.42,      0.00
         5,    479540,       356,       293,    161792,         0,      1.79,      0.10,      1.69,      0.00
         6,    479453,        59,       677,    363520,         0,      4.38,      0.11,      4.28,      0.00
         7,    479301,       363,       525,    549376,         0,      3.19,      0.10,      3.09,      0.00
         8,    479694,       304,       191,    152576,         0,      1.31,      0.10,      1.21,      0.00
         9,    479773,       285,       131,    151552,         0,      0.97,      0.10,      0.88,      0.00
        10,    479763,       161,       265,    212992,         0,      1.72,      0.11,      1.61,      0.00
        11,    477080,       231,      2878,   6224896,         0,     16.20,      0.10,     16.09,      0.00
        12,    479738,       189,       262,    173056,         0,      1.75,      0.10,      1.65,      0.00
        13,    479368,       338,       483,    313856,         0,      3.03,      0.10,      2.93,      0.00
        14,    479758,       120,       311,    161280,         0,      2.16,      0.11,      2.05,      0.00
        15,    479571,       144,       474,   1018880,         0,      3.00,      0.10,      2.90,      0.00
        16,    479724,       283,       182,    120320,         0,      1.29,      0.10,      1.19,      0.00
        17,    479580,       175,       434,    243712,         0,      2.89,      0.11,      2.78,      0.00
        18,    479604,       249,       336,    194048,         0,      2.30,      0.11,      2.19,      0.00
        19,    479769,       284,       136,     76800,         0,      0.91,      0.10,      0.80,      0.00
        20,    479532,       349,       308,    167936,         0,      2.10,      0.10,      2.00,      0.00
        21,    479561,       291,       337,    386560,         0,      2.12,      0.10,      2.02,      0.00
        22,    479370,       334,       485,    274944,         0,      3.04,      0.10,      2.94,      0.00
        23,    479777,       306,       106,    117248,         0,      0.71,      0.09,      0.62,      0.00
        24,    479690,       309,       190,    143872,         0,      1.34,      0.10,      1.24,      0.00
        25,    479623,       277,       289,    171520,         0,      2.11,      0.10,      2.01,      0.00
        26,    479593,       210,       386,    216064,         0,      2.52,      0.10,      2.41,      0.00
        27,    479770,       350,        69,     47104,         0,      0.55,      0.10,      0.45,      0.00
        28,    479487,       290,       412,    370176,         0,      2.63,      0.10,      2.53,      0.00
        29,    479197,       357,       635,    669696,         0,      3.82,      0.10,      3.72,      0.00
        30,    479689,       305,       195,    124416,         0,      1.35,      0.10,      1.25,      0.00
        31,    479638,       321,       230,    186368,         0,      1.58,      0.10,      1.48,      0.00
        32,    479778,       260,       151,    149504,         0,      1.03,      0.10,      0.93,      0.00
        33,    479670,       381,       138,    130560,         0,      1.00,      0.10,      0.90,      0.00
        34,    479780,       105,       304,    166912,         0,      2.02,      0.10,      1.92,      0.00
        35,    479789,       182,       218,    327168,         0,      1.39,      0.10,      1.29,      0.00
        36,    479596,       335,       258,    174592,         0,      1.74,      0.10,      1.63,      0.00
        37,    479730,       301,       158,    107520,         0,      1.16,      0.10,      1.05,      0.00
        38,    477115,       204,      2870,   1476608,         0,     16.05,      0.11,     15.94,      0.00
        39,    479689,       270,       230,    142848,         0,      1.51,      0.10,      1.41,      0.00
        40,    478800,       254,      1135,   1194496,         0,      6.79,      0.10,      6.68,      0.00
        41,    479564,       385,       240,    299008,         0,      1.62,      0.10,      1.52,      0.00
        42,    479756,       308,       125,     82944,         0,      0.93,      0.10,      0.83,      0.00
        43,    479765,        49,       375,    661504,         0,      2.50,      0.10,      2.41,      0.00
        44,    479746,       199,       244,    272896,         0,      1.63,      0.10,      1.53,      0.00
        45,    479344,        34,       811,    430080,         0,      4.98,      0.10,      4.87,      0.00
        46,    479685,       306,       198,    152064,         0,      1.38,      0.10,      1.28,      0.00
        47,    479694,       194,       301,    203776,         0,      1.93,      0.10,      1.82,      0.00
        48,    479601,       375,       213,    138752,         0,      1.48,      0.10,      1.37,      0.00
        49,    479778,       124,       287,    155136,         0,      2.02,      0.10,      1.91,      0.00
        50,    479735,       314,       140,     74752,         0,      1.01,      0.13,      0.88,      0.00
        51,    479527,       107,       555,   1315840,         0,      3.50,      0.10,      3.40,      0.00
        52,    479700,       332,       157,     91136,         0,      1.11,      0.10,      1.00,      0.00
        53,    478868,       353,       968,    610816,         0,      5.67,      0.10,      5.56,      0.00
        54,    479583,       332,       274,    185856,         0,      1.84,      0.10,      1.73,      0.00
        55,    479658,       259,       272,    206336,         0,      1.81,      0.10,      1.71,      0.00
        56,    478532,       214,      1443,    846848,         0,      8.46,      0.10,      8.35,      0.00
        57,    479656,       129,       404,    969728,         0,      2.52,      0.10,      2.42,      0.00
        58,    479788,       230,       171,    137728,         0,      1.20,      0.10,      1.11,      0.00
        59,    475105,       350,      4734,  15210496,         0,     26.94,      0.10,     26.83,      0.00
        60,    479144,       311,       734,    709632,         0,      4.66,      0.12,      4.54,      0.00
        61,    479657,       356,       176,    155648,         0,      1.23,      0.10,      1.12,      0.00
        62,    479676,       177,       336,    197632,         0,      2.31,      0.10,      2.21,      0.00
        63,    479686,       351,       152,    191488,         0,      1.06,      0.10,      0.96,      0.00
        64,    479637,       292,       260,    156672,         0,      1.76,      0.10,      1.66,      0.00
        65,    479756,       122,       311,    188928,         0,      2.00,      0.10,      1.89,      0.00
        66,    479765,       244,       180,    174080,         0,      1.29,      0.10,      1.19,      0.00
        67,    479258,       340,       591,   1474560,         0,      3.72,      0.09,      3.63,      0.00
        68,    479103,         0,      1086,    556032,         0,      6.48,      0.10,      6.38,      0.00
        69,    479777,       264,       148,     96256,         0,      1.01,      0.10,      0.91,      0.00
        70,    479513,       299,       377,    277504,         0,      2.57,      0.10,      2.47,      0.00
        71,    479595,       214,       380,    200704,         0,      2.43,      0.10,      2.32,      0.00
        72,    479233,       340,       616,    592896,         0,      3.77,      0.10,      3.67,      0.00
        73,    479146,       208,       835,    739840,         0,      5.10,      0.10,      5.00,      0.00
        74,    479736,       182,       271,    146432,         0,      1.89,      0.10,      1.79,      0.00
        75,    479740,       249,       200,    108032,         0,      1.44,      0.11,      1.34,      0.00
        76,    479433,       333,       423,    407552,         0,      2.58,      0.10,      2.48,      0.00
        77,    479653,       228,       308,    357376,         0,      2.08,      0.10,      1.98,      0.00
        78,    479448,       111,       630,    562688,         0,      3.94,      0.10,      3.83,      0.00
        79,    479768,       292,       129,     82432,         0,      0.91,      0.10,      0.82,      0.00
        80,    479437,       137,       615,    408064,         0,      3.78,      0.10,      3.67,      0.00
        81,    479324,       343,       522,    495616,         0,      3.34,      0.10,      3.24,      0.00
        82,    479725,       287,       177,    107520,         0,      1.19,      0.10,      1.08,      0.00
        83,    479731,       249,       209,    130048,         0,      1.38,      0.10,      1.28,      0.00
        84,    479200,       338,       651,    407040,         0,      3.88,      0.10,      3.78,      0.00
        85,    479609,       260,       320,    281600,         0,      2.07,      0.10,      1.97,      0.00
        86,    479740,        58,       391,    214016,         0,      2.55,      0.10,      2.45,      0.00
        87,    479722,       310,       157,    179712,         0,      1.08,      0.10,      0.98,      0.00
        88,    479620,       390,       179,    134656,         0,      1.30,      0.10,      1.20,      0.00
        89,    479771,       246,       172,    109056,         0,      1.19,      0.10,      1.09,      0.00
        90,    479768,       310,       111,     67072,         0,      0.77,      0.09,      0.67,      0.00
        91,    479516,       284,       389,    226816,         0,      2.55,      0.10,      2.45,      0.00
        92,    479121,       369,       699,    386048,         0,      4.26,      0.10,      4.16,      0.00
        93,    478548,       326,      1315,   1504768,         0,      7.88,      0.10,      7.78,      0.00
        94,    479680,       344,       165,    107008,         0,      1.19,      0.10,      1.08,      0.00
        95,    479734,       228,       227,    223744,         0,      1.56,      0.10,      1.45,      0.00
        96,    479598,       352,       239,    179200,         0,      1.64,      0.10,      1.54,      0.00
        97,    479783,       294,       112,     76288,         0,      0.83,      0.10,      0.73,      0.00
        98,    479705,       288,       196,    151040,         0,      1.40,      0.10,      1.30,      0.00
        99,    479284,       248,       657,    686080,         0,      4.00,      0.10,      3.90,      0.00
