queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,    283186,        17,        25,     13824,         0,      0.22,      0.07,      0.15,      0.00
         1,    283195,        21,        12,      6656,         0,      0.14,      0.06,      0.08,      0.00
         2,    283195,        26,         7,      4096,         0,      0.12,      0.06,      0.05,      0.00
         3,    283170,        29,        29,     17408,         0,      0.24,      0.07,      0.17,      0.00
         4,    283190,        18,        20,     10240,         0,      0.18,      0.06,      0.11,      0.00
         5,    283191,        28,         9,      6144,         0,      0.13,      0.06,      0.07,      0.00
         6,    283197,        19,        12,      6144,         0,      0.15,      0.06,      0.09,      0.00
         7,    283196,        24,         8,      5120,         0,      0.13,      0.06,      0.07,      0.00
         8,    283168,        17,        43,     24064,         0,      0.31,      0.06,      0.25,      0.00
         9,    283164,        25,        39,     24576,         0,      0.33,      0.06,      0.27,      0.00
        10,    283197,        11,        20,     10240,         0,      0.21,      0.08,      0.14,      0.00
        11,    283195,        24,         9,      7680,         0,      0.12,      0.07,      0.05,      0.00
        12,    283165,        20,        43,     24576,         0,      0.34,      0.07,      0.27,      0.00
        13,    283193,        21,        14,      9216,         0,      0.17,      0.07,      0.10,      0.00
        14,    283166,        29,        33,     22528,         0,      0.28,      0.07,      0.21,      0.00
        15,    283191,        22,        15,      9216,         0,      0.17,      0.07,      0.09,      0.00
        16,    283188,         7,        33,     22016,         0,      0.29,      0.07,      0.22,      0.00
        17,    283197,        17,        14,      7680,         0,      0.15,      0.08,      0.07,      0.00
        18,    283198,        25,         5,      2560,         0,      0.09,      0.06,      0.03,      0.00
        19,    283187,        26,        15,      9728,         0,      0.17,      0.06,      0.10,      0.00
        20,    283191,        23,        14,      7680,         0,      0.16,      0.07,      0.09,      0.00
        21,    283198,        28,         2,      1024,         0,      0.09,      0.07,      0.02,      0.00
        22,    283191,        28,         9,      5120,         0,      0.12,      0.06,      0.06,      0.00
        23,    283179,        22,        27,     16896,         0,      0.22,      0.06,      0.16,      0.00
        24,    283195,        13,        20,     11264,         0,      0.19,      0.06,      0.13,      0.00
        25,    283190,        29,         9,      5632,         0,      0.12,      0.06,      0.06,      0.00
        26,    283191,        22,        15,     13312,         0,      0.16,      0.06,      0.10,      0.00
        27,    283196,        17,        15,      9216,         0,      0.14,      0.06,      0.08,      0.00
        28,    283184,        19,        25,     14848,         0,      0.23,      0.06,      0.17,      0.00
        29,    283190,        25,        13,     10752,         0,      0.13,      0.07,      0.06,      0.00
        30,    283027,        10,       191,    107008,         0,      1.39,      0.07,      1.32,      0.00
        31,    283159,        28,        41,     22016,         0,      0.30,      0.07,      0.24,      0.00
        32,    283190,        23,        15,     10752,         0,      0.19,      0.07,      0.12,      0.00
        33,    283162,        22,        44,     27136,         0,      0.34,      0.07,      0.27,      0.00
        34,    283168,        27,        33,     18432,         0,      0.26,      0.07,      0.19,      0.00
        35,    283184,        23,        21,     11776,         0,      0.21,      0.07,      0.14,      0.00
        36,    283191,        12,        25,     20992,         0,      0.20,      0.06,      0.14,      0.00
        37,    283197,        25,         6,      4608,         0,      0.10,      0.06,      0.04,      0.00
        38,    283193,        23,        12,     13824,         0,      0.14,      0.06,      0.08,      0.00
        39,    283192,        26,        10,      7168,         0,      0.13,      0.06,      0.07,      0.00
        40,    283180,        25,        23,     14336,         0,      0.26,      0.06,      0.20,      0.00
        41,    283193,        26,         9,      5632,         0,      0.14,      0.06,      0.07,      0.00
        42,    283185,        27,        16,      9216,         0,      0.19,      0.06,      0.13,      0.00
        43,    283193,        29,         6,      3584,         0,      0.10,      0.06,      0.04,      0.00
        44,    283194,        28,         6,      3072,         0,      0.11,      0.07,      0.04,      0.00
        45,    283185,        27,        16,      9216,         0,      0.20,      0.07,      0.13,      0.00
        46,    283195,        16,        17,      9728,         0,      0.19,      0.07,      0.12,      0.00
        47,    283179,        26,        23,     13824,         0,      0.21,      0.07,      0.14,      0.00
        48,    283177,        29,        22,     14848,         0,      0.21,      0.07,      0.14,      0.00
        49,    283198,        26,         4,      3584,         0,      0.09,      0.07,      0.02,      0.00
        50,    283193,        12,        23,     13312,         0,      0.19,      0.07,      0.13,      0.00
        51,    283194,        27,         7,      4096,         0,      0.12,      0.07,      0.05,      0.00
        52,    283163,        26,        39,     23040,         0,      0.33,      0.07,      0.26,      0.00
        53,    283194,        23,        11,      8192,         0,      0.15,      0.07,      0.08,      0.00
        54,    283198,        22,         8,      4096,         0,      0.12,      0.07,      0.05,      0.00
        55,    283187,         9,        32,     16384,         0,      0.29,      0.07,      0.22,      0.00
        56,    283198,        23,         7,      5632,         0,      0.12,      0.07,      0.05,      0.00
        57,    283195,        18,        15,     11776,         0,      0.16,      0.07,      0.10,      0.00
        58,    283193,        29,         6,      4096,         0,      0.13,      0.07,      0.06,      0.00
        59,    283188,        28,        12,      6656,         0,      0.14,      0.07,      0.07,      0.00
        60,    283173,        28,        27,     16384,         0,      0.26,      0.07,      0.20,      0.00
        61,    283188,        26,        14,     10752,         0,      0.16,      0.07,      0.09,      0.00
        62,    283182,        28,        18,     10240,         0,      0.19,      0.07,      0.12,      0.00
        63,    283197,        24,         7,      6144,         0,      0.10,      0.06,      0.04,      0.00
        64,    283159,        18,        51,     28160,         0,      0.44,      0.06,      0.37,      0.00
        65,    283198,        23,         7,      5120,         0,      0.12,      0.07,      0.05,      0.00
        66,    283198,         4,        26,     15360,         0,      0.24,      0.06,      0.18,      0.00
        67,    283195,        19,        14,      8704,         0,      0.16,      0.06,      0.10,      0.00
        68,    283196,        23,         9,      5120,         0,      0.13,      0.06,      0.07,      0.00
        69,    283195,        11,        22,     13824,         0,      0.20,      0.06,      0.14,      0.00
        70,    283193,        29,         6,      4096,         0,      0.10,      0.06,      0.04,      0.00
        71,    283194,        13,        21,     12288,         0,      0.18,      0.06,      0.12,      0.00
        72,    283198,        24,         6,      3072,         0,      0.11,      0.06,      0.04,      0.00
        73,    283186,        28,        14,      7168,         0,      0.14,      0.06,      0.08,      0.00
