queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823168,         9,         2,      1024,         0,      0.43,      0.40,      0.03,      0.00
         1,   1823167,         9,         3,      1536,         0,      0.53,      0.50,      0.03,      0.00
         2,   1823168,         9,         2,      1024,         0,      0.49,      0.45,      0.03,      0.00
         3,   1823169,         9,         1,       512,         0,      0.42,      0.40,      0.01,      0.00
         4,   1823169,         9,         1,       512,         0,      0.45,      0.43,      0.02,      0.00
         5,   1823168,         9,         2,      1024,         0,      0.48,      0.45,      0.03,      0.00
         6,   1823169,         8,         2,      1024,         0,      0.47,      0.44,      0.02,      0.00
         7,   1823168,         9,         2,      1024,         0,      0.46,      0.43,      0.02,      0.00
         8,   1823167,         9,         3,      1536,         0,      0.51,      0.48,      0.03,      0.00
         9,   1823056,         0,       123,     62976,         0,      1.41,      0.48,      0.93,      0.00
        10,   1823168,         9,         2,      1024,         0,      0.51,      0.49,      0.02,      0.00
        11,   1823169,         6,         4,      2048,         0,      0.52,      0.48,      0.05,      0.00
        12,   1823169,         9,         1,       512,         0,      0.45,      0.42,      0.02,      0.00
        13,   1823169,         6,         4,      2048,         0,      0.52,      0.48,      0.04,      0.00
        14,   1823166,         9,         4,      2048,         0,      0.49,      0.45,      0.03,      0.00
        15,   1823168,         9,         2,      1024,         0,      0.48,      0.45,      0.03,      0.00
        16,   1823168,         8,         3,      1536,         0,      0.48,      0.44,      0.04,      0.00
        17,   1823164,         9,         6,      3072,         0,      0.53,      0.47,      0.06,      0.00
        18,   1823169,         8,         2,      1024,         0,      0.44,      0.41,      0.03,      0.00
        19,   1823169,         7,         3,      1536,         0,      0.48,      0.43,      0.05,      0.00
        20,   1823168,         8,         3,      1536,         0,      0.48,      0.44,      0.04,      0.00
        21,   1823168,         9,         2,      1024,         0,      0.46,      0.44,      0.02,      0.00
        22,   1823169,         9,         1,       512,         0,      0.47,      0.45,      0.02,      0.00
        23,   1823168,         9,         2,      1024,         0,      0.51,      0.49,      0.02,      0.00
        24,   1823169,         7,         3,      1536,         0,      0.50,      0.46,      0.04,      0.00
        25,   1823168,         8,         3,      1536,         0,      0.50,      0.46,      0.04,      0.00
        26,   1823169,         6,         4,      3072,         0,      0.43,      0.38,      0.05,      0.00
        27,   1823153,         0,        26,     13312,         0,      0.75,      0.49,      0.26,      0.00
        28,   1823169,         9,         1,      1024,         0,      0.45,      0.42,      0.02,      0.00
        29,   1823168,         9,         2,      1024,         0,      0.51,      0.48,      0.03,      0.00
        30,   1823168,         9,         2,      1024,         0,      0.49,      0.46,      0.02,      0.00
        31,   1823169,         9,         1,       512,         0,      0.46,      0.43,      0.02,      0.00
        32,   1823166,         9,         4,      2048,         0,      0.48,      0.43,      0.04,      0.00
        33,   1823169,         9,         1,       512,         0,      0.48,      0.45,      0.02,      0.00
        34,   1823169,         9,         1,       512,         0,      0.41,      0.40,      0.01,      0.00
        35,   1823169,         8,         2,      1024,         0,      0.51,      0.49,      0.02,      0.00
        36,   1823167,         9,         3,      1536,         0,      0.50,      0.47,      0.02,      0.00
        37,   1823169,         8,         2,      1024,         0,      0.49,      0.46,      0.03,      0.00
        38,   1823169,         8,         2,      1024,         0,      0.50,      0.47,      0.03,      0.00
        39,   1823166,         9,         4,      2048,         0,      0.50,      0.47,      0.03,      0.00
        40,   1823169,         9,         1,       512,         0,      0.45,      0.43,      0.01,      0.00
        41,   1823169,         9,         1,       512,         0,      0.46,      0.44,      0.02,      0.00
        42,   1823168,         9,         2,      1024,         0,      0.50,      0.47,      0.03,      0.00
        43,   1823165,         8,         6,      3584,         0,      0.51,      0.45,      0.06,      0.00
        44,   1823169,         8,         2,      2048,         0,      0.43,      0.40,      0.03,      0.00
        45,   1823167,         9,         3,      1536,         0,      0.49,      0.46,      0.03,      0.00
        46,   1823167,         7,         5,      6656,         0,      0.44,      0.39,      0.05,      0.00
        47,   1823169,         6,         4,      2048,         0,      0.50,      0.46,      0.04,      0.00
        48,   1823169,         9,         1,       512,         0,      0.43,      0.42,      0.01,      0.00
