queryID,n_prune_user,n_result_user,n_refine_user,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
         0,   1823131,        29,        19,     19456,         0,      0.63,      0.47,      0.16,      0.00
         1,   1805328,         0,     17851,  18134016,         0,    111.96,      0.47,    111.44,      0.00
         2,   1822096,         0,      1083,   1097216,         0,      7.96,      0.49,      7.46,      0.00
         3,   1823129,        28,        22,     22528,         0,      0.72,      0.51,      0.21,      0.00
         4,   1823108,         0,        71,     72192,         0,      1.03,      0.48,      0.55,      0.00
         5,   1823091,         6,        82,     83968,         0,      1.10,      0.48,      0.61,      0.00
         6,   1822955,        28,       196,    200704,         0,      1.85,      0.51,      1.34,      0.00
         7,   1823079,        28,        72,     73728,         0,      1.08,      0.51,      0.56,      0.00
         8,   1816778,         0,      6401,   6500864,         0,     42.55,      0.51,     42.02,      0.00
         9,   1735695,         0,     87484,  88898048,         0,    495.38,      0.50,    494.61,      0.00
        10,   1814853,         0,      8326,   8452608,         0,     53.86,      0.49,     53.34,      0.00
        11,   1780749,         0,     42430,  43122176,         0,    245.73,      0.55,    245.05,      0.00
        12,   1823138,        29,        12,     12288,         0,      0.63,      0.52,      0.11,      0.00
        13,   1783661,         0,     39518,  40140288,         0,    230.37,      0.47,    229.77,      0.00
        14,   1816773,         0,      6406,   6518784,         0,     41.90,      0.49,     41.39,      0.00
        15,   1821967,         0,      1212,   1229824,         0,      8.81,      0.51,      8.29,      0.00
        16,   1823141,        11,        27,     27648,         0,      0.73,      0.51,      0.23,      0.00
        17,   1805443,         0,     17736,  18019840,         0,    111.01,      0.49,    110.47,      0.00
        18,   1823126,        29,        24,     24576,         0,      0.74,      0.52,      0.22,      0.00
        19,   1823130,         6,        43,     44032,         0,      0.85,      0.52,      0.33,      0.00
        20,   1822992,        27,       160,    163840,         0,      1.66,      0.51,      1.15,      0.00
        21,   1822410,         0,       769,    780800,         0,      5.85,      0.53,      5.31,      0.00
        22,   1822889,         0,       290,    293888,         0,      2.65,      0.53,      2.12,      0.00
        23,   1799365,         0,     23814,  24198656,         0,    144.35,      0.48,    143.81,      0.00
        24,   1812238,         0,     10941,  11113472,         0,     70.50,      0.49,     69.98,      0.00
        25,   1822913,        22,       244,    249856,         0,      2.24,      0.48,      1.76,      0.00
        26,   1823148,        27,         4,      4096,         0,      0.51,      0.47,      0.04,      0.00
        27,   1734603,         0,     88576,  90008064,         0,    502.86,      0.47,    502.10,      0.00
        28,   1823144,        26,         9,      9216,         0,      0.58,      0.51,      0.07,      0.00
        29,   1814084,         0,      9095,   9233920,         0,     58.98,      0.47,     58.48,      0.00
        30,   1822458,         0,       721,    734720,         0,      5.41,      0.51,      4.90,      0.00
        31,   1823092,         0,        87,     88064,         0,      1.12,      0.50,      0.61,      0.00
        32,   1823118,        14,        47,     48128,         0,      0.91,      0.52,      0.39,      0.00
        33,   1823094,         0,        85,     86528,         0,      1.18,      0.50,      0.68,      0.00
        34,   1823146,        27,         6,      6144,         0,      0.56,      0.50,      0.06,      0.00
        35,   1821859,         0,      1320,   1342976,         0,      9.25,      0.51,      8.73,      0.00
        36,   1822203,         0,       976,    994816,         0,      7.14,      0.52,      6.61,      0.00
        37,   1822310,         0,       869,    881664,         0,      6.61,      0.53,      6.08,      0.00
        38,   1823147,         0,        32,     32256,         0,      0.78,      0.52,      0.26,      0.00
        39,   1814896,         0,      8283,   8418304,         0,     54.27,      0.52,     53.73,      0.00
        40,   1822454,         0,       725,    732672,         0,      5.41,      0.50,      4.90,      0.00
        41,   1823107,        16,        56,     57344,         0,      1.06,      0.55,      0.51,      0.00
        42,   1814324,         0,      8855,   8997888,         0,     57.84,      0.52,     57.30,      0.00
        43,   1823017,         2,       160,    163840,         0,      1.68,      0.54,      1.14,      0.00
        44,   1823149,        23,         7,      7168,         0,      0.57,      0.49,      0.07,      0.00
        45,   1822256,        14,       909,    930816,         0,      6.80,      0.52,      6.27,      0.00
        46,   1823147,        29,         3,      3072,         0,      0.52,      0.48,      0.04,      0.00
        47,   1822047,         0,      1132,   1150976,         0,      8.02,      0.48,      7.53,      0.00
        48,   1823145,        25,         9,      9216,         0,      0.59,      0.51,      0.08,      0.00
        49,   1823130,         0,        49,     50176,         0,      0.88,      0.50,      0.38,      0.00
        50,   1816962,         0,      6217,   6318592,         0,     41.34,      0.51,     40.82,      0.00
        51,   1823134,        26,        19,     19456,         0,      0.67,      0.51,      0.16,      0.00
        52,   1823096,         0,        83,     84992,         0,      1.20,      0.51,      0.69,      0.00
        53,   1823123,         0,        56,     57344,         0,      0.94,      0.49,      0.44,      0.00
        54,   1821892,         0,      1287,   1307136,         0,      9.02,      0.51,      8.51,      0.00
        55,   1823122,         0,        57,     57856,         0,      0.96,      0.50,      0.46,      0.00
        56,   1822991,        22,       166,    169984,         0,      1.72,      0.48,      1.23,      0.00
        57,   1823141,        22,        16,     16384,         0,      0.65,      0.52,      0.13,      0.00
        58,   1823139,         0,        40,     40448,         0,      0.83,      0.51,      0.31,      0.00
        59,   1823144,         0,        35,     35328,         0,      0.77,      0.51,      0.27,      0.00
        60,   1823057,        24,        98,    100352,         0,      1.19,      0.50,      0.69,      0.00
        61,   1817218,         0,      5961,   6062080,         0,     39.52,      0.49,     39.01,      0.00
        62,   1823120,         0,        59,     59904,         0,      0.99,      0.53,      0.46,      0.00
        63,   1822497,         0,       682,    693760,         0,      5.18,      0.52,      4.65,      0.00
        64,   1823126,        19,        34,     34816,         0,      0.79,      0.50,      0.28,      0.00
        65,   1823090,         0,        89,     90112,         0,      1.15,      0.51,      0.64,      0.00
        66,   1823032,         0,       147,    148480,         0,      1.67,      0.51,      1.16,      0.00
        67,   1816011,         0,      7168,   7287296,         0,     46.52,      0.51,     45.99,      0.00
        68,   1804072,         0,     19107,  19407872,         0,    117.77,      0.53,    117.19,      0.00
        69,   1822806,         0,       373,    379904,         0,      2.99,      0.51,      2.48,      0.00
        70,   1823039,         0,       140,    141312,         0,      1.56,      0.51,      1.04,      0.00
        71,   1822660,         0,       519,    528384,         0,      3.93,      0.52,      3.40,      0.00
        72,   1822827,         0,       352,    356864,         0,      2.94,      0.50,      2.44,      0.00
        73,   1823114,        12,        53,     54272,         0,      0.94,      0.51,      0.43,      0.00
        74,   1814838,         0,      8341,   8492544,         0,     54.03,      0.48,     53.53,      0.00
        75,   1822640,         0,       539,    546816,         0,      4.31,      0.51,      3.80,      0.00
        76,   1822089,         0,      1090,   1108480,         0,      7.70,      0.52,      7.18,      0.00
        77,   1820487,         0,      2692,   2731008,         0,     18.45,      0.52,     17.92,      0.00
        78,   1823087,         0,        92,     91648,         0,      1.27,      0.53,      0.73,      0.00
        79,   1822309,         0,       870,    887296,         0,      6.61,      0.53,      6.08,      0.00
        80,   1804322,         0,     18857,  19171328,         0,    116.12,      0.49,    115.59,      0.00
        81,   1819099,         0,      4080,   4142592,         0,     27.05,      0.53,     26.51,      0.00
        82,   1822936,         0,       243,    246784,         0,      2.16,      0.48,      1.67,      0.00
        83,   1822915,         0,       264,    268288,         0,      2.34,      0.52,      1.82,      0.00
        84,   1823142,        28,         9,      9216,         0,      0.58,      0.50,      0.08,      0.00
        85,   1823136,        29,        14,     14336,         0,      0.62,      0.51,      0.11,      0.00
        86,   1823126,        26,        27,     27648,         0,      0.76,      0.51,      0.24,      0.00
        87,   1815652,         0,      7527,   7650816,         0,     49.50,      0.52,     48.96,      0.00
        88,   1823093,         9,        77,     78848,         0,      1.07,      0.53,      0.54,      0.00
        89,   1823143,        27,         9,      9216,         0,      0.57,      0.49,      0.08,      0.00
        90,   1817986,         0,      5193,   5274112,         0,     34.26,      0.53,     33.72,      0.00
        91,   1821545,         0,      1634,   1658368,         0,     11.51,      0.48,     11.02,      0.00
        92,   1823149,        16,        14,     14336,         0,      0.60,      0.50,      0.09,      0.00
        93,   1823140,        21,        18,     18432,         0,      0.66,      0.48,      0.18,      0.00
        94,   1823134,        27,        18,     18432,         0,      0.68,      0.49,      0.19,      0.00
        95,   1801352,         0,     21827,  22171136,         0,    133.16,      0.52,    132.58,      0.00
        96,   1791643,         0,     31536,  32017920,         0,    183.97,      0.51,    183.36,      0.00
        97,   1821019,         0,      2160,   2194432,         0,     15.00,      0.48,     14.50,      0.00
        98,   1820274,         0,      2905,   2950656,         0,     19.61,      0.48,     19.12,      0.00
        99,   1823129,        17,        33,     33792,         0,      0.80,      0.51,      0.28,      0.00
